32g -359.29g 3g
31g -362.809g 3g
30g -366.52g 3g
29g -370.423g 3g
28g -374.518g 3g
27g -378.805g 3g
26g -383.282g 3g
25g -387.952g 3g
24g -392.813g 3g
23g -397.865g 3g
22g -403.109g 3g
21g -408.544g 3g
20g -414.17g 3g
19g -419.993g 3g
18g -426.012g 3g
17g -432.222g 3g
16g -438.623g 3g
15g -445.216g 3g
14g -452g 3g
13g -458.974g 3g
12g -466.146g 3g
11g -473.513g 3g
10g -481.067g 3g
9g -488.805g 3g
8g -496.73g 3g
7g -504.849g 3g
6g -513.173g 3g
5g -521.715g 3g
  
4g -530.472g 3g
5g -521.71g 3g
6g -513.157g 3g
7g -504.818g 3g
8g -496.678g 3g
9g -488.733g 3g
10g -480.976g 3g
11g -473.409g 3g
12g -466.03g 3g
13g -458.84g 3g
14g -451.842g 3g
15g -445.036g 3g
16g -438.422g 3g
17g -432.002g 3g
18g -425.774g 3g
19g -419.74g 3g
20g -413.903g 3g
21g -408.261g 3g
22g -402.809g 3g
23g -397.546g 3g
24g -392.474g 3g
25g -387.594g 3g
26g -382.906g 3g
27g -378.41g 3g
28g -374.105g 3g
29g -369.992g 3g
30g -366.072g 3g
31g -362.344g 3g
32g -358.809g 3g
33g -355.465g 3g
34g -352.312g 3g
35g -349.35g 3g
36g -346.58g 3g
37g -344.007g 3g
38g -341.628g 3g
39g -339.44g 3g
40g -337.441g 3g
41g -335.631g 3g
42g -334.011g 3g
43g -332.583g 3g
44g -331.347g 3g
45g -330.303g 3g
46g -329.45g 3g
47g -328.789g 3g
48g -328.322g 3g
49g -328.048g 3g
50g -327.964g 3g
  
51g -328.072g 4g
52g -328.374g 4g
53g -328.865g 4g
54g -329.547g 4g
55g -330.421g 4g
56g -331.485g 4g
57g -332.74g 4g
58g -334.187g 4g
59g -335.825g 4g
60g -337.655g 4g
61g -339.678g 4g
62g -341.893g 4g
63g -344.299g 4g
64g -346.896g 4g
65g -349.685g 4g
66g -352.665g 4g
67g -355.837g 4g
68g -359.201g 4g
69g -362.755g 4g
70g -366.502g 4g
71g -370.44g 4g
72g -374.569g 4g
73g -378.891g 4g
74g -383.405g 4g
75g -388.113g 4g
76g -393.013g 4g
77g -398.104g 4g
78g -403.386g 4g
79g -408.859g 4g
80g -414.523g 4g
81g -420.377g 4g
82g -426.42g 4g
83g -432.655g 4g
84g -439.084g 4g
85g -445.705g 4g
86g -452.521g 4g
87g -459.53g 4g
88g -466.733g 4g
89g -474.127g 4g
90g -481.712g 4g
91g -489.485g 4g
92g -497.446g 4g
93g -505.596g 4g
94g -513.939g 4g
95g -522.479g 4g
  
96g -531.231g 4g
95g -522.48g 4g
94g -513.94g 4g
93g -505.6g 4g
92g -497.453g 4g
91g -489.494g 4g
90g -481.724g 4g
89g -474.142g 4g
88g -466.75g 4g
87g -459.554g 4g
86g -452.563g 4g
85g -445.77g 4g
84g -439.167g 4g
83g -432.751g 4g
82g -426.525g 4g
81g -420.489g 4g
80g -414.643g 4g
79g -408.988g 4g
78g -403.524g 4g
77g -398.253g 4g
76g -393.176g 4g
75g -388.291g 4g
74g -383.601g 4g
73g -379.103g 4g
72g -374.795g 4g
71g -370.677g 4g
70g -366.75g 4g
69g -363.014g 4g
68g -359.469g 4g
67g -356.115g 4g
66g -352.952g 4g
65g -349.983g 4g
64g -347.206g 4g
63g -344.621g 4g
62g -342.228g 4g
61g -340.029g 4g
60g -338.023g 4g
59g -336.207g 4g
58g -334.583g 4g
57g -333.149g 4g
56g -331.913g 4g
55g -330.873g 4g
54g -330.02g 4g
53g -329.355g 4g
52g -328.878g 4g
51g -328.591g 4g
50g -328.495g 4g
49g -328.592g 4g
48g -328.882g 4g
47g -329.365g 4g
46g -330.043g 4g
45g -330.914g 4g
44g -331.976g 4g
43g -333.23g 4g
42g -334.676g 4g
41g -336.313g 4g
40g -338.14g 4g
39g -340.158g 4g
38g -342.365g 4g
37g -344.76g 4g
36g -347.349g 4g
35g -350.133g 4g
34g -353.11g 4g
33g -356.28g 4g
32g -359.645g 4g
31g -363.202g 4g
30g -366.95g 4g
29g -370.889g 4g
28g -375.019g 4g
27g -379.342g 4g
26g -383.857g 4g
25g -388.565g 4g
24g -393.465g 4g
23g -398.556g 4g
22g -403.838g 4g
21g -409.309g 4g
20g -414.969g 4g
19g -420.82g 4g
18g -426.863g 4g
17g -433.102g 4g
16g -439.534g 4g
15g -446.161g 4g
14g -452.982g 4g
13g -459.996g 4g
12g -467.201g 4g
11g -474.596g 4g
10g -482.178g 4g
9g -489.947g 4g
8g -497.903g 4g
7g -506.052g 4g
6g -514.397g 4g
5g -522.947g 4g
  
4g -531.708g 4g
5g -522.949g 4g
6g -514.407g 4g
7g -506.072g 4g
8g -497.934g 4g
9g -489.988g 4g
10g -482.23g 4g
11g -474.66g 4g
12g -467.279g 4g
13g -460.086g 4g
14g -453.084g 4g
15g -446.273g 4g
16g -439.654g 4g
17g -433.228g 4g
18g -426.995g 4g
19g -420.953g 4g
20g -415.105g 4g
21g -409.449g 4g
22g -403.984g 4g
23g -398.709g 4g
24g -393.625g 4g
25g -388.732g 4g
26g -384.03g 4g
27g -379.52g 4g
28g -375.204g 4g
29g -371.079g 4g
30g -367.144g 4g
31g -363.399g 4g
32g -359.844g 4g
33g -356.481g 4g
34g -353.312g 4g
35g -350.338g 4g
36g -347.555g 4g
37g -344.964g 4g
38g -342.564g 4g
39g -340.354g 4g
40g -338.335g 4g
41g -336.508g 4g
42g -334.873g 4g
43g -333.43g 4g
44g -332.178g 4g
45g -331.118g 4g
46g -330.249g 4g
47g -329.573g 4g
48g -329.088g 4g
49g -328.796g 4g
50g -328.697g 4g
  
51g -328.79g 5g
52g -329.074g 5g
53g -329.548g 5g
54g -330.211g 5g
55g -331.063g 5g
56g -332.103g 5g
57g -333.339g 5g
58g -334.772g 5g
59g -336.396g 5g
60g -338.211g 5g
61g -340.217g 5g
62g -342.414g 5g
63g -344.805g 5g
64g -347.389g 5g
65g -350.164g 5g
66g -353.132g 5g
67g -356.292g 5g
68g -359.645g 5g
69g -363.191g 5g
70g -366.926g 5g
71g -370.851g 5g
72g -374.966g 5g
73g -379.271g 5g
74g -383.766g 5g
75g -388.453g 5g
76g -393.334g 5g
77g -398.41g 5g
78g -403.678g 5g
79g -409.139g 5g
80g -414.795g 5g
81g -420.642g 5g
82g -426.68g 5g
83g -432.906g 5g
84g -439.32g 5g
85g -445.921g 5g
86g -452.712g 5g
87g -459.704g 5g
88g -466.9g 5g
89g -474.291g 5g
90g -481.871g 5g
91g -489.639g 5g
92g -497.596g 5g
93g -505.741g 5g
94g -514.078g 5g
95g -522.611g 5g
  
96g -531.359g 5g
95g -522.607g 5g
94g -514.068g 5g
93g -505.727g 5g
92g -497.578g 5g
91g -489.619g 5g
90g -481.847g 5g
89g -474.265g 5g
88g -466.872g 5g
87g -459.668g 5g
86g -452.657g 5g
85g -445.842g 5g
84g -439.22g 5g
83g -432.792g 5g
82g -426.555g 5g
81g -420.51g 5g
80g -414.656g 5g
79g -408.993g 5g
78g -403.523g 5g
77g -398.244g 5g
76g -393.155g 5g
75g -388.258g 5g
74g -383.554g 5g
73g -379.044g 5g
72g -374.725g 5g
71g -370.596g 5g
70g -366.659g 5g
69g -362.913g 5g
68g -359.358g 5g
67g -355.995g 5g
66g -352.827g 5g
65g -349.85g 5g
64g -347.063g 5g
63g -344.468g 5g
62g -342.064g 5g
61g -339.851g 5g
60g -337.83g 5g
59g -336g 5g
58g -334.363g 5g
57g -332.917g 5g
56g -331.661g 5g
55g -330.598g 5g
54g -329.727g 5g
53g -329.046g 5g
52g -328.557g 5g
51g -328.259g 5g
50g -328.153g 5g
49g -328.239g 5g
48g -328.516g 5g
47g -328.985g 5g
46g -329.644g 5g
45g -330.495g 5g
44g -331.538g 5g
43g -332.772g 5g
42g -334.199g 5g
41g -335.816g 5g
40g -337.627g 5g
39g -339.63g 5g
38g -341.823g 5g
37g -344.208g 5g
36g -346.785g 5g
35g -349.553g 5g
34g -352.511g 5g
33g -355.661g 5g
32g -359.011g 5g
31g -362.555g 5g
30g -366.288g 5g
29g -370.208g 5g
28g -374.317g 5g
27g -378.617g 5g
26g -383.11g 5g
25g -387.793g 5g
24g -392.667g 5g
23g -397.733g 5g
22g -402.992g 5g
21g -408.442g 5g
20g -414.085g 5g
19g -419.919g 5g
18g -425.946g 5g
17g -432.166g 5g
16g -438.578g 5g
15g -445.182g 5g
14g -451.981g 5g
13g -458.97g 5g
12g -466.148g 5g
11g -473.515g 5g
10g -481.071g 5g
9g -488.814g 5g
8g -496.745g 5g
7g -504.869g 5g
6g -513.191g 5g
5g -521.719g 5g
  
4g -530.461g 5g
5g -521.719g 5g
6g -513.18g 5g
7g -504.834g 5g
8g -496.683g 5g
9g -488.722g 5g
10g -480.952g 5g
11g -473.37g 5g
12g -465.979g 5g
13g -458.778g 5g
14g -451.767g 5g
15g -444.948g 5g
16g -438.324g 5g
17g -431.892g 5g
18g -425.652g 5g
19g -419.602g 5g
20g -413.744g 5g
21g -408.077g 5g
22g -402.602g 5g
23g -397.322g 5g
24g -392.236g 5g
25g -387.344g 5g
26g -382.643g 5g
27g -378.131g 5g
28g -373.808g 5g
29g -369.677g 5g
30g -365.736g 5g
31g -361.984g 5g
32g -358.421g 5g
33g -355.056g 5g
34g -351.888g 5g
35g -348.91g 5g
36g -346.122g 5g
37g -343.524g 5g
38g -341.118g 5g
39g -338.905g 5g
40g -336.883g 5g
41g -335.054g 5g
42g -333.417g 5g
43g -331.972g 5g
44g -330.719g 5g
45g -329.658g 5g
46g -328.789g 5g
47g -328.114g 5g
48g -327.633g 5g
49g -327.341g 5g
50g -327.238g 5g
  
51g -327.325g 6g
52g -327.604g 6g
53g -328.073g 6g
54g -328.734g 6g
55g -329.587g 6g
56g -330.632g 6g
57g -331.871g 6g
58g -333.302g 6g
59g -334.924g 6g
60g -336.737g 6g
61g -338.742g 6g
62g -340.938g 6g
63g -343.325g 6g
64g -345.903g 6g
65g -348.673g 6g
66g -351.633g 6g
67g -354.785g 6g
68g -358.129g 6g
69g -361.666g 6g
70g -365.395g 6g
71g -369.316g 6g
72g -373.43g 6g
73g -377.733g 6g
74g -382.228g 6g
75g -386.916g 6g
76g -391.795g 6g
77g -396.867g 6g
78g -402.129g 6g
79g -407.582g 6g
80g -413.225g 6g
81g -419.06g 6g
82g -425.086g 6g
83g -431.305g 6g
84g -437.718g 6g
85g -444.325g 6g
86g -451.124g 6g
87g -458.116g 6g
88g -465.3g 6g
89g -472.675g 6g
90g -480.24g 6g
91g -487.994g 6g
92g -495.936g 6g
93g -504.068g 6g
94g -512.392g 6g
95g -520.914g 6g
  
96g -529.644g 6g
95g -520.91g 6g
94g -512.378g 6g
93g -504.052g 6g
92g -495.941g 6g
91g -488.025g 6g
90g -480.31g 6g
89g -472.796g 6g
88g -465.483g 6g
87g -458.37g 6g
86g -451.454g 6g
85g -444.731g 6g
84g -438.195g 6g
83g -431.852g 6g
82g -425.705g 6g
81g -419.744g 6g
80g -413.971g 6g
79g -408.394g 6g
78g -403.017g 6g
77g -397.834g 6g
76g -392.843g 6g
75g -388.042g 6g
74g -383.433g 6g
73g -379.016g 6g
72g -374.794g 6g
71g -370.767g 6g
70g -366.931g 6g
69g -363.285g 6g
68g -359.832g 6g
67g -356.575g 6g
66g -353.508g 6g
65g -350.629g 6g
64g -347.941g 6g
63g -345.446g 6g
62g -343.146g 6g
61g -341.039g 6g
60g -339.122g 6g
59g -337.398g 6g
58g -335.867g 6g
57g -334.529g 6g
56g -333.383g 6g
55g -332.427g 6g
54g -331.658g 6g
53g -331.079g 6g
52g -330.699g 6g
51g -330.514g 6g
50g -330.517g 6g
49g -330.713g 6g
48g -331.1g 6g
47g -331.681g 6g
46g -332.453g 6g
45g -333.415g 6g
44g -334.57g 6g
43g -335.92g 6g
42g -337.464g 6g
41g -339.195g 6g
40g -341.112g 6g
39g -343.22g 6g
38g -345.526g 6g
37g -348.03g 6g
36g -350.728g 6g
35g -353.622g 6g
34g -356.708g 6g
33g -359.983g 6g
32g -363.448g 6g
31g -367.103g 6g
30g -370.949g 6g
29g -374.989g 6g
28g -379.224g 6g
27g -383.651g 6g
26g -388.273g 6g
25g -393.09g 6g
24g -398.097g 6g
23g -403.294g 6g
22g -408.685g 6g
21g -414.269g 6g
20g -420.043g 6g
19g -426.007g 6g
18g -432.163g 6g
17g -438.509g 6g
16g -445.046g 6g
15g -451.775g 6g
14g -458.698g 6g
13g -465.813g 6g
12g -473.121g 6g
11g -480.624g 6g
10g -488.322g 6g
9g -496.218g 6g
8g -504.319g 6g
7g -512.618g 6g
6g -521.108g 6g
5g -529.787g 6g
  
4g -538.654g 6g
5g -529.802g 6g
6g -521.153g 6g
7g -512.699g 6g
8g -504.439g 6g
9g -496.373g 6g
10g -488.499g 6g
11g -480.81g 6g
12g -473.296g 6g
13g -465.959g 6g
14g -458.808g 6g
15g -451.852g 6g
16g -445.102g 6g
17g -438.558g 6g
18g -432.219g 6g
19g -426.078g 6g
20g -420.128g 6g
21g -414.363g 6g
22g -408.781g 6g
23g -403.386g 6g
24g -398.182g 6g
25g -393.166g 6g
26g -388.341g 6g
27g -383.71g 6g
28g -379.275g 6g
29g -375.033g 6g
30g -370.987g 6g
31g -367.137g 6g
32g -363.48g 6g
33g -360.013g 6g
34g -356.736g 6g
35g -353.647g 6g
36g -350.75g 6g
37g -348.046g 6g
38g -345.535g 6g
39g -343.221g 6g
40g -341.108g 6g
41g -339.187g 6g
42g -337.454g 6g
43g -335.911g 6g
44g -334.561g 6g
45g -333.405g 6g
46g -332.442g 6g
47g -331.668g 6g
48g -331.083g 6g
49g -330.691g 6g
50g -330.49g 6g
  
51g -330.481g 7g
52g -330.665g 7g
53g -331.045g 7g
54g -331.619g 7g
55g -332.383g 7g
56g -333.337g 7g
57g -334.484g 7g
58g -335.822g 7g
59g -337.353g 7g
60g -339.077g 7g
61g -340.992g 7g
62g -343.098g 7g
63g -345.397g 7g
64g -347.89g 7g
65g -350.576g 7g
66g -353.451g 7g
67g -356.516g 7g
68g -359.77g 7g
69g -363.22g 7g
70g -366.866g 7g
71g -370.702g 7g
72g -374.728g 7g
73g -378.949g 7g
74g -383.365g 7g
75g -387.972g 7g
76g -392.771g 7g
77g -397.762g 7g
78g -402.944g 7g
79g -408.319g 7g
80g -413.894g 7g
81g -419.666g 7g
82g -425.63g 7g
83g -431.789g 7g
84g -438.142g 7g
85g -444.68g 7g
86g -451.4g 7g
87g -458.311g 7g
88g -465.424g 7g
89g -472.742g 7g
90g -480.258g 7g
91g -487.975g 7g
92g -495.893g 7g
93g -504.008g 7g
94g -512.321g 7g
95g -520.845g 7g
  
96g -529.596g 7g
95g -520.837g 7g
94g -512.292g 7g
93g -503.956g 7g
92g -495.817g 7g
91g -487.869g 7g
90g -480.11g 7g
89g -472.538g 7g
88g -465.152g 7g
87g -457.961g 7g
86g -450.967g 7g
85g -444.163g 7g
84g -437.548g 7g
83g -431.119g 7g
82g -424.883g 7g
81g -418.848g 7g
80g -413.008g 7g
79g -407.358g 7g
78g -401.9g 7g
77g -396.632g 7g
76g -391.556g 7g
75g -386.67g 7g
74g -381.976g 7g
73g -377.476g 7g
72g -373.168g 7g
71g -369.053g 7g
70g -365.129g 7g
69g -361.395g 7g
68g -357.853g 7g
67g -354.503g 7g
66g -351.346g 7g
65g -348.381g 7g
64g -345.606g 7g
63g -343.024g 7g
62g -340.632g 7g
61g -338.432g 7g
60g -336.424g 7g
59g -334.609g 7g
58g -332.985g 7g
57g -331.552g 7g
56g -330.309g 7g
55g -329.257g 7g
54g -328.397g 7g
53g -327.727g 7g
52g -327.247g 7g
51g -326.963g 7g
50g -326.876g 7g
49g -326.979g 7g
48g -327.273g 7g
47g -327.758g 7g
46g -328.435g 7g
45g -329.302g 7g
44g -330.36g 7g
43g -331.61g 7g
42g -333.051g 7g
41g -334.684g 7g
40g -336.508g 7g
39g -338.527g 7g
38g -340.738g 7g
37g -343.142g 7g
36g -345.737g 7g
35g -348.522g 7g
34g -351.497g 7g
33g -354.663g 7g
32g -358.019g 7g
31g -361.568g 7g
30g -365.31g 7g
29g -369.244g 7g
28g -373.372g 7g
27g -377.693g 7g
26g -382.207g 7g
