#T	β	c		e		chi		s
0.0421941	23.7	0.000748105	-1.37732	0.710636	-0.377715
0.0420168	23.8	0.000743809	-1.37732	0.71363	-0.377716
0.041841	23.9	0.000739837	-1.37732	0.716624	-0.377716
0.0416667	24	0.000736177	-1.37732	0.719618	-0.377717
0.0414938	24.1	0.000732819	-1.37732	0.722613	-0.377718
0.0413223	24.2	0.000729753	-1.37732	0.725607	-0.377719
0.0411523	24.3	0.000726968	-1.37732	0.728602	-0.37772
0.0409836	24.4	0.000724456	-1.37732	0.731597	-0.377721
0.0408163	24.5	0.000722206	-1.37732	0.734592	-0.377721
0.0406504	24.6	0.000720212	-1.37732	0.737587	-0.377722
0.0404858	24.7	0.000718462	-1.37732	0.740582	-0.377723
0.0403226	24.8	0.000716951	-1.37732	0.743578	-0.377724
0.0401606	24.9	0.000715668	-1.37732	0.746573	-0.377724
0.04	25	0.000714608	-1.37732	0.749569	-0.377725
0.0398406	25.1	0.000713762	-1.37732	0.752565	-0.377725
0.0396825	25.2	0.000713123	-1.37732	0.755561	-0.377726
0.0395257	25.3	0.000712684	-1.37732	0.758557	-0.377726
0.0393701	25.4	0.000712438	-1.37732	0.761553	-0.377727
0.0392157	25.5	0.000712379	-1.37732	0.764549	-0.377727
0.0390625	25.6	0.000712501	-1.37732	0.767545	-0.377728
0.0389105	25.7	0.000712797	-1.37732	0.770542	-0.377728
0.0387597	25.8	0.000713261	-1.37732	0.773538	-0.377729
0.03861	25.9	0.000713888	-1.37732	0.776535	-0.377729
0.0384615	26	0.000714672	-1.37732	0.779531	-0.37773
0.0383142	26.1	0.000715609	-1.37732	0.782528	-0.37773
0.0381679	26.2	0.000716692	-1.37732	0.785525	-0.37773
0.0380228	26.3	0.000717918	-1.37732	0.788522	-0.377731
0.0378788	26.4	0.000719281	-1.37732	0.791519	-0.377731
0.0377358	26.5	0.000720777	-1.37732	0.794516	-0.377731
0.037594	26.6	0.000722401	-1.37732	0.797513	-0.377732
0.0374532	26.7	0.000724149	-1.37732	0.80051	-0.377732
0.0373134	26.8	0.000726017	-1.37732	0.803507	-0.377732
0.0371747	26.9	0.000728	-1.37732	0.806504	-0.377733
0.037037	27	0.000730096	-1.37732	0.809501	-0.377733
0.0369004	27.1	0.0007323	-1.37732	0.812499	-0.377733
0.0367647	27.2	0.000734608	-1.37732	0.815496	-0.377733
0.03663	27.3	0.000737018	-1.37732	0.818493	-0.377734
0.0364964	27.4	0.000739525	-1.37732	0.821491	-0.377734
0.0363636	27.5	0.000742126	-1.37732	0.824488	-0.377734
0.0362319	27.6	0.000744819	-1.37732	0.827486	-0.377734
0.0361011	27.7	0.000747599	-1.37732	0.830483	-0.377734
0.0359712	27.8	0.000750465	-1.37732	0.833481	-0.377735
0.0358423	27.9	0.000753414	-1.37732	0.836479	-0.377735
0.0357143	28	0.000756442	-1.37732	0.839476	-0.377735
0.0355872	28.1	0.000759546	-1.37732	0.842474	-0.377735
0.035461	28.2	0.000762726	-1.37732	0.845472	-0.377735
0.0353357	28.3	0.000765978	-1.37732	0.84847	-0.377736
0.0352113	28.4	0.0007693	-1.37732	0.851467	-0.377736
0.0350877	28.5	0.00077269	-1.37732	0.854465	-0.377736
0.034965	28.6	0.000776146	-1.37732	0.857463	-0.377736
0.0348432	28.7	0.000779666	-1.37732	0.860461	-0.377736
0.0347222	28.8	0.000783247	-1.37732	0.863459	-0.377736
0.0346021	28.9	0.00078689	-1.37732	0.866457	-0.377736
