#T	β	c	e	chi	s
0.0118203	84.6	0.000997007	-1.75473	15.3031	-0.3916
0.0118064	84.7	0.000998953	-1.75473	15.3212	-0.3916
0.0117925	84.8	0.00100092	-1.75473	15.3392	-0.3916
0.0117786	84.9	0.00100286	-1.75473	15.3573	-0.3916
0.0117647	85	0.00100482	-1.75473	15.3754	-0.3916
0.0117509	85.1	0.00100676	-1.75473	15.3935	-0.3916
0.0117371	85.2	0.00100869	-1.75473	15.4116	-0.3916
0.0117233	85.3	0.00101061	-1.75473	15.4297	-0.3916
0.0117096	85.4	0.00101253	-1.75473	15.4478	-0.3916
0.0116959	85.5	0.00101447	-1.75473	15.4659	-0.3916
0.0116822	85.6	0.00101642	-1.75473	15.4839	-0.3916
0.0116686	85.7	0.00101839	-1.75473	15.502	-0.3916
0.011655	85.8	0.00102039	-1.75473	15.5201	-0.3916
0.0116414	85.9	0.00102239	-1.75473	15.5382	-0.3916
0.0116279	86	0.0010244	-1.75473	15.5563	-0.3916
0.0116144	86.1	0.00102641	-1.75473	15.5744	-0.3916
0.0116009	86.2	0.00102841	-1.75473	15.5925	-0.3916
0.0115875	86.3	0.0010304	-1.75473	15.6106	-0.3916
0.0115741	86.4	0.0010324	-1.75473	15.6287	-0.3916
0.0115607	86.5	0.0010344	-1.75473	15.6467	-0.3916
0.0115473	86.6	0.0010364	-1.75473	15.6648	-0.3916
0.011534	86.7	0.0010384	-1.75473	15.6829	-0.3916
0.0115207	86.8	0.0010404	-1.75473	15.701	-0.3916
0.0115075	86.9	0.00104241	-1.75473	15.7191	-0.3916
0.0114943	87	0.00104441	-1.75473	15.7372	-0.3916
0.0114811	87.1	0.00104641	-1.75473	15.7553	-0.3916
0.0114679	87.2	0.00104842	-1.75473	15.7734	-0.3916
0.0114548	87.3	0.00105045	-1.75473	15.7914	-0.3916
0.0114416	87.4	0.00105248	-1.75473	15.8095	-0.3916
0.0114286	87.5	0.00105455	-1.75473	15.8276	-0.3916
0.0114155	87.6	0.00105663	-1.75473	15.8457	-0.3916
0.0114025	87.7	0.00105873	-1.75473	15.8638	-0.3916
0.0113895	87.8	0.00106084	-1.75473	15.8819	-0.3916
0.0113766	87.9	0.00106294	-1.75473	15.9	-0.3916
0.0113636	88	0.00106503	-1.75473	15.9181	-0.3916
0.0113507	88.1	0.00106711	-1.75473	15.9362	-0.3916
0.0113379	88.2	0.00106916	-1.75473	15.9542	-0.3916
0.011325	88.3	0.00107121	-1.75473	15.9723	-0.3916
0.0113122	88.4	0.00107325	-1.75473	15.9904	-0.3916
0.0112994	88.5	0.00107531	-1.75473	16.0085	-0.3916
0.0112867	88.6	0.0010774	-1.75473	16.0266	-0.3916
0.011274	88.7	0.00107949	-1.75473	16.0447	-0.3916
0.0112613	88.8	0.00108158	-1.75473	16.0628	-0.3916
0.0112486	88.9	0.00108368	-1.75473	16.0809	-0.3916
0.011236	89	0.00108578	-1.75473	16.0989	-0.3916
0.0112233	89.1	0.00108787	-1.75473	16.117	-0.3916
0.0112108	89.2	0.00108994	-1.75473	16.1351	-0.3916
0.0111982	89.3	0.00109199	-1.75473	16.1532	-0.3916
0.0111857	89.4	0.00109404	-1.75473	16.1713	-0.3916
0.0111732	89.5	0.00109607	-1.75473	16.1894	-0.3916
0.0111607	89.6	0.00109809	-1.75473	16.2075	-0.3916
0.0111483	89.7	0.00110012	-1.75473	16.2256	-0.3916
0.0111359	89.8	0.00110213	-1.75473	16.2437	-0.3916
0.0111235	89.9	0.00110414	-1.75473	16.2617	-0.3916
0.0111111	90	0.00110616	-1.75473	16.2798	-0.3916
0.0110988	90.1	0.00110816	-1.75473	16.2979	-0.3916
0.0110865	90.2	0.00111018	-1.75473	16.316	-0.3916
0.0110742	90.3	0.00111221	-1.75473	16.3341	-0.3916
0.0110619	90.4	0.00111427	-1.75473	16.3522	-0.3916
0.0110497	90.5	0.00111636	-1.75473	16.3703	-0.3916
0.0110375	90.6	0.00111847	-1.75473	16.3884	-0.3916
0.0110254	90.7	0.00112062	-1.75473	16.4064	-0.3916
0.0110132	90.8	0.00112279	-1.75473	16.4245	-0.3916
0.0110011	90.9	0.00112498	-1.75473	16.4426	-0.3916
0.010989	91	0.0011272	-1.75473	16.4607	-0.3916
0.0109769	91.1	0.0011294	-1.75473	16.4788	-0.3916
0.0109649	91.2	0.00113162	-1.75473	16.4969	-0.3916
0.0109529	91.3	0.00113382	-1.75473	16.515	-0.3916
0.0109409	91.4	0.00113602	-1.75473	16.5331	-0.3916
0.010929	91.5	0.00113821	-1.75473	16.5512	-0.3916
0.010917	91.6	0.0011404	-1.75473	16.5692	-0.3916
0.0109051	91.7	0.00114258	-1.75473	16.5873	-0.3916
0.0108932	91.8	0.00114479	-1.75473	16.6054	-0.3916
0.0108814	91.9	0.00114701	-1.75473	16.6235	-0.3916
0.0108696	92	0.00114925	-1.75473	16.6416	-0.3916
0.0108578	92.1	0.0011515	-1.75473	16.6597	-0.3916
0.010846	92.2	0.00115377	-1.75473	16.6778	-0.3916
0.0108342	92.3	0.00115604	-1.75473	16.6959	-0.3916
0.0108225	92.4	0.00115831	-1.75473	16.7139	-0.3916
0.0108108	92.5	0.0011606	-1.75473	16.732	-0.3916
0.0107991	92.6	0.0011629	-1.75473	16.7501	-0.3916
0.0107875	92.7	0.0011652	-1.75473	16.7682	-0.3916
0.0107759	92.8	0.0011675	-1.75473	16.7863	-0.3916
0.0107643	92.9	0.0011698	-1.75473	16.8044	-0.3916
0.0107527	93	0.00117211	-1.75473	16.8225	-0.3916
0.0107411	93.1	0.00117442	-1.75473	16.8406	-0.3916
0.0107296	93.2	0.00117673	-1.75473	16.8587	-0.3916
0.0107181	93.3	0.00117905	-1.75473	16.8767	-0.3916
0.0107066	93.4	0.00118137	-1.75473	16.8948	-0.3916
0.0106952	93.5	0.00118368	-1.75473	16.9129	-0.3916
0.0106838	93.6	0.001186	-1.75473	16.931	-0.3916
0.0106724	93.7	0.00118832	-1.75473	16.9491	-0.3916
0.010661	93.8	0.00119065	-1.75473	16.9672	-0.3916
0.0106496	93.9	0.00119298	-1.75473	16.9853	-0.3916
0.0106383	94	0.00119529	-1.75473	17.0034	-0.3916
0.010627	94.1	0.00119762	-1.75473	17.0215	-0.3916
0.0106157	94.2	0.00119995	-1.75473	17.0395	-0.3916
0.0106045	94.3	0.00120227	-1.75473	17.0576	-0.3916
0.0105932	94.4	0.00120461	-1.75473	17.0757	-0.3916
0.010582	94.5	0.00120694	-1.75473	17.0938	-0.3916
0.0105708	94.6	0.00120927	-1.75473	17.1119	-0.3916
0.0105597	94.7	0.0012116	-1.75473	17.13	-0.3916
0.0105485	94.8	0.00121393	-1.75473	17.1481	-0.3916
0.0105374	94.9	0.00121626	-1.75473	17.1662	-0.3916
0.0105263	95	0.00121859	-1.75473	17.1842	-0.3916
0.0105152	95.1	0.00122093	-1.75473	17.2023	-0.3916
0.0105042	95.2	0.00122325	-1.75473	17.2204	-0.3916
0.0104932	95.3	0.00122558	-1.75473	17.2385	-0.3916
0.0104822	95.4	0.00122791	-1.75473	17.2566	-0.3916
0.0104712	95.5	0.00123025	-1.75473	17.2747	-0.3916
0.0104603	95.6	0.00123259	-1.75473	17.2928	-0.3916
0.0104493	95.7	0.00123493	-1.75473	17.3109	-0.3916
0.0104384	95.8	0.00123726	-1.75473	17.329	-0.3916
0.0104275	95.9	0.00123961	-1.75473	17.347	-0.3916
0.0104167	96	0.00124196	-1.75473	17.3651	-0.3916
0.0104058	96.1	0.00124431	-1.75473	17.3832	-0.3916
0.010395	96.2	0.00124666	-1.75473	17.4013	-0.3916
0.0103842	96.3	0.00124902	-1.75473	17.4194	-0.3916
0.0103734	96.4	0.00125138	-1.75473	17.4375	-0.3916
0.0103627	96.5	0.00125374	-1.75473	17.4556	-0.3916
0.010352	96.6	0.0012561	-1.75473	17.4737	-0.3916
0.0103413	96.7	0.00125848	-1.75473	17.4918	-0.3916
0.0103306	96.8	0.00126085	-1.75473	17.5098	-0.3916
0.0103199	96.9	0.00126321	-1.75473	17.5279	-0.3916
0.0103093	97	0.00126559	-1.75473	17.546	-0.3916
0.0102987	97.1	0.00126797	-1.75473	17.5641	-0.3916
0.0102881	97.2	0.00127035	-1.75473	17.5822	-0.3916
0.0102775	97.3	0.00127272	-1.75473	17.6003	-0.3916
0.0102669	97.4	0.00127511	-1.75473	17.6184	-0.3916
0.0102564	97.5	0.00127749	-1.75473	17.6365	-0.3916
0.0102459	97.6	0.00127988	-1.75473	17.6546	-0.3916
0.0102354	97.7	0.00128225	-1.75473	17.6726	-0.3916
0.0102249	97.8	0.00128464	-1.75473	17.6907	-0.3916
0.0102145	97.9	0.00128703	-1.75473	17.7088	-0.3916
0.0102041	98	0.00128941	-1.75473	17.7269	-0.3916
0.0101937	98.1	0.0012918	-1.75473	17.745	-0.3916
0.0101833	98.2	0.0012942	-1.75473	17.7631	-0.3916
0.0101729	98.3	0.0012966	-1.75473	17.7812	-0.3916
0.0101626	98.4	0.00129898	-1.75473	17.7993	-0.3916
0.0101523	98.5	0.00130138	-1.75473	17.8173	-0.3916
0.010142	98.6	0.00130377	-1.75473	17.8354	-0.3916
0.0101317	98.7	0.00130618	-1.75473	17.8535	-0.3916
0.0101215	98.8	0.00130857	-1.75473	17.8716	-0.3916
0.0101112	98.9	0.00131097	-1.75473	17.8897	-0.3916
0.010101	99	0.00131337	-1.75473	17.9078	-0.3916
0.0100908	99.1	0.00131577	-1.75473	17.9259	-0.3916
0.0100806	99.2	0.00131818	-1.75473	17.944	-0.3916
0.0100705	99.3	0.00132059	-1.75473	17.9621	-0.3916
0.0100604	99.4	0.00132299	-1.75473	17.9801	-0.3916
0.0100503	99.5	0.0013254	-1.75473	17.9982	-0.3916
0.0100402	99.6	0.0013278	-1.75473	18.0163	-0.3916
0.0100301	99.7	0.00133021	-1.75473	18.0344	-0.3916
0.01002	99.8	0.00133262	-1.75473	18.0525	-0.3916
0.01001	99.9	0.00133503	-1.75473	18.0706	-0.3916
0.01	100	0.00133744	-1.75473	18.0887	-0.3916
