#T	β	c	e	chi	s
0.0117647	85	0.0123977	-0.56624	0.153167	0.004119
0.0117509	85.1	0.0123902	-0.56624	0.152775	0.0041067
0.0117371	85.2	0.0123827	-0.56624	0.152384	0.00409443
0.0117233	85.3	0.0123752	-0.56624	0.151994	0.00408219
0.0117096	85.4	0.0123677	-0.56624	0.151604	0.00406998
0.0116959	85.5	0.0123602	-0.566241	0.151214	0.00405781
0.0116822	85.6	0.0123527	-0.566241	0.150826	0.00404567
0.0116686	85.7	0.0123452	-0.566241	0.150438	0.00403356
0.011655	85.8	0.0123378	-0.566241	0.150051	0.00402148
0.0116414	85.9	0.0123303	-0.566241	0.149664	0.00400944
0.0116279	86	0.0123229	-0.566241	0.149278	0.00399743
0.0116144	86.1	0.0123154	-0.566241	0.148893	0.00398544
0.0116009	86.2	0.012308	-0.566242	0.148508	0.0039735
0.0115875	86.3	0.0123006	-0.566242	0.148124	0.00396158
0.0115741	86.4	0.0122932	-0.566242	0.147741	0.00394969
0.0115607	86.5	0.0122858	-0.566242	0.147358	0.00393784
0.0115473	86.6	0.0122784	-0.566242	0.146976	0.00392602
0.011534	86.7	0.012271	-0.566242	0.146595	0.00391423
0.0115207	86.8	0.0122637	-0.566242	0.146214	0.00390247
0.0115075	86.9	0.0122563	-0.566242	0.145834	0.00389074
0.0114943	87	0.012249	-0.566243	0.145454	0.00387904
0.0114811	87.1	0.0122416	-0.566243	0.145076	0.00386738
0.0114679	87.2	0.0122343	-0.566243	0.144698	0.00385574
0.0114548	87.3	0.012227	-0.566243	0.14432	0.00384414
0.0114416	87.4	0.0122197	-0.566243	0.143943	0.00383257
0.0114286	87.5	0.0122124	-0.566243	0.143567	0.00382103
0.0114155	87.6	0.0122051	-0.566243	0.143192	0.00380952
0.0114025	87.7	0.0121978	-0.566244	0.142817	0.00379804
0.0113895	87.8	0.0121906	-0.566244	0.142443	0.00378659
0.0113766	87.9	0.0121833	-0.566244	0.14207	0.00377517
0.0113636	88	0.0121761	-0.566244	0.141697	0.00376379
0.0113507	88.1	0.0121688	-0.566244	0.141325	0.00375243
0.0113379	88.2	0.0121616	-0.566244	0.140954	0.00374111
0.011325	88.3	0.0121544	-0.566244	0.140583	0.00372981
0.0113122	88.4	0.0121472	-0.566244	0.140213	0.00371855
0.0112994	88.5	0.01214	-0.566245	0.139843	0.00370731
0.0112867	88.6	0.0121329	-0.566245	0.139475	0.00369611
0.011274	88.7	0.0121257	-0.566245	0.139107	0.00368493
0.0112613	88.8	0.0121185	-0.566245	0.138739	0.00367379
0.0112486	88.9	0.0121114	-0.566245	0.138373	0.00366268
0.011236	89	0.0121043	-0.566245	0.138007	0.00365159
0.0112233	89.1	0.0120972	-0.566245	0.137641	0.00364054
0.0112108	89.2	0.01209	-0.566245	0.137277	0.00362951
0.0111982	89.3	0.012083	-0.566246	0.136913	0.00361852
0.0111857	89.4	0.0120759	-0.566246	0.136549	0.00360756
0.0111732	89.5	0.0120688	-0.566246	0.136187	0.00359662
0.0111607	89.6	0.0120617	-0.566246	0.135825	0.00358572
0.0111483	89.7	0.0120547	-0.566246	0.135463	0.00357484
0.0111359	89.8	0.0120477	-0.566246	0.135103	0.00356399
0.0111235	89.9	0.0120406	-0.566246	0.134743	0.00355318
0.0111111	90	0.0120336	-0.566246	0.134384	0.00354239
0.0110988	90.1	0.0120266	-0.566247	0.134025	0.00353163
0.0110865	90.2	0.0120196	-0.566247	0.133667	0.0035209
0.0110742	90.3	0.0120127	-0.566247	0.13331	0.0035102
0.0110619	90.4	0.0120057	-0.566247	0.132954	0.00349953
0.0110497	90.5	0.0119988	-0.566247	0.132598	0.00348889
0.0110375	90.6	0.0119918	-0.566247	0.132243	0.00347828
0.0110254	90.7	0.0119849	-0.566247	0.131888	0.00346769
0.0110132	90.8	0.011978	-0.566247	0.131534	0.00345714
0.0110011	90.9	0.0119711	-0.566247	0.131181	0.00344661
0.010989	91	0.0119642	-0.566248	0.130829	0.00343612
0.0109769	91.1	0.0119573	-0.566248	0.130477	0.00342565
0.0109649	91.2	0.0119505	-0.566248	0.130126	0.00341521
0.0109529	91.3	0.0119436	-0.566248	0.129776	0.00340479
0.0109409	91.4	0.0119368	-0.566248	0.129426	0.00339441
0.010929	91.5	0.01193	-0.566248	0.129077	0.00338406
0.010917	91.6	0.0119232	-0.566248	0.128729	0.00337373
0.0109051	91.7	0.0119164	-0.566248	0.128381	0.00336343
0.0108932	91.8	0.0119096	-0.566249	0.128034	0.00335316
0.0108814	91.9	0.0119029	-0.566249	0.127688	0.00334292
0.0108696	92	0.0118961	-0.566249	0.127342	0.00333271
0.0108578	92.1	0.0118894	-0.566249	0.126998	0.00332252
0.010846	92.2	0.0118827	-0.566249	0.126653	0.00331236
0.0108342	92.3	0.0118759	-0.566249	0.12631	0.00330223
0.0108225	92.4	0.0118693	-0.566249	0.125967	0.00329213
0.0108108	92.5	0.0118626	-0.566249	0.125625	0.00328205
0.0107991	92.6	0.0118559	-0.566249	0.125283	0.00327201
0.0107875	92.7	0.0118493	-0.566249	0.124943	0.00326199
0.0107759	92.8	0.0118426	-0.56625	0.124603	0.003252
0.0107643	92.9	0.011836	-0.56625	0.124263	0.00324203
0.0107527	93	0.0118294	-0.56625	0.123925	0.0032321
0.0107411	93.1	0.0118228	-0.56625	0.123587	0.00322219
0.0107296	93.2	0.0118162	-0.56625	0.123249	0.00321231
0.0107181	93.3	0.0118097	-0.56625	0.122913	0.00320245
0.0107066	93.4	0.0118031	-0.56625	0.122577	0.00319262
0.0106952	93.5	0.0117966	-0.56625	0.122241	0.00318282
0.0106838	93.6	0.0117901	-0.56625	0.121907	0.00317305
0.0106724	93.7	0.0117835	-0.566251	0.121573	0.0031633
0.010661	93.8	0.0117771	-0.566251	0.12124	0.00315358
0.0106496	93.9	0.0117706	-0.566251	0.120907	0.00314389
0.0106383	94	0.0117641	-0.566251	0.120575	0.00313423
0.010627	94.1	0.0117577	-0.566251	0.120244	0.00312459
0.0106157	94.2	0.0117512	-0.566251	0.119914	0.00311498
0.0106045	94.3	0.0117448	-0.566251	0.119584	0.00310539
0.0105932	94.4	0.0117384	-0.566251	0.119255	0.00309583
0.010582	94.5	0.011732	-0.566251	0.118927	0.0030863
0.0105708	94.6	0.0117257	-0.566251	0.118599	0.00307679
0.0105597	94.7	0.0117193	-0.566252	0.118272	0.00306731
0.0105485	94.8	0.011713	-0.566252	0.117946	0.00305786
0.0105374	94.9	0.0117067	-0.566252	0.11762	0.00304843
0.0105263	95	0.0117004	-0.566252	0.117295	0.00303903
0.0105152	95.1	0.0116941	-0.566252	0.116971	0.00302966
0.0105042	95.2	0.0116878	-0.566252	0.116647	0.00302031
0.0104932	95.3	0.0116815	-0.566252	0.116324	0.00301099
0.0104822	95.4	0.0116753	-0.566252	0.116002	0.00300169
0.0104712	95.5	0.0116691	-0.566252	0.11568	0.00299242
0.0104603	95.6	0.0116629	-0.566252	0.11536	0.00298318
0.0104493	95.7	0.0116567	-0.566253	0.115039	0.00297396
0.0104384	95.8	0.0116505	-0.566253	0.11472	0.00296477
0.0104275	95.9	0.0116443	-0.566253	0.114401	0.0029556
0.0104167	96	0.0116382	-0.566253	0.114083	0.00294646
0.0104058	96.1	0.011632	-0.566253	0.113766	0.00293734
0.010395	96.2	0.0116259	-0.566253	0.113449	0.00292825
0.0103842	96.3	0.0116198	-0.566253	0.113133	0.00291919
0.0103734	96.4	0.0116137	-0.566253	0.112817	0.00291015
0.0103627	96.5	0.0116077	-0.566253	0.112503	0.00290113
0.010352	96.6	0.0116016	-0.566253	0.112189	0.00289214
0.0103413	96.7	0.0115956	-0.566253	0.111875	0.00288318
0.0103306	96.8	0.0115896	-0.566254	0.111563	0.00287424
0.0103199	96.9	0.0115836	-0.566254	0.111251	0.00286533
0.0103093	97	0.0115776	-0.566254	0.110939	0.00285644
0.0102987	97.1	0.0115716	-0.566254	0.110629	0.00284757
0.0102881	97.2	0.0115657	-0.566254	0.110319	0.00283874
0.0102775	97.3	0.0115597	-0.566254	0.11001	0.00282992
0.0102669	97.4	0.0115538	-0.566254	0.109701	0.00282113
0.0102564	97.5	0.0115479	-0.566254	0.109393	0.00281237
0.0102459	97.6	0.011542	-0.566254	0.109086	0.00280363
0.0102354	97.7	0.0115362	-0.566254	0.108779	0.00279491
0.0102249	97.8	0.0115303	-0.566254	0.108474	0.00278622
0.0102145	97.9	0.0115245	-0.566255	0.108168	0.00277756
0.0102041	98	0.0115187	-0.566255	0.107864	0.00276892
0.0101937	98.1	0.0115129	-0.566255	0.10756	0.0027603
0.0101833	98.2	0.0115071	-0.566255	0.107257	0.00275171
0.0101729	98.3	0.0115013	-0.566255	0.106954	0.00274314
0.0101626	98.4	0.0114956	-0.566255	0.106653	0.0027346
0.0101523	98.5	0.0114899	-0.566255	0.106352	0.00272608
0.010142	98.6	0.0114842	-0.566255	0.106051	0.00271758
0.0101317	98.7	0.0114785	-0.566255	0.105751	0.00270911
0.0101215	98.8	0.0114728	-0.566255	0.105452	0.00270066
0.0101112	98.9	0.0114671	-0.566255	0.105154	0.00269224
0.010101	99	0.0114615	-0.566256	0.104856	0.00268384
0.0100908	99.1	0.0114559	-0.566256	0.104559	0.00267546
0.0100806	99.2	0.0114503	-0.566256	0.104263	0.00266711
0.0100705	99.3	0.0114447	-0.566256	0.103967	0.00265878
0.0100604	99.4	0.0114391	-0.566256	0.103672	0.00265048
0.0100503	99.5	0.0114335	-0.566256	0.103377	0.00264219
0.0100402	99.6	0.011428	-0.566256	0.103084	0.00263394
0.0100301	99.7	0.0114225	-0.566256	0.102791	0.0026257
0.01002	99.8	0.011417	-0.566256	0.102498	0.00261749
0.01001	99.9	0.0114115	-0.566256	0.102206	0.0026093
0.01	100	0.011406	-0.566256	0.101915	0.00260114
