Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.271467   -890349893640789016564911361944526193981016105495509272005137546409786774773084955959890627546514726913115000695740010607625993193521152.000000    15788599050201788012220235833093239393895441660303419633598270525997109764152528547545602545222531266722316472839643177092795730631852032.000000    0.220955   0.000987     -15870153205548099197447830052886146624141015583063697887785675559776982185556551057844832485772107211717267486072549613229600023622189056.000000
0.061342   -17.232318   -1788449315121510246691081326304222630831514904105525467551939862293384785933077941011175788123718070486531407644097895202816.000000    31716219459273681167124785492688899555981583659670410999515577004371452357068353501330049279779042523320472452967112518926336.000000    0.178912   0.000795     -29155569881372559191652435645298798020429642660657404866043540792985939606355797779040538400665722602720294132823033859014656.000000
0.067070   -17.180861   -31504076599603375931946107021337213149221403882310852390116214682476980388193409972750330618694104492184428347392.000000    558592158328057292796567236673316230356498806624500741718138967696980268903239635987943732994831318901611724537856.000000    0.165159   0.000737     -469716852957636579964624752713415609165628349304322500963372640028249892469516479825673370844172605403208546779136.000000
0.073334   -17.129164   -4897120656655372625704813827602850013830245809918089090767525682492248846555669650818995553849919406080.000000    86833848007749766558093123886656525169674238317455941268604772786918961577472100882403947775121539727360.000000    0.135058   0.000645     -66778195919527514237687248723769260692382333485811808191951671864189175716453599425893014008015460761600.000000
0.080183   -17.073968   -5327005399516782007806882583802793371473696994021206644744396642393427080082604200703161270272.000000    94458141369357184833648721590128311844150262990818980386694526524042304539282689541029090033664.000000    0.111868   0.000559     -66435698321590702829877395887018307885014297131385585142937776665687401474461843103391573606400.000000
0.087671   -17.020593   -36575550303793211311877523997580052045467392315530592412291513732439693897360329408512.000000    648579509932361065702720945439973317595031375432548853864488180384910365416348350152704.000000    0.091641   0.000452     -417189842800838375442853961097587757300231315997543149878498003790420288227862172925952.000000
0.095859   -16.951319   -1115885049974256311485611300712837554468215849281851830133513275443672004952064.000000    19783920676630702806890038390616855214680730147997088495972743947855132484435968.000000    0.083692   0.000416     -11640906637527590441339490915067835112788656790442708541747411850248236988104704.000000
0.104811   -16.877140   -151540158035916014433473911515995609307188922756866605936132318642044928.000000    2686647401881656835584201909845944919557440220420483038335497275533426688.000000    0.070664   0.000380     -1445837792674293121588688793562091153193124729899615951772693089199587328.000000
0.114600   -16.797974   -80791441949824075912320140558578498652575189060496131323605286912.000000    1432399932729189230678809519947434348801645654834370560562951094272.000000    0.058396   0.000347     -704987937100212117668136250949707889365994901895795660047920398336.000000
0.125302   -16.713968   -150944713063330123425687482926067015448038890855772469592064.000000    2675974679349301879194590540566539562062230252401562597982208.000000    0.050619   0.000321     -1204644001772768170135045074464034396798003148513944180621312.000000
0.137004   -16.616137   -832894560416205324606317545380380729339569665266941952.000000    14763696857377711515789943584246798961194898464585023488.000000    0.044685   0.000342     -6079324587454651853366072752660874791312133557743255552.000000
0.149799   -16.518222   -13734877643482637465605821017432864021164586958848.000000    243483341402373938367475642325800401599556789207040.000000    0.038378   0.000397     -91688441510548697370629560324789489568953766248448.000000
0.163789   -16.403780   -554579815095167111648047152589089892600905728.000000    9831241352749470578961439212699987069414408192.000000    0.035691   0.000559     -3385932876721880217796785714199415710424236032.000000
0.179086   -16.269249   -50414230456947256580480760746376677031936.000000    893612251877863556728746806636167647199232.000000    0.038008   0.001041     -281508762626012931198886409730055722762240.000000
0.195811   -16.136651   -10927342591708290508577890964741292032.000000    193682251243612031347859049810413748224.000000    0.046568   0.001763     -55805605479634529026904431798970744832.000000
0.214098   -15.996205   -4973379456598404344295944213233664.000000    88150609853952006338025708694011904.000000    0.061213   0.003310     -23229472678663083341299643892891648.000000
0.234093   -15.824042   -4032985691609752404536009424896.000000    71466806182708041813850935263232.000000    0.096729   0.006145     -17228161176044082257587513327616.000000
0.255955   -15.656459   -6513024678865373962709237760.000000    115421449449259758204554838016.000000    0.150601   0.010109     -25445996228881349989105664000.000000
0.279859   -15.468620   -17912157327457992010891264.000000    317375927872227367505100800.000000    0.226051   0.016702     -64004295201828357481168896.000000
0.305995   -15.229304   -72930721021900418449408.000000    1291599349622756324933632.000000    0.382287   0.029505     -238339608415142921895936.000000
0.334572   -15.025418   -564555250255055159296.000000    9991144803729357668352.000000    0.545958   0.043746     -1687394599030190243840.000000
0.365818   -14.771424   -6077559159692555264.000000    107442602553280053248.000000    0.833614   0.067105     -16613605317101182976.000000
0.399982   -14.505411   -99143669523224480.000000    1750031637051265024.000000    1.170035   0.099821     -247870117545853760.000000
0.437337   -14.208175   -2262066782451935.000000    39823218301381464.000000    1.684501   0.145279     -5172364184493925.000000
0.478180   -13.904923   -74467930468781.593750    1305875998196857.500000    2.266365   0.210119     -155731851812647.593750
0.522838   -13.552103   -3140749085204.980469    54731850543923.382812    3.055322   0.306002     -6007114292688.439453
0.571667   -13.222985   -191293521771.986420    3308865445824.248047    3.697942   0.391779     -334624245956.500854
0.625055   -12.869501   -14899255548.355148    255282481153.336731    4.369179   0.498634     -23836703884.085503
0.683430   -12.481162   -1428804481.792676    24113384314.287064    5.036278   0.643217     -2090638397.081506
0.747256   -12.111808   -179610341.568638    2980764205.208465    5.443923   0.763947     -240359848.570961
0.817043   -11.722432   -27240970.491395    442351824.526031    5.618819   0.901120     -33340913.202811
0.893347   -11.326378   -4990355.595873    79070033.323280    5.627609   1.033838     -5586117.920406
0.976778   -10.952414   -1118939.516578    17288043.577925    5.451795   1.148856     -1145529.934184
1.068000   -10.590033   -295978.160142    4444426.176677    5.095907   1.238220     -277123.080758
1.167742   -10.232335   -90228.399132    1315113.647087    4.713730   1.308479     -77258.640082
1.276799   -9.898304   -31757.587268    449795.836844    4.330929   1.350360     -24865.068948
1.396040   -9.576365   -12542.416651    172343.658733    3.919954   1.383436     -8977.420048
1.526418   -9.257339   -5450.755453    72583.087777    3.544724   1.399277     -3564.880806
1.668972   -8.955645   -2604.642428    33579.598031    3.149863   1.406676     -1555.261087
1.824839   -8.683844   -1366.937443    17117.869701    2.812319   1.386913     -744.314320
1.995262   -8.417747   -765.334275    9286.818030    2.467395   1.370574     -379.356901
