Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.577180   -2384181436654017513289273754951285862813190841387754477062751003243004433051632326638217635378753019347365589839820316969395520877994361191318888765916779973157884788736.000000    52818173642199130506379999839659676229914817006672364166352978032590266349975055240577834264193612056107227547288697385703590350588784761687649422040782238258468531208192.000000    0.066968   0.014832     -42497140663205902528595738994675329749072066796679374742918936211914441627802195211998953535762172692990157280197945381574518954710918756341411033416859327865889514061824.000000
0.061342   -21.516042   -4759928722799555934408606201497388289438123634609342896556544812945248098844141463621521992213700352633741902546361235742341375514855830158515648218529792.000000    105448599652574153262055160994883100788434663704456076581376174444347197238162784322072299727435219749068651842402722701770359117961194702051835535589113856.000000    0.056275   0.014170     -77597074367470154947041898338097013420759373764589822415055177720144500031488547836156236161317655582827723870412148492637094587222495180126239009135394816.000000
0.067070   -21.459653   -200054426196209837841806968825317085933800348634845758792320587204791312543914754223610125608888094349223082067186647076903829291016933867520.000000    4431881927465124204510198280237743267071570585609616226583801079213717735006279358217121499395009151385654289694145427684479308806209495105536.000000    0.047024   0.011592     -2982754793527656810936931822669369859494978148061550509786715717318459302888503273512401694923430561742410007081298399146421295306199518937088.000000
0.073334   -21.395255   -112448073231986937981702726845639170584494211234769921934554644268217265346630642551048782115643677516131885614541577558958276608.000000    2490845104626515541549321148085304948291064644220657194659131263420489004262214053998883728711449727514795076355997529374126505984.000000    0.041265   0.009973     -1533366235290502424282285760256627785332853177855094314041392572852284568550306260492114368838812603281354010148723454567012892672.000000
0.080183   -21.327997   -731575533299490728457549440794086688754080314960222209336928862362695320662752043913010916863757416575670702990950400.000000    16206845954963273156780430775555846477257152418445182467021965320776181460507042013090852508401506633468701631320162304.000000    0.032865   0.008329     -9123837463005125436585440450892652639536846722059030106193574099277165559463738657304557671709005042025860826807664640.000000
0.087671   -21.238923   -35978516230385469015963632220577283516097170081517454885702970218270065523950239517354561421325322787225600.000000    796982876515705776096610876148000086207468978862894551788468969612026185958589395851674878213157965703151616.000000    0.028690   0.008402     -410379923355664975093239701924430337880625961080314653454578928891843014272081169971044481755989883412807680.000000
0.095859   -21.160002   -16293807375666042261757111302890119706398540321831542105859992014579784363732175595026089724870656.000000    360942151745443944504422398748876926508518560634420221077713814458621622891921125969511819847401472.000000    0.023793   0.006962     -169976907956928599582164763253451329583080689431502533749781083412790336539995443332218679898144768.000000
0.104811   -21.065559   -42886002989225412448496917941162235031752557958081034374043069043707806421951880076722176.000000    949988080034044710130971383728292512211526334544081959161419810113750304144564047046508544.000000    0.020189   0.006319     -409173414507519035754714133654887241106724582286501189549830547256004993915041107419332608.000000
0.114600   -20.972540   -667234005845931905158210940462099087297281536988807663436989220992566204611690496.000000    14780496717417238447291390825598726123460505029682794106808367962321939753842245632.000000    0.016859   0.005272     -5822298921667639639582405853883950869439986734216164862148311555443594991455174656.000000
0.125302   -20.869272   -47614848011256354286093063022196237520524927164477181056588517230665269248.000000    1054776646066861381152012356635804393053938262319716529061192444888209162240.000000    0.014244   0.004518     -379999669335994273670143529334263168786864367035019639697619419007218089984.000000
0.137004   -20.741212   -12403968423578747459772224336637229716557097014241948191964738355200.000000    274752022230321316904119288096062609074446842068481238956669338124288.000000    0.013113   0.004389     -90536970468136367120801852865310610015860315216016487178636315590656.000000
0.149799   -20.601805   -11846567860237223900317177707840803020221641658975717186076672.000000    262417523385257840898440631845441243211422339760014624406110208.000000    0.012584   0.004315     -79082855526530190007821191213564243376218649241831403669159936.000000
0.163789   -20.474002   -42966107152253733948321886719063246334230655454630903808.000000    951840234776517960942338796209260813513172853216411385856.000000    0.014370   0.003755     -262325369282699677302192336574826105304013309464767627264.000000
0.179086   -20.306326   -388627800110050577365713612955372573130799596961792.000000    8608787193598207177212682617292660289302745376096256.000000    0.019829   0.004139     -2170064486543676579009966643385665102973066255794176.000000
0.195811   -20.127878   -9718151549249526798181962246392144219561000960.000000    215263988338862437728611646580570731896060772352.000000    0.034388   0.004857     -49630303689777072902845902012832733427362955264.000000
0.214098   -19.940781   -623671238750005713322876013483670787588096.000000    13813858166858875141259495957275135516344320.000000    0.062551   0.006091     -2913020035458974271674896264416901554241536.000000
0.234093   -19.753987   -98495432737116897600761237906575589376.000000    2181468466111311995283035864136522137600.000000    0.099332   0.008316     -420754081480995423918264977031866351616.000000
0.255955   -19.519925   -29238784371290108928827011220111360.000000    647519611882329744423666389874638848.000000    0.174762   0.014316     -114234174371121239395229796835262464.000000
0.279859   -19.281402   -18480623182114598757047998611456.000000    409166515941416322525187908042752.000000    0.291896   0.021932     -66035555630622537420019983187968.000000
0.305995   -18.997703   -20330560847679946436739334144.000000    449944882610012065067935203328.000000    0.494702   0.037629     -66440833758399183281788551168.000000
0.334572   -18.721611   -44299476042869967245279232.000000    979738983274362776129110016.000000    0.736510   0.058564     -132406343897847316646723584.000000
0.365818   -18.386622   -148705885965967872229376.000000    3284326713299436753125376.000000    1.197193   0.090764     -406502155364197724061696.000000
0.399982   -18.068827   -916255430514089394176.000000    20203329161358026473472.000000    1.646152   0.136777     -2290739714958330953728.000000
0.437337   -17.691112   -8120043943890582528.000000    178446114829497925632.000000    2.450743   0.201851     -18567013493019688960.000000
0.478180   -17.287305   -109603879720663328.000000    2396768110960422912.000000    3.368690   0.300656     -229210279476053888.000000
0.522838   -16.852807   -2158123647573652.500000    46830572415384016.000000    4.447427   0.430271     -4127708090357793.500000
0.571667   -16.443120   -66548995031195.476562    1432456710184015.250000    5.251830   0.549970     -116412239561118.515625
0.625055   -15.978665   -2672527998912.214844    56760917613411.523438    6.166776   0.719532     -4275667222425.466797
0.683430   -15.517146   -150375111234.156921    3140117377934.154297    6.740085   0.888392     -220030093852.224396
0.747256   -15.039535   -11164426000.329483    228583258169.205627    7.045171   1.078514     -14940564650.826418
0.817043   -14.619145   -1173873397.194254    23639122450.129387    7.024276   1.173647     -1436733959.750323
0.893347   -14.125802   -142222143.659824    2786837232.678600    6.866120   1.356154     -159201358.376171
0.976778   -13.671507   -22484091.817414    429266566.155319    6.506894   1.476679     -23018613.862925
1.068000   -13.211237   -4277097.766990    79264370.922956    6.069376   1.587767     -4004759.198162
1.167742   -12.786917   -1002836.323990    18098811.659509    5.705860   1.648759     -858771.414522
1.276799   -12.355509   -270645.782578    4728315.484986    5.179824   1.713149     -211962.478014
1.396040   -11.955383   -85893.040851    1457246.817809    4.788536   1.742940     -61517.625760
1.526418   -11.565218   -30825.824057    506342.953208    4.306980   1.760347     -20187.300924
1.668972   -11.207070   -12561.631998    200332.280599    3.911186   1.747920     -7519.854727
1.824839   -10.850336   -5593.761328    86299.029374    3.479287   1.740517     -3059.399661
1.995262   -10.524820   -2752.182310    41167.784159    3.083233   1.711021     -1374.083733
