Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.213286   -317054792555300779414438694933191493011627724862937115769829925055691718341831404656441765012664882191564178653992759242570355716390912.000000    5647708143563129325412477946193613656480413736007578828484486021351734669413488505738038776499355992751106195712439404140939841743355904.000000    0.501062   0.036014     -5651382864584170917219437662229004390290729696573341016299183996957760950722489997855724833142352169222760404839768629974040201515761664.000000
0.061342   -17.162443   -575028795954479701913759620252995963976130927601904140047589823120015356729371126513054594322532226651616931285753143492608.000000    10242824178948143533695110604323040321855543352168349630735858549665206609918834792348256788705725390606925154931172523900928.000000    0.425567   0.028204     -9374205968545043504396047928204689810499043627033058759027074285434644005647858064384821446424010526040111476757964613746688.000000
0.067070   -17.098541   -9274099253477131540064125005614832447882736666144463013213227148579357716330071271834960410638589466286812561408.000000    165175046786724862298403101079026329052688660886994505185128404987898470871358197569202465886026041703401244327936.000000    0.404921   0.025434     -138274191328460881487411660297598019371917096160028385306279568791758708377861731471729692512150067532403868434432.000000
0.073334   -17.035497   -1371162404109684683978722462778951066796996868033829506034689414465962090490676900362364984271814262784.000000    24417068775929678341414519612391768601976058137288956157558561762541823981380578356681506347519999737856.000000    0.385191   0.021037     -18697466956361034881561484936506082706622594863719506212023332167012673802834049277843853915913522774016.000000
0.080183   -16.954442   -1204584955030233939797870706405666151917705672909950575995478743823173156100650981937677074432.000000    21445809819101867972460847560387653652586006704450479108986566840541692730831317089443907633152.000000    0.375942   0.020526     -15022970069145208481821856271467667831093523090784317297594897697804233519411756775614871240704.000000
0.087671   -16.882653   -7612609390056576257982557372090642028808855233971891514243398552114461770438431211520.000000    135507094751132683512264429131810772501047505315464259702827704686486012183138313175040.000000    0.347103   0.016597     -86831320058430393155828763930320591490474562665911069150634034738945131548448181452800.000000
0.095859   -16.795480   -220446970051472621489297768393985648883664515430545621629074585372528809607168.000000    3923954209136403329062427093758029212689216343114810476292446554736655337521152.000000    0.295747   0.015199     -2299701565993949416354308094662164067576091356048021033910639738242957767081984.000000
0.104811   -16.696930   -27254319255690269963980918710178220960627086499269559005035939542073344.000000    484999296391718505709939561282994814023153356965819614796648798532665344.000000    0.281884   0.014801     -260032227128523804324894357157130494347553273380150684253306500994301952.000000
0.114600   -16.605211   -15085047236738929363313967217314982829168270239851995632425238528.000000    268495083707026598788066629880721696211642456475578719745691615232.000000    0.226906   0.013030     -131632461011063684391439009024270263232414353750750623545547554816.000000
0.125302   -16.483495   -24069320127662879020152108464247984074360658083786405183488.000000    428145781418202704424992525094087302079806246818108240035840.000000    0.249573   0.015094     -192089948234043579641522480375825474899872095433114699956224.000000
0.137004   -16.365577   -134250609956354384430436865484792308558853038084718592.000000    2388426207432324082138934675171396173647130795935006720.000000    0.227408   0.016754     -979899584865352021727259024859205121877982973672816640.000000
0.149799   -16.232451   -2045365366683797169011172857551016353242835582976.000000    36380553431756635773666092044811855538930143199232.000000    0.242603   0.021914     -13654025005448633794837266633704407743853603323904.000000
0.163789   -16.081587   -77797226017830532410875364138446460842672128.000000    1383334465983673956037508036298201863402029056.000000    0.268531   0.027057     -474983362397227534093675737880879620071358464.000000
0.179086   -15.929007   -7563586002247351536676507380995556638720.000000    134468116166898111934811470324441142001664.000000    0.324423   0.036897     -42234419075907375617873252009117577379840.000000
0.195811   -15.753988   -1552121389914358023513320030201708544.000000    27583592845046178571826205808293576704.000000    0.391088   0.052292     -7926636619573731433579074728857960448.000000
0.214098   -15.567633   -673429290476274895327617580269568.000000    11964255542333338347710783143542784.000000    0.482359   0.071626     -3145428061672488495260586077061120.000000
0.234093   -15.359053   -554378144296424365632841056256.000000    9843864863018158771167603720192.000000    0.667514   0.106275     -2368199828302095116527527264256.000000
0.255955   -15.131842   -839202874804441027440541696.000000    14882374474032589797127618560.000000    0.887362   0.140980     -3278715226864503102887690240.000000
0.279859   -14.883257   -2211449208044545126694912.000000    39184787532308432088465408.000000    1.128591   0.187624     -7902021255617209689964544.000000
0.305995   -14.623988   -10067177471891979894784.000000    177985343240696772952064.000000    1.497461   0.245458     -32899813725630973870080.000000
0.334572   -14.348744   -74414727484632023040.000000    1312505979165911023616.000000    1.940449   0.317755     -222417574168591597568.000000
0.365818   -14.057023   -856920781952195712.000000    15066481848656439296.000000    2.341271   0.399606     -2342477182911648768.000000
0.399982   -13.723328   -13897827820568186.000000    243216358071311520.000000    2.949319   0.498716     -34746103630038724.000000
0.437337   -13.386127   -340832000057678.312500    5929875365923068.000000    3.494751   0.603858     -779334741000365.375000
0.478180   -13.004755   -11135167269033.316406    192125059518244.562500    4.199728   0.729620     -23286537011732.957031
0.522838   -12.635578   -532161088482.908264    9084666480627.130859    4.727536   0.833830     -1017831222377.820312
0.571667   -12.252782   -34148659561.288483    576684790907.692017    5.207809   0.954355     -59735266238.820496
0.625055   -11.865551   -2903325297.722145    48409534461.562813    5.570629   1.049754     -4644910274.430416
0.683430   -11.401903   -283381962.050686    4611936619.721056    5.948368   1.237206     -414646790.229934
0.747256   -10.986720   -38199948.558757    609056852.215707    6.016484   1.348426     -51120284.885631
0.817043   -10.580759   -6467714.147944    101104981.901022    6.089818   1.435584     -7915989.487886
0.893347   -10.145739   -1272212.914180    19319957.536263    5.908198   1.519320     -1424085.052934
0.976778   -9.734437   -306862.981327    4541001.153398    5.783655   1.591362     -314148.365652
1.068000   -9.317750   -85397.241425    1223920.338537    5.478657   1.665379     -79951.207018
1.167742   -8.915442   -27612.645656    383047.514976    5.144447   1.704512     -23638.550119
1.276799   -8.529167   -10208.920016    137131.967570    4.827540   1.720176     -7989.035740
1.396040   -8.147481   -4192.860253    54282.909762    4.415901   1.755568     -2997.558692
1.526418   -7.791131   -1925.720039    24054.068104    4.011514   1.751695     -1256.489998
1.668972   -7.449251   -967.069512    11651.774387    3.619200   1.739448     -574.976942
1.824839   -7.132201   -529.163704    6158.023840    3.239401   1.718947     -286.069939
1.995262   -6.833282   -310.389740    3487.011313    2.865435   1.675239     -152.138621
