Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.214098   -12.506070   -332540650648753756025389056.000000    4735303600719914070068690944.000000    0.503833   0.144284     -1553218294763595571878952960.000000
0.234093   -12.347512   -1149486896758271061786624.000000    16355628670770097690771456.000000    0.600475   0.154837     -4910393202807947271340032.000000
0.255955   -12.179152   -6576446410890451877888.000000    93530269785543046856704.000000    0.687738   0.172478     -25693781126607303344128.000000
0.279859   -11.968968   -53217838499743367168.000000    755789115403987451904.000000    0.888896   0.235633     -190159687807084953600.000000
0.305995   -11.769348   -716936124384943360.000000    10164942825154799616.000000    1.082242   0.260134     -2342967034334757888.000000
0.334572   -11.560417   -14335849352791542.000000    202795042496769792.000000    1.301179   0.298041     -42848303615070792.000000
0.365818   -11.317276   -384323955296644.312500    5421882619896994.000000    1.621620   0.342136     -1050587306422616.125000
0.399982   -11.064580   -14484684904522.615234    203603711532645.406250    2.022281   0.397804     -36213311118718.445312
0.437337   -10.755627   -667674826628.846069    9320514416145.939453    2.589471   0.516035     -1526682318523.018066
0.478180   -10.487527   -46338839767.647659    643314326153.396729    2.983690   0.571706     -96906591613.401978
0.522838   -10.178965   -3902377431.858868    53667708992.228004    3.462521   0.657787     -7463833165.077312
0.571667   -9.876064   -430214920.657211    5854941086.846524    3.856616   0.766334     -752562547.836461
0.625055   -9.520726   -54675804.966714    732345050.144176    4.396565   0.872365     -87473548.095661
0.683430   -9.201736   -9171999.621895    121072165.725334    4.620219   0.952829     -13420531.473622
0.747256   -8.851770   -1774671.936984    22958576.621393    4.867402   1.067490     -2374906.564207
0.817043   -8.484433   -399031.046146    5028389.610834    4.915999   1.175891     -488374.021960
0.893347   -8.161735   -111434.580644    1373293.963655    4.840131   1.209004     -124729.093197
0.976778   -7.825752   -35027.471866    420310.064164    4.708882   1.272002     -35852.202002
1.068000   -7.487741   -12399.450142    144339.733766    4.486265   1.320557     -11602.956351
1.167742   -7.161445   -4950.958993    55868.016686    4.235919   1.365253     -4233.638179
1.276799   -6.843200   -2187.831817    23866.013832    3.913943   1.399763     -1708.169448
1.396040   -6.543950   -1069.953147    11307.103469    3.610013   1.412425     -761.732443
1.526418   -6.245173   -560.780255    5707.833009    3.236279   1.414337     -363.291768
1.668972   -5.983211   -323.235343    3192.906646    2.936179   1.395286     -190.088380
1.824839   -5.725538   -196.640669    1877.901406    2.608109   1.376020     -104.620276
1.995262   -5.475856   -125.973899    1162.217916    2.293810   1.349464     -60.392081
