Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.582744   -2635232296510500322447719674805240931221757513435608387600521599744815932601010430963796814580902570266218627239236105795963000933021813149031724426603437868667040169984.000000    58435490561601451557771668071309331396667596048429852920216102923626460930378567813033510009075792276613083330769279615798552113284158806065896330186446687539923104301056.000000    0.401546   2.832098     -46972028161664337780169683492271640689133728545343100367974249090178438530868803393928156127511999919447190314771793418604096548008755799764547212856756634345002477027328.000000
0.061342   -21.528409   -5828026500997783543396999158565666907708832335345153546415725438519332801646134505319332162713829106152733715815442588368808978522696242982307553297301504.000000    129220561394631839573606830517183721225417722302189062688312734581670108735410615155692313479971665724567988238418578222505483690712949280386649160016723968.000000    0.356849   2.442895     -95009365087199846114138480757152914204836401518748033519304952864896597658564438476677104221107306480103764312138383335017828901173005854883910724488265728.000000
0.067070   -21.463654   -212517157190404792171666834258529307743519271678849229731307810169975889855523093404771694404612466634621846869729840101588072656941711622144.000000    4711683173332421185993193288119410680751255947573036494886122469778963572604562350017310917855513344274522361251771283217012590199510847717376.000000    0.312117   2.302153     -3168570580362194504056581065107439616548542876632532786526498055382473876852740061375958375344048888469508643992541735551912904425331104940032.000000
0.073334   -21.400537   -120944867124931188290283644902068688285757698538073493824285161864472834354326425947604829543951565077466607432901412843551719424.000000    2681273261952385055280256006764098350484278293616800992797037267019144420640090596189261289593013612098526204290034433587566084096.000000    0.271365   1.956275     -1649230353627010395560806274581861925908366802460293667909749658481346957725493777668746045144164875197769328956957216499746996224.000000
0.080183   -21.328259   -734428796357233519621129915879854521088193193245945718741731211274151917905516427686169223634895592868893567213371392.000000    16280160411144381915123083116330399585021504188233034423831910707318727274093491583203027920120923988027565187467837440.000000    0.239757   1.750625     -9159421906706560076284820114634117231581869294014207667059974253517919435474403283434709097183230883196560476980903936.000000
0.087671   -21.253690   -42605918640333364828639425466002370931336202050033761608300418956986036997679610508149397085991759838707712.000000    944385240905083528987323784831597980188971193778404067850907411818796521918105965775748555003449049591316480.000000    0.208442   1.496740     -485973727047452953180034088209957679494464552478728324312990309526494138376271675571110451413887593828319232.000000
0.095859   -21.176450   -19354510223962522679174543097242046085782826150805986668651012995775870546865964303786081421099008.000000    428983709193808478669316922653810230406515460124190458586169272157659464631104667921349818783367168.000000    0.179504   1.236396     -201906143054267766454453656928163236372701844109571900897243076803614774141228116555898661925552128.000000
0.104811   -21.084022   -51173373485174209842139376877876395940265859745850721659267380159748147462080285435232256.000000    1134162103932391830495798907741890494018242353862790892417248042196386172739155541679407104.000000    0.156415   1.116504     -488242841517729848660334541406207275891710177283570015108108584654645063889115964686467072.000000
0.114600   -20.972684   -668332931672631700614549659692079146452513289902757296284876382518228762434207744.000000    14810696679436711576402731269027288481326483148656727903990125943775254885498355712.000000    0.139815   1.108754     -5831888173114251913608329094525554843680813408628750609553950263433933408025182208.000000
0.125302   -20.861125   -44631259376865832362428931356502378358239985866852883499272889332559511552.000000    988988771978543468478791198465865045032694285340092666278050604420587061248.000000    0.123199   1.012339     -356188552807070335522582366106500284644237686724180640341189982924694355968.000000
0.137004   -20.742227   -12500023737348232285947510965932511473961096207035351200693718351872.000000    276965300415002781584066569636871152235786310567545601998140529967104.000000    0.109879   0.908508     -91238081339196307384015846908883309552544784173283382895202485141504.000000
0.149799   -20.612226   -12703107014398495756827145888431117879197559655138564178444288.000000    281460237935634518708964487055292779141794754695879989462564864.000000    0.098005   0.819786     -84800761588480166212990549950955418558279071431307446823419904.000000
0.163789   -20.451223   -37391820435393907895657232435419958565419808072488976384.000000    828454525090703771649554996884775944555473198016018513920.000000    0.094894   0.835359     -228292106359758818383516834019684403303840123861948432384.000000
0.179086   -20.309908   -396517077300248285313733721114880004175543515742208.000000    8784399952933253542394166688462572288696966765871104.000000    0.094202   0.698278     -2214117537432211016407685384115255224060142625488896.000000
0.195811   -20.141253   -10406239285476637060585924443690549210964295680.000000    230530529558844688164230774708016686732610109440.000000    0.104344   0.636105     -53144346781315400552692489427384650485393784832.000000
0.214098   -19.938149   -616085905251007682343971841520461942882304.000000    13646650485383032981781058016887833691684864.000000    0.132618   0.636787     -2877590746620025170712350459677737087926272.000000
0.234093   -19.752234   -97762507221864409089284874759955283968.000000    2165296094526698221785399043939845013504.000000    0.173838   0.547863     -417623160651528026859068450408564260864.000000
0.255955   -19.518224   -29041167537334650711132064121356288.000000    643063193489855329503695812167729152.000000    0.258451   0.538657     -113462097270306380352354934576906240.000000
0.279859   -19.268553   -17647518937741146245424308289536.000000    390643414046993637861274563903488.000000    0.393978   0.525081     -63058680817836275800602969112576.000000
0.305995   -19.016060   -21580567968939308450750398464.000000    477463226200715658598929137664.000000    0.588031   0.485750     -70525891517633894319839510528.000000
0.334572   -18.719501   -43999319960784796634841088.000000    972652298610245913605570560.000000    0.871278   0.491102     -131509209823639776551501824.000000
0.365818   -18.425887   -165515145422219214061568.000000    3654721447583696138797056.000000    1.227326   0.469214     -452451918244504712249344.000000
0.399982   -18.068143   -913820395905008402432.000000    20131604926577516740608.000000    1.814615   0.516783     -2284651859650133622784.000000
0.437337   -17.731010   -8891049249965208576.000000    195285510246821232640.000000    2.415013   0.527010     -20329967735631638528.000000
0.478180   -17.320624   -117442159478878160.000000    2566570592306752512.000000    3.326718   0.610545     -245602165407197696.000000
0.522838   -16.920345   -2457903414997522.000000    53374188273839480.000000    4.158502   0.679164     -4701078097545420.000000
0.571667   -16.447831   -66899822273356.453125    1435812884732172.000000    5.310454   0.842723     -117025931547599.687500
0.625055   -16.007576   -2792874981780.224609    59181065926897.609375    6.039718   0.955226     -4468205392345.085938
0.683430   -15.553331   -158530288227.851807    3309337149540.931641    6.560994   1.071413     -231962815595.566986
0.747256   -15.089735   -11953784457.743586    244948360461.791870    6.834114   1.209945     -15996907456.131489
0.817043   -14.625584   -1179503127.277151    23674549429.152187    6.867549   1.329244     -1443624331.834006
0.893347   -14.150936   -146008735.751146    2854392976.617324    6.620538   1.472798     -163440013.798704
0.976778   -13.714683   -23549247.083880    450393572.628266    6.411618   1.532188     -24109092.050639
1.068000   -13.265475   -4519756.078303    84113784.143948    6.063538   1.614498     -4231967.212023
1.167742   -12.821639   -1033037.924369    18628072.619884    5.522174   1.698198     -884634.630035
1.276799   -12.393974   -279822.330759    4903720.174569    5.188257   1.741099     -219149.601053
1.396040   -12.002362   -89235.554744    1520530.082761    4.804496   1.746958     -63911.873895
1.526418   -11.601559   -31655.789637    521205.700363    4.286290   1.774418     -20731.011269
1.668972   -11.235343   -12802.597584    204498.854700    3.885634   1.766047     -7664.217455
1.824839   -10.886467   -5729.080539    88718.484407    3.483556   1.749712     -3133.533927
1.995262   -10.556708   -2805.799786    42086.552916    3.075240   1.720245     -1400.940146
