Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.813104   -1214725890358451215128246842619268081663098392019102955950183468509673171345054076097799158486615647743639552.000000    17371393112908586588913538730418603717897003161662725770626638010895596013327860303925559631089402265213075456.000000    0.377339   0.001835     -21652033790787526049263282688055830800631671862234567990005697659861223815635521055443434803288423618861596672.000000
0.061342   -13.764357   -403666873280811556358062974886117422553332994391539980067529919002492186297684018399709344938590208.000000    5771745908664808530147886063839122005971087323980845441802973545852720652718914984212660647003947008.000000    0.426484   0.001700     -6580638116621296349252710203096424839873219384436585569814169080957441544469686335313771473697505280.000000
0.067070   -13.717555   -953298394374190435223843180790674009064361249145720837302140907464675012061321023507660800.000000    13628489547105304113664537826264564750189454209911665299748376641730133978576566622590337024.000000    0.438443   0.001438     -14213408868509734774850112544757686949946465589314265861593461367060559098790980793292292096.000000
0.073334   -13.669994   -12902146952335982192068433365856284788453784778412436893313428842059023567070167040.000000    184416824246763888042201076688620921084419293369836029492072423902702515813139611648.000000    0.449025   0.001183     -175936464990852183137689843610166357858861222553192417992032648257068025066685464576.000000
0.080183   -13.615652   -797206491958922277697658156813114997430736841583505833143762564815859482624.000000    11394468827228556016627079191850557426237509068816694216881306128811145822208.000000    0.388460   0.001051     -9942353353837582883350969659978372563644850055404806086766477110434567553024.000000
0.087671   -13.540540   -169939919769011696989902653968413288063549188803961212115695033122816.000000    2427815900850977683071389959042770033975464894571343039356068121542656.000000    0.463411   0.001199     -1938377080458264683015492091189498389157827192193228644360391124582400.000000
0.095859   -13.477627   -164452133591595130485792206117508104568894647083624112890839040.000000    2349210119080702317915207744917432741217464963183244293544345600.000000    0.410282   0.001280     -1715563743349853572594904090231588300177523872878533373478305792.000000
0.104811   -13.402414   -488329873160103972199006232988175812628203524227111845888.000000    6972785396339111439917608406906910940938107193443097772032.000000    0.428727   0.001735     -4659133229486171929138990929412281552440149134282195992576.000000
0.114600   -13.322144   -4375499041239638016770954344252905079924877598654464.000000    62463319057463062695947972037491434159057836017975296.000000    0.398361   0.002543     -38180702911370738362557226814429990765435313020993536.000000
0.125302   -13.232485   -104223907911295492512027634629795555501131431936.000000    1487705516233489337307505259563234432241025155072.000000    0.360580   0.004571     -831779417500914852959796344574386651170183577600.000000
0.137004   -13.131217   -6017291369435641638246246044823087533260800.000000    85858488406567975890302797480251260800073728.000000    0.357003   0.007290     -43920406148179022557246097715363789936787456.000000
0.149799   -13.031912   -863119886270008696916632256838123913216.000000    12313810606965222186836184428979328909312.000000    0.338695   0.011101     -5761836345619804061355714412894106943488.000000
0.163789   -12.899810   -228244991946878929854970741213102080.000000    3254092435688755670379709565046358016.000000    0.373913   0.020748     -1393527498016566213632013656284725248.000000
0.179086   -12.786892   -145555147610875260932018092900352.000000    2075188848343227620583058071093248.000000    0.376910   0.027781     -812767528659909419798076648849408.000000
0.195811   -12.658029   -169157155622462615946577051648.000000    2409958183940828466066772459520.000000    0.409077   0.042171     -863880436757545792724432584704.000000
0.214098   -12.501461   -325487716625881463189929984.000000    4635247721419529904862527488.000000    0.456727   0.064761     -1520275717263027482675642368.000000
0.234093   -12.331713   -1074668539573479164346368.000000    15293938423478464381190144.000000    0.596121   0.089024     -4590783163231551921061888.000000
0.255955   -12.180286   -6604932558463079284736.000000    93923589418780997976064.000000    0.643918   0.102638     -25805074794211629334528.000000
0.279859   -11.966107   -52673293044528037888.000000    747988625526605873152.000000    0.817562   0.150436     -188213900516963942400.000000
0.305995   -11.775927   -732872844382530304.000000    10395551664083513344.000000    1.001582   0.168051     -2395048674971575808.000000
0.334572   -11.529432   -13063297422394048.000000    184732990418937664.000000    1.333640   0.234387     -39044783493048960.000000
0.365818   -11.324473   -392004579493592.687500    5530619188660111.000000    1.556008   0.272767     -1071583047581889.750000
0.399982   -11.045815   -13815129249587.484375    194109955913841.281250    2.009847   0.372622     -34539348074074.628906
0.437337   -10.757295   -670435326808.335693    9361469580695.978516    2.537844   0.427432     -1532994383387.962402
0.478180   -10.481293   -45762215200.550682    635617654661.647339    2.961408   0.514898     -95700719353.109085
0.522838   -10.171664   -3851623209.046503    53014914554.761429    3.455941   0.627024     -7366758738.258522
0.571667   -9.852212   -412525367.780332    5613795276.431710    3.961953   0.725905     -721618722.711968
0.625055   -9.498649   -52725817.755637    705552644.216211    4.407090   0.854503     -84353844.088219
0.683430   -9.172638   -8773295.720484    115621794.728628    4.693585   0.934324     -12837144.703476
0.747256   -8.824668   -1707293.161103    22038542.754815    4.915443   1.028797     -2284738.332223
0.817043   -8.481534   -398570.286624    5034947.637970    4.955071   1.120462     -487810.090025
0.893347   -8.135255   -108037.509294    1330354.742809    4.921844   1.210898     -120926.491172
0.976778   -7.805367   -34293.976781    411593.651600    4.779116   1.265606     -35101.289699
1.068000   -7.462126   -12060.524102    139927.371656    4.498065   1.312591     -11285.633984
1.167742   -7.134573   -4822.357528    54263.167642    4.250254   1.352495     -4123.532881
1.276799   -6.824729   -2153.077147    23462.819138    3.937615   1.383861     -1680.963752
1.396040   -6.518781   -1047.061475    11031.797991    3.614706   1.409541     -745.352899
1.526418   -6.239122   -559.665871    5714.494090    3.297648   1.397520     -362.565667
1.668972   -5.964726   -318.648035    3139.652718    2.939218   1.391164     -187.350872
1.824839   -5.703771   -193.456497    1840.908702    2.605345   1.375051     -102.887297
1.995262   -5.467657   -125.382258    1157.125841    2.308225   1.345798     -60.099667
