Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.271236   -886720862212182349465659283287775482701927522989627069908756454781061228972417952602010052456711090036276684879259450306433095410122752.000000    15724582903492878699333434333062675284076813952944837011247103688470956936029657325486437289457911322724492918827446870304906193282269184.000000    0.227896   0.002718     -15805467080271855878874116202490273945386198513340051833088862117327278517575108494580124429018939298768821905075047882529325134810972160.000000
0.061342   -17.225776   -1607535722830462963356132347453894774728079800239585764330572196320653046469524524017758621729030847026963433409391515140096.000000    28508072784123877195507128370555090637511492004938900550836140363649955164742020800125186287902671685365177839725048162680832.000000    0.186478   0.002420     -26206289273902057252904146544285657266177192643523453415499643781730554845155668247705949983126104226128190611218181319032832.000000
0.067070   -17.182189   -32137914824564767238106928402720911812138638321167558804379195333810437003490054540012187200845503417583847604224.000000    569895532412719340618119864638638273512004764534213674165000876249471084663259261492255670810273159052794993311744.000000    0.162327   0.001979     -479167201244209301203397127398900262313183042955298520721553256019485671380774552996706376456584121891207543521280.000000
0.073334   -17.131046   -5024319881286677537271427639135082420002328310577952658878363347708633171790139340920531815794164629504.000000    89087000513261632315763078921223196306786270031185908402809707994177562485269866813626881200995648405504.000000    0.142294   0.001723     -68512712044160350545464499254333548254971360534184298431903151762155396267727298791713037123029731115008.000000
0.080183   -17.078804   -5658002175684644462579308696131498168717450431216994835776363159057700192498173647098719764480.000000    100324631016619405224961059531771941000617689964352982613780192743748611476795149620925308076032.000000    0.118066   0.001444     -70563721538706641854491919763420506498467004715870078658832965418860019161653878067650289991680.000000
0.087671   -17.014605   -34156471444213172748058917132041657167798746564559065213857579814609773188378674593792.000000    605605244624510605303998108243403726203122584554463904389838765576704608034405381832704.000000    0.101639   0.001326     -389597226400850449239734704593619888925226959148859071351152759958328359542521004556288.000000
0.095859   -16.951079   -1113163107963373315832312815238847493647793548493096533972330517940295977402368.000000    19736882021906132402694849838775270178608404298441030391532270906800029237772288.000000    0.084782   0.001143     -11612511353602794465504999838334341196295983496423761865149800569600967631175680.000000
0.104811   -16.875788   -149609103110894721278396749233059630039655683556080686933450632072265728.000000    2652605528525739738494830017213187923405578912094929964801671857870733312.000000    0.071322   0.001051     -1427413684988831284487668396553185949210020163695527447631577898465361920.000000
0.114600   -16.798532   -81182330522148776736997510826127315974593356633080663051216093184.000000    1439274880719258158118319529321889453970680739902501641213339238400.000000    0.061525   0.000934     -708398839562014686755338755070156901645639021106130925845055799296.000000
0.125302   -16.704088   -139503455546015500689084125073703410278521090951865482346496.000000    2473207568130064304369059907458089244406423907850227174866944.000000    0.052116   0.000916     -1113334793511939404662029621469125217107762438572269073596416.000000
0.137004   -16.610944   -802008704120690211160404032817026944850087781462966272.000000    14217940043719815338117723862077411551836593465019334656.000000    0.045106   0.000862     -5853887714042862443099697448252210108236465428955660288.000000
0.149799   -16.523444   -14220015617121037462842836632306458964938228498432.000000    252047203155461259226219073630101373520683743576064.000000    0.040633   0.000806     -94927024763716417188410634212539485282947041329152.000000
0.163789   -16.399071   -538820810739112796856294174342521755665432576.000000    9551132716039070176384490089283037563927396352.000000    0.037674   0.000991     -3289717815334528495030170600476824436157186048.000000
0.179086   -16.273301   -51565232698627921004118827042142741856256.000000    913967633315135211172002814336546717564928.000000    0.039109   0.001413     -287935860965082034947868767250522327482368.000000
0.195811   -16.135606   -10868581403021233439718887406851588096.000000    192630181869355255948302951867616329728.000000    0.047176   0.002262     -55505513880431573106264035303167623168.000000
0.214098   -15.992888   -4896537646636191562871828383793152.000000    86781951667754837954230332185116672.000000    0.064054   0.003584     -22870562858756217584692028164276224.000000
0.234093   -15.832774   -4187316941586303903872780861440.000000    74220398455362471813394982764544.000000    0.092780   0.005838     -17887435433978556408539121713152.000000
0.255955   -15.638298   -6065793685143016325706153984.000000    107476375676822467083971330048.000000    0.157258   0.011449     -23698691598418854407313555456.000000
0.279859   -15.447995   -16639213641770046354096128.000000    294816440289642337122910208.000000    0.234775   0.017897     -59455771986861877259927552.000000
0.305995   -15.243453   -76370762688528256073728.000000    1352307624038454221864960.000000    0.358017   0.028507     -249581759490403055173632.000000
0.334572   -14.994770   -515059631141522374656.000000    9113988455125332525056.000000    0.604162   0.046960     -1539457545340407775232.000000
0.365818   -14.767623   -6015152746506655744.000000    106345982059890327552.000000    0.823830   0.068605     -16443011252825729024.000000
0.399982   -14.498085   -97341884160932160.000000    1718194998001624576.000000    1.183959   0.103513     -243365455254337728.000000
0.437337   -14.210521   -2274241968021522.500000    40037780008213880.000000    1.688004   0.148940     -5200203545501403.000000
0.478180   -13.900979   -73841541174990.062500    1294645514109165.250000    2.278145   0.207721     -154421908538224.468750
0.522838   -13.563571   -3212307040301.845215    56008396887981.750000    2.985453   0.294668     -6143978716798.163086
0.571667   -13.232799   -194709009774.962250    3369533585231.059570    3.648936   0.386208     -340598860711.135803
0.625055   -12.839617   -14166404127.349859    242147652580.329773    4.526071   0.518045     -22664245148.062313
0.683430   -12.489182   -1446310722.272473    24418347190.480419    5.009076   0.637571     -2116253671.462942
0.747256   -12.105001   -177962598.102481    2953263398.375692    5.468956   0.771086     -238154789.599293
0.817043   -11.718340   -27119084.679180    440626685.977551    5.645168   0.913670     -33191734.013352
0.893347   -11.333678   -5034386.819739    79811594.296019    5.615097   1.032993     -5635405.816117
0.976778   -10.960299   -1127523.713310    17409233.990571    5.391695   1.150506     -1154318.203248
1.068000   -10.595127   -297506.773262    4468660.011626    5.081633   1.234879     -278554.361101
1.167742   -10.228320   -89867.476514    1309197.871835    4.718874   1.315444     -76949.566184
1.276799   -9.898233   -31719.420438    448603.449254    4.284883   1.356940     -24835.176409
1.396040   -9.562932   -12402.191944    170184.243417    3.930823   1.387794     -8876.985073
1.526418   -9.264468   -5479.345318    72985.163590    3.529252   1.396229     -3583.606174
1.668972   -8.963673   -2620.543683    33834.127779    3.168564   1.397919     -1564.783853
1.824839   -8.678535   -1360.422893    16997.046544    2.782594   1.389235     -740.747297
1.995262   -8.417210   -765.507704    9295.677102    2.477787   1.374443     -379.444090
