Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.095859   -13.033718   -1580659879228409464596667027665202700719738230357897880010752.000000    22267620461291455997287099771887361204233930012002892019400704.000000    0.421127   0.136433     -16489435072374210494106694471942740766026532738761569201029120.000000
0.104811   -12.957643   -6915695795415073954645779122869325996267842167619190784.000000    97409077751304210183866185604799996103648957018752942080.000000    0.460171   0.138561     -65982340742181346138471585893622598627298526899998818304.000000
0.114600   -12.838228   -63259036418129834669171288453959769334933075525632.000000    890635903869253141433532742151076086499236751867904.000000    0.618981   0.218316     -551999772637572686888959689576046594036658727813120.000000
0.125302   -12.713696   -1635188072823492415101436489292724632018747392.000000    23006120666919833903904727873013632534690398208.000000    0.828939   0.269504     -13049940363732634360548087649982714427102724096.000000
0.137004   -12.578633   -105020995862846343943673397829467503591424.000000    1476422791104589720132697214392603502444544.000000    0.978814   0.344785     -766551677356293699256663225165325749190656.000000
0.149799   -12.474119   -20529282729711391546384482992654385152.000000    288513715053159461619053370064968351744.000000    0.925273   0.351031     -137045118833645619469563996946120572928.000000
0.163789   -12.290327   -5436590413812846980914782855495680.000000    76277907573889602626682370492727296.000000    1.182628   0.571961     -33192571598086541476711910304907264.000000
0.179086   -12.153071   -4156341079812357764365626114048.000000    58282310418269539013828297097216.000000    1.136657   0.561166     -23208654061056027171078866468864.000000
0.195811   -11.984774   -5340737577352217157305368576.000000    74804651084461138437614862336.000000    1.190512   0.600185     -27274983987244361842167906304.000000
0.214098   -11.808312   -12548597430789332375961600.000000    175517317036958288357359616.000000    1.259874   0.662488     -58611514306900534954557440.000000
0.234093   -11.583716   -43119567416574296981504.000000    601358741962055124779008.000000    1.490479   0.816015     -184198733667593632088064.000000
0.255955   -11.372084   -274967895961222184960.000000    3828852073118324228096.000000    1.570298   0.855875     -1074283054138773602304.000000
0.279859   -11.136959   -2661325518039992320.000000    36964761164830154752.000000    1.777117   0.866065     -9509533718960683008.000000
0.305995   -10.895077   -40200531012553680.000000    556737857150464320.000000    1.987149   0.930113     -131376444457962400.000000
0.334572   -10.610407   -815757307913270.125000    11240345548728620.000000    2.319147   1.037004     -2438210387504790.500000
0.365818   -10.310993   -23817669306067.074219    326264664117124.312500    2.720800   1.066311     -65107940050735.656250
0.399982   -10.004566   -989903020777.124878    13476347459049.455078    3.151343   1.161343     -2474866820004.724121
0.437337   -9.688485   -56325917986.133026    762014911261.642944    3.566032   1.210467     -128792908794.812088
0.478180   -9.296605   -3678872540.756500    49015024915.197327    4.060973   1.381033     -7693481318.743204
0.522838   -8.964890   -366463354.505728    4835728719.612993    4.451856   1.373834     -700911515.384750
0.571667   -8.603295   -44379203.908526    578846198.952608    4.865192   1.406627     -77631247.669206
0.625055   -8.198698   -6270917.407444    80088098.531137    5.133451   1.503370     -10032568.777471
0.683430   -7.808881   -1130388.000604    14170364.736835    5.428144   1.517891     -1653981.550923
0.747256   -7.397326   -237779.726797    2899976.826360    5.504071   1.594401     -318193.955096
0.817043   -6.985260   -59795.059093    712059.804436    5.703604   1.631228     -73176.168179
0.893347   -6.586594   -17761.536017    205233.012347    5.594800   1.663624     -19874.629042
0.976778   -6.181382   -5991.706988    67004.657754    5.467112   1.696859     -6127.825291
1.068000   -5.783767   -2295.651526    24786.206823    5.263684   1.732767     -2144.070067
1.167742   -5.388310   -976.625283    10135.319296    4.970584   1.745267     -831.722151
1.276799   -5.014724   -465.365074    4650.508020    4.663189   1.746542     -360.550439
1.396040   -4.656285   -242.767911    2334.471234    4.315128   1.737737     -170.562142
1.526418   -4.307183   -136.274490    1259.378699    3.942934   1.728901     -86.455551
1.668972   -3.977584   -82.046954    727.737024    3.534986   1.705768     -46.776928
1.824839   -3.662634   -52.398802    446.951831    3.147535   1.678258     -26.707109
1.995262   -3.368058   -35.322569    290.525294    2.779419   1.644495     -16.015193
