Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -10.845858   -10322151808810770385424375122741560988539991656450849064884471769002784632219113619456.000000    117024593363090267890786188504094794854316690259515860606642544307479607177879012507648.000000    0.017296   0.002616     -183988487881869778820882871649317831446407055757740841226295584781893554852032197689344.000000
0.061342   -10.799550   -327043662268073320425471392185723392905166251760198763010384001882724361043968.000000    3707736371888647235771790308170307296623907534241684752147835178805944387633152.000000    0.024525   0.003599     -5331514999556464253175858380029173695140322097385834337801395570845813330411520.000000
0.067070   -10.747483   -44328223249184467802734303210407975668969034091379347268070590904270848.000000    502547511443521438979993826910543305456767864045673469013777044008337408.000000    0.038456   0.005776     -660921244778607582919496348073861379815895513141284808624364869182816256.000000
0.073334   -10.692671   -23872882850595554557008503283607205357774901072262100692045398016.000000    270638179445869166379291814489180553364868516658373262735719792640.000000    0.066513   0.009563     -325535791321464897064301144602119705945221508214409506318238875648.000000
0.080183   -10.630144   -42707607805312304296880358331734107575571263846551335731200.000000    484134896811873509543506627957969899594691232891538556059648.000000    0.110973   0.016967     -532627533744928417759003847868947592251433071977634916728832.000000
0.087671   -10.561510   -235864774532272394446004625026887564325918418246041600.000000    2673512547377765303502810280614802076842427110911901696.000000    0.178844   0.030138     -2690332404900792650484954973376446755583713623735795712.000000
0.095859   -10.488516   -3742627718611230083617533568833657486771765641216.000000    42416400122044345303131374456694296131140222713856.000000    0.256601   0.049252     -39043071553276318383645972892283334074086843219968.000000
0.104811   -10.411850   -157262915223542135963922992963988397578256384.000000    1781929380887267534716910927670268019995574272.000000    0.348402   0.073181     -1500438360123927562514962523602607190879240192.000000
0.114600   -10.340045   -17354884163748913838492271322377240969216.000000    196595259510456094614305671563739620442112.000000    0.426405   0.087811     -151439109018664182200163038652720455090176.000000
0.125302   -10.230212   -3247175102865421090080818806971695104.000000    36762920222648497428800484409159450624.000000    0.600732   0.141591     -25914720237544976933148260816247586816.000000
0.137004   -10.142331   -1599914595030693046406625640841216.000000    18103486881182266574716156105457664.000000    0.697124   0.182724     -11677828860518995352683934377836544.000000
0.149799   -10.019397   -1262222843200414373771038687232.000000    14268393628529611453802672553984.000000    0.864104   0.262407     -8426084915796503203058154471424.000000
0.163789   -9.923258   -2316914572628702211623354368.000000    26179201415940775205851365376.000000    0.831895   0.259909     -14145695552719208709665849344.000000
0.179086   -9.783815   -6005974383288224474726400.000000    67749541217391082949574656.000000    1.016666   0.365958     -33536848657183265236451328.000000
0.195811   -9.627497   -25377057335843842162688.000000    285714085413556546699264.000000    1.153377   0.455439     -129599858156984210554880.000000
0.214098   -9.507133   -216834022777401901056.000000    2439701227818237558784.000000    1.080208   0.450021     -1012780153187292676096.000000
0.234093   -9.321080   -2200937038869308416.000000    24702797113801617408.000000    1.213057   0.589185     -9401991711215509504.000000
0.255955   -9.158847   -38834750507440688.000000    434857146218287360.000000    1.291359   0.619027     -151725037703071456.000000
0.279859   -8.944741   -846990107038275.250000    9449277050016478.000000    1.476389   0.773381     -3026492222732099.000000
0.305995   -8.750767   -29212674497824.605469    324957396840656.562500    1.602321   0.780030     -95467826219319.531250
0.334572   -8.541253   -1351891493137.568359    14980919418958.460938    1.781010   0.813153     -4040657496232.989258
0.365818   -8.308283   -80411851646.930588    887401360280.035522    2.011621   0.876474     -219813700013.238129
0.399982   -8.087108   -6618371699.785133    72765766824.166550    2.213468   0.844610     -16546659782.438789
0.437337   -7.822397   -636029197.250740    6930393042.811975    2.526947   0.907835     -1454322491.808124
0.478180   -7.499902   -69365426.808150    747041521.665560    3.057283   1.100706     -145061171.065642
0.522838   -7.217891   -10475285.495155    111800572.394459    3.447159   1.058681     -20035409.436538
0.571667   -6.935181   -1933736.358670    20367108.951330    3.677656   1.111508     -3382617.164815
0.625055   -6.612453   -401728.124251    4169799.488728    4.125304   1.133672     -642697.663504
0.683430   -6.273211   -96243.591320    975506.384050    4.362218   1.257241     -140815.231750
0.747256   -5.968425   -28558.297556    284581.300608    4.527578   1.218627     -38209.570280
0.817043   -5.626999   -9164.588995    88770.631852    4.621750   1.286990     -11209.890207
0.893347   -5.283299   -3329.710232    31318.817768    4.638228   1.326920     -3721.314575
0.976778   -4.965558   -1394.029546    12742.431838    4.538581   1.346139     -1422.087549
1.068000   -4.639540   -633.421985    5591.423833    4.353164   1.372042     -588.747369
1.167742   -4.316949   -313.964258    2670.443809    4.103824   1.394180     -265.167547
1.276799   -4.014769   -170.674179    1399.103590    3.801909   1.395492     -130.529115
1.396040   -3.713251   -98.616789    777.104458    3.472366   1.404526     -67.980514
1.526418   -3.446682   -62.136175    474.717818    3.187585   1.386305     -38.449163
1.668972   -3.176029   -40.548792    298.183970    2.837178   1.371018     -22.392688
1.824839   -2.938332   -28.256956    201.866498    2.538311   1.342320     -13.874444
1.995262   -2.695927   -20.215126    140.233730    2.238639   1.311252     -8.780399
