Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.572613   -2197863668530412756323024627171922910993976104245175269830847421667239836199436931268649380061371965486240036031769767080676346048525312635439639146471248303787205459968.000000    48692210992929070702370560575092654046419497838438814562976775900378134814991578023188883242085099867103823639813429013833069093906644205977124534231845211514177696301056.000000    0.073749   0.027783     -39176096266888665608692861461328423784833570584169785946223577132278998889072435177265953817229202063070953189233970015031970772506114311607773790281080453516382338809856.000000
0.061342   -21.520764   -5140647151520902828618692247451151211158562953267270067219243299195136731546244102680072244824379282358716979126351278458441827181212187667188980696219648.000000    113880450736568297557978012339202972517605345811718084668435781710215674615782881182171464481582140976690418193085274661421039886469063830931132695657316352.000000    0.063994   0.022649     -83803603487339240253538629205746569318417383418602838071129252107822224654031944213025972963085642661358983344167840977395685596441918103968298906326925312.000000
0.067070   -21.463082   -210551939513941041605328605820567584605536116668261690210738322570459557525092081057876731769654062489906798964464275013070365308093212917760.000000    4664478090300011648546980924909759350946732635307599598365723362193416816070494046532386882388103067129917428138428007789372872875857990909952.000000    0.052590   0.019008     -3139269741804149105007142021512844910011823366516676629293465634636175925016431888706252887981645348656481750340510791240437438611435733123072.000000
0.073334   -21.396983   -115132677810831810539262731386583877886478173663547796180872350604147312182917939395338459683974570526124030323774587346876366848.000000    2550390707730554094770439306070681942015954376072308228556947084066378970208620089703808488126492900217674292834239754159186247680.000000    0.045708   0.016811     -1569974083677681688800968113574387355520122736328283012900755200810628029249599872286230610096362164893716166547524090508370509824.000000
0.080183   -21.323068   -687922714462354299067946057741282821400324928093576497229494960600489469655212159345581424246993832047371725022691328.000000    15238971697595841085769514957674326444461901120583385378826196737129416346041684381385077883866557109795300667203518464.000000    0.038004   0.015291     -8579421738663243364945507268436398008453478782401724048874461886153034401405843229704793986747315674987266461776478208.000000
0.087671   -21.245423   -38747312657001656040155821263885279614995411860431357018888846821473049058492991489022382700727786088169472.000000    858309239027512479592621421699079129950966512904359245202005029738341107998626509534030235303059633934958592.000000    0.032159   0.013470     -441961505488353557833499997574735254164524094390656981370135203174291909097590242686182236241471871098290176.000000
0.095859   -21.165213   -17203844494025816101681757841786638545960234053952620227551759685782217237649408950556576882622464.000000    381096217175107950942574109685949917868114941394549932607536663641081342020150394339533628068855808.000000    0.026784   0.011381     -179470410116273027599405586201505735802513902374405117030520938570982566795179046202112553150054400.000000
0.104811   -21.073831   -46406476291235689935689296642761746496973333150738304217732064159794748460052451615047680.000000    1027937327821210241221175219440343240061873679646226330173097934937083993923588528472588288.000000    0.022760   0.010077     -442762091028108070006725628367802441021401246290031095816273771012597307505078729038626816.000000
0.114600   -20.965550   -627734208498668063016026104191615963041219673411889182104636610496693835686477824.000000    13905090148909485972116146776165045077530183265118402395939261353240705558854500352.000000    0.019081   0.009671     -5477622802815615429563745867159289944786935154849074329657303202413510838016016384.000000
0.125302   -20.857620   -43383766075266363835829354297386106045303642713105003295302200173069860864.000000    960981081767797958229780038891814294302393277946820215614484573484476268544.000000    0.016373   0.008540     -346232686897457413703862791333079702004268309182906047464352091440666378240.000000
0.137004   -20.738267   -12140790659975125143150592992421609917471686807477749325398290726912.000000    268935244707468337287434353484685240891718698569056456884117489844224.000000    0.014359   0.007711     -88616027379797161455829057968090972350049851837101251121566546132992.000000
0.149799   -20.613583   -12815508969322454002338716504773212930938057000478870641573888.000000    283877727004318295045223998465060269325873315367229799855554560.000000    0.014033   0.006788     -85551111197499580393858122914335823673796206588579360001753088.000000
0.163789   -20.461097   -39705706670365032898616567174492973990786826002736611328.000000    879503136192754857468580188546670930548944041069059768320.000000    0.015702   0.006784     -242419312692788625893738186323118896378046192099335864320.000000
0.179086   -20.308553   -393472909541894355747722304470844676741371692843008.000000    8715713478206571555478756108295350547039466366697472.000000    0.022006   0.006517     -2197119164331741801992752327182454212941818741391360.000000
0.195811   -20.128221   -9734734069639810389723701308289771793819893760.000000    215620534348252094480269842693207698145768636416.000000    0.036296   0.007249     -49714990115867567652456890582905535108107730944.000000
0.214098   -19.944549   -634746605248059224056312752686752050708480.000000    14059185944505034775314089084874971641020416.000000    0.059550   0.008173     -2964750438441070674484020905635912622276608.000000
0.234093   -19.739727   -92677227755584555269775944731242528768.000000    2052666393396432358805443950112722124800.000000    0.101838   0.011216     -395899797126445107870951469666130722816.000000
0.255955   -19.488779   -25887716709292654646433959706099712.000000    573285046779516217237733846617686016.000000    0.203849   0.017844     -101141754290691192074624539645968384.000000
0.279859   -19.268465   -17644495720307351145307432812544.000000    390627548592725990095848841674752.000000    0.312370   0.023337     -63047878160314099744563930333184.000000
0.305995   -19.008756   -21078109440834982953149792256.000000    466481854388355199738836942848.000000    0.478753   0.038159     -68883843185254565288561606656.000000
