Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.224963   -390805210682113988413182533972515010107827173545250883211717628300066813667365452537200057985855615537516854379094744089961128630681600.000000    6968421731707782802171681614298008718560847663099768574000914018683528496383844954489520025090788945563708380955254158063779391704399872.000000    0.628677   3.573103     -6965956430555715382272723007465248912011569295904729340462363014739486816425816512818090888266968757969903912854400369901709196177440768.000000
0.061342   -17.175726   -714639749691158177190247166100252603816348613015600462787073584748021031204576708854526978101121621057374483028387766992896.000000    12740104737614288765734098032272614258162360535918905298163086207851666385414405501105352900906011317847770572430398426447872.000000    0.592167   2.773505     -11650164746609853598394765780163549151335526810434692868053904115038277616191821962181131393647340927028779710202311946010624.000000
0.067070   -17.106937   -10519556583348738790367203632671216181000175463075860777177692329832432557054092431468722232015773391829644345344.000000    187511956214173325486315396406590920611013548583714411992283723147483909254651479712156909625238879125636548395008.000000    0.532324   2.739822     -156843607119167724836500482920561829090758722193611182417055581747957416540765546744662022918514234408061420699648.000000
0.073334   -17.043029   -1520584741558656891107916777681349425481763129258673529483726760341848941815922112155235820430226882560.000000    27097614217345823760090223418450178497889811564022421371275507915927168158488385189944213693815073013760.000000    0.510771   2.314667     -20735022251503811161740762990085288652934149981530273185644476932579873090013328792886519824768181469184.000000
0.080183   -16.965235   -1379234626432755712048127508078482405782699398770217094049564281421734238880673149357683376128.000000    24574620290045436612335181220824977679586586694994819193225728197353498046204497379229979115520.000000    0.464720   2.182485     -17201111822542981786173716006628536222831445576930053117327568121039022319114412458575514304512.000000
0.087671   -16.887615   -8061642865233595034966380987489444416186812085401670465822111639857512079785004630016.000000    143602520637108621064124106802574091237856327266653700658549997649781500650485943631872.000000    0.436951   1.893078     -91953107792735138438929415345466594719263379797277375176112448882735893052447392792576.000000
0.095859   -16.797384   -224986872414837277701203897215783610143630491498634231495187112078897823350784.000000    4006863128186205261906369965950021268058468729855264699455785470364139818844160.000000    0.402808   1.753124     -2347061802208815678739539250252620489681027225766169183377368992343748889280512.000000
0.104811   -16.712920   -31773956364643649241582685975924350414716060436916779985550672696180736.000000    565925969324925772743527075408616255159228170616944781484501177160695808.000000    0.332657   1.421842     -303153880332483234474738271319154665104102270145360043753545653119090688.000000
0.114600   -16.613762   -16258700219185818339537594985257151613173654680480650518304129024.000000    289474936944478053643155440624053923002053172990100014851279552512.000000    0.329217   1.244690     -141873783297161908568643031652016599451343242355863072815884271616.000000
0.125302   -16.494993   -26402230809328739189755929544902351063320836532162325905408.000000    469997491213921748480837989231418509790184592824805357518848.000000    0.315248   1.194035     -210708201250704747614808168024643778346561689619960499798016.000000
0.137004   -16.375056   -143925296929420376418012106952399244316691959166009344.000000    2561574394915729687963383618671470564270491438304722944.000000    0.300576   1.067002     -1050515440925087454481624154771190081141752712786870272.000000
0.149799   -16.227957   -1985819560954814625540925060073021072117696823296.000000    35337683742003401703765684833625732204923939979264.000000    0.321291   1.073377     -13256521491584353076371000084563064285561251430400.000000
0.163789   -16.096686   -85332003616573465123488338081852308194328576.000000    1517711016635938116517539057923988100766236672.000000    0.344580   0.900677     -520986210852852074656679390716634126287372288.000000
0.179086   -15.942779   -8170497979206067876283982533759284019200.000000    145299527476463933562041453989790337728512.000000    0.375555   0.818339     -45623363786715940587374472351665631526912.000000
0.195811   -15.763362   -1628625234121144582523266142717345792.000000    28950444441321421423284176175119728640.000000    0.478339   0.798680     -8317339419604815874356030980893966336.000000
0.214098   -15.564794   -664529569128103141873473210548224.000000    11805812190558852555429521662148608.000000    0.582464   0.796173     -3103859579776182450298719974719488.000000
0.234093   -15.383176   -614668807400417056189816242176.000000    10916515482730100044597381038080.000000    0.704141   0.693129     -2625750273751746021117424304128.000000
0.255955   -15.156404   -924063011110205171058081792.000000    16393274680687720782442266624.000000    0.891826   0.699552     -3610258682461390303523766272.000000
0.279859   -14.915465   -2481092455971853634109440.000000    43961067585667188366770176.000000    1.130951   0.700218     -8865519159527618652405760.000000
0.305995   -14.633818   -10396984687745434648576.000000    183838762371152777052160.000000    1.535320   0.761899     -33977632806226601443328.000000
0.334572   -14.338800   -72162714232479932416.000000    1271561583100132851712.000000    2.065822   0.818043     -215686550062608941056.000000
0.365818   -14.058250   -859388040797202304.000000    15103251036042160128.000000    2.430095   0.820945     -2349221677467607552.000000
0.399982   -13.738329   -14418188828818770.000000    252135240971022592.000000    2.952403   0.880716     -36047063589475544.000000
0.437337   -13.406271   -356811691214317.187500    6206308145691058.000000    3.471833   0.900945     -815873353767705.125000
0.478180   -13.042566   -12045548276051.626953    207718908058838.125000    4.114605   0.983210     -25190380977659.738281
0.522838   -12.676225   -575447370835.528076    9826661613421.765625    4.573423   1.037751     -1100622186681.062988
0.571667   -12.272944   -35372035680.749062    597262002400.291748    5.147723   1.148893     -61875282835.959579
0.625055   -11.851917   -2823179497.077706    46786834800.233086    5.557250   1.294278     -4516688316.451414
0.683430   -11.443008   -301598434.278779    4917789932.300662    5.836324   1.362370     -441301281.471715
0.747256   -11.023647   -40214342.266364    642300850.717298    5.942592   1.446276     -53816006.000954
0.817043   -10.599858   -6615857.250446    103320264.625937    5.993799   1.521534     -8097305.634912
0.893347   -10.175266   -1316875.687244    20021962.098279    5.850349   1.594284     -1474079.870639
0.976778   -9.763078   -316048.755379    4674985.027383    5.653735   1.647180     -323552.492666
1.068000   -9.358145   -88981.057048    1278846.466047    5.427501   1.686171     -83306.800442
1.167742   -8.946852   -28437.839868    395359.155212    5.121547   1.733870     -24345.181147
1.276799   -8.555953   -10439.534492    140330.597683    4.772939   1.758579     -8169.634044
1.396040   -8.186079   -4331.111573    56318.526139    4.423974   1.760059     -3096.562081
1.526418   -7.834252   -1994.334135    25072.086460    4.045813   1.752604     -1301.412801
1.668972   -7.484503   -993.030516    12023.801002    3.637292   1.746871     -590.510910
1.824839   -7.162874   -540.781697    6321.083008    3.252914   1.720618     -292.419716
1.995262   -6.859888   -316.012492    3564.654973    2.876233   1.682968     -154.943338
