Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.820072   -1375432891681117940610493241722553384267938552959925267187616091778331280119421007738797356701006348821725184.000000    19670708052897936905435849838345415664713127496586721625369536614601116620477274491472565173362118481934286848.000000    0.324153   0.001020     -24516575866224571524559060069925436784636588717530023936952491856062478187231884711953434634286899143892795392.000000
0.061342   -13.767395   -424181594315677892519441489836774672301452385303979618107735523236661869329869560764965365550678016.000000    6065428164406020250580536011746616621567851112089108717931968190720211747763662828788456723077660672.000000    0.381706   0.001020     -6915072186221010969214087488516598298244317963636283578803483942529049457424629807242398686798413824.000000
0.067070   -13.722140   -1020741192739885941432423036869095269228688434657116189411913035010491342486223369717940224.000000    14592588235237996011496982880874223120815072713448483004595521942186914362961618582634496000.000000    0.437317   0.000848     -15218961876954036473383989621771048119627090000565824383256206473506465972936069012472725504.000000
0.073334   -13.667817   -12524817017822702892793353541867621604103316168753989954244779405180610532257824768.000000    179024703753904454748431173644611707124199302117421520842977624126419447719284178944.000000    0.443151   0.000777     -170791112433735595100352369782845511940440819909355528843738067671561187878177341440.000000
0.080183   -13.607236   -717649966003841562342282571444398866830995298389916471574781495365553094656.000000    10255654311732549895540815771192828633152277059417032069440809391373722583040.000000    0.446923   0.000760     -8950164879925956790492981864043076166600069573431799572576619704487086391296.000000
0.087671   -13.548310   -185694705257846471889355486929362585131059001029610990591467914788864.000000    2652998712323190162708842506297863165870047236406994329566973077225472.000000    0.450598   0.000757     -2118080090443223080973776074988931823419929849433316409907530780639232.000000
0.095859   -13.483936   -175664369332466775677393386031540214186210074570469767179665408.000000    2509735057978582431153510643314735341076160248257976884738916352.000000    0.375082   0.000910     -1832529724263790854040332145213316393850313076074290373097160704.000000
0.104811   -13.405237   -501711706750071710797880057335757483489503656354940715008.000000    7164595054760163444440317143515536438611305785045767159808.000000    0.409654   0.001400     -4786808698420737077853705369401207204038257063735123247104.000000
0.114600   -13.314370   -4088741417467545895990101721393668229811953180082176.000000    58372808856930187262830726428081245709186145609318400.000000    0.391342   0.002681     -35678449445509851210482767981733836328754790069698560.000000
0.125302   -13.224436   -97721781069679284889571884359954307986527092736.000000    1394639845653646676549338036274464954237692411904.000000    0.382485   0.004634     -779887914052017142485438159106552770575672016896.000000
0.137004   -13.124689   -5736282636766650665868974394718362951221248.000000    81834156279957918485922376081128071647723520.000000    0.378476   0.007944     -41869314234515433507797877321519604445478912.000000
0.149799   -13.028629   -844468864848305308407837590175642288128.000000    12048606310644395599764550808768039878656.000000    0.337082   0.011858     -5637329733247665438680017063673803571200.000000
0.163789   -12.909568   -242264876209797012282573516571672576.000000    3454089910234200446815643402288234496.000000    0.371811   0.020359     -1479124531593246136258692438588129280.000000
0.179086   -12.788428   -146732402140605831202551040573440.000000    2090887416971801420676180484292608.000000    0.388904   0.027040     -819341217536175001013668966039552.000000
0.195811   -12.639486   -153859172208895256815258828800.000000    2191814713918111665100309921792.000000    0.424846   0.041669     -785754101846134365356300435456.000000
0.214098   -12.504215   -329756986632426323374505984.000000    4696828388424314425935134720.000000    0.454962   0.057414     -1540216462150951227919171584.000000
0.234093   -12.333385   -1081750090809521502945280.000000    15385777653285170351964160.000000    0.579920   0.085898     -4621034226686789419008000.000000
0.255955   -12.161970   -6147724392081915904000.000000    87407771358020551835648.000000    0.672952   0.110938     -24018789949429556183040.000000
0.279859   -11.974141   -54233600127057977344.000000    770520473085055074304.000000    0.814828   0.141103     -193789239840422330368.000000
0.305995   -11.791277   -770442904752375936.000000    10926410446949726208.000000    0.966624   0.172507     -2517828668796035072.000000
0.334572   -11.522178   -12785461775423860.000000    180839970271319584.000000    1.361921   0.252946     -38214362785945888.000000
0.365818   -11.298271   -364596448022282.000000    5139861097362824.000000    1.648433   0.301758     -996660226301346.250000
0.399982   -11.063220   -14445061850595.060547    203165444917727.750000    1.930439   0.342298     -36114249110203.140625
0.437337   -10.768218   -688256586593.011597    9621949303292.226562    2.494087   0.440727     -1573743863707.393555
0.478180   -10.478130   -45439021757.395531    630842209406.294189    2.975725   0.515701     -95024837626.855453
0.522838   -10.155666   -3728441136.493802    51228943855.049843    3.539873   0.635892     -7131156094.281914
0.571667   -9.869964   -426178029.838651    5807523647.421541    3.896524   0.671900     -745500931.051383
0.625055   -9.503345   -53197726.371034    712867265.203527    4.421532   0.849608     -85108831.193908
0.683430   -9.160973   -8611228.693518    113328383.121837    4.747282   0.948292     -12600006.919850
0.747256   -8.817697   -1688844.299861    21766374.077212    4.892992   1.040109     -2260049.530457
0.817043   -8.479908   -397472.092014    5017969.622115    4.982473   1.128323     -486465.983262
0.893347   -8.152209   -110290.234259    1360009.590591    4.891836   1.164246     -123448.139361
0.976778   -7.812222   -34583.880835    415696.212293    4.807287   1.247425     -35398.078904
1.068000   -7.469778   -12170.826140    141483.837837    4.517679   1.316232     -11388.905839
1.167742   -7.144344   -4875.813480    55020.585646    4.288982   1.357530     -4169.301703
1.276799   -6.809979   -2122.144506    23064.224168    3.932130   1.391730     -1656.748588
1.396040   -6.531058   -1059.286819    11193.373055    3.641396   1.388621     -754.101261
1.526418   -6.230100   -554.756275    5647.184861    3.272969   1.406085     -359.355161
1.668972   -5.970254   -319.984021    3154.773399    2.936394   1.384407     -188.148044
1.824839   -5.702035   -193.343964    1840.959575    2.613097   1.373065     -102.826582
1.995262   -5.465316   -125.124315    1153.513495    2.300745   1.345302     -59.971563
