Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -10.849733   -11060318437932131157704036713782810362835271345537797347280871721278834377373595467776.000000    125391912589609572411632598842968330688411839215759247532968160786727121043127275618304.000000    0.012454   0.001560     -197146031426324131670439519000410277767623658123160678676707274174362980182042892828672.000000
0.061342   -10.792778   -292857045285123098706158394017583096302148114322309584711078438469577188835328.000000    3320120079196279081716551454623146554703507090204926945357762393137472600014848.000000    0.023180   0.003165     -4774199624708168619354051080661458039494816356009121479482271438954412889866240.000000
0.067070   -10.753467   -48464233792356741212288622361037139748511810570474029072191165564977152.000000    549432780526520871208511970451015003586796972055465966690738955129716736.000000    0.034323   0.004642     -722587989715449973280585843357686725840409950169091765660108891891957760.000000
0.073334   -10.683765   -21142682170559948206642262025004421511779828146400797205024735232.000000    239684256961572678075247944688589920293386399725480533820281192448.000000    0.068327   0.010189     -288306184641615553963466332534461998124372148743837966169658097664.000000
0.080183   -10.637378   -46739680036290243275182726773288994680535138030724585619456.000000    529843192784724722334947726920912585520972648857626516389888.000000    0.100535   0.015540     -582913485092455292358277759556342710562901165412924461678592.000000
0.087671   -10.562973   -239835803633891957633150457538376180286508151454302208.000000    2718543806035846780914718377796975822347548495315992576.000000    0.165620   0.026738     -2735626952567254219844921837834986545442166109590519808.000000
0.095859   -10.499805   -4210609054800305322413730949238251368193206517760.000000    47722581588469629925726652474204975853116267167744.000000    0.213479   0.042181     -43925050250641352350076030691111319413630858952704.000000
0.104811   -10.414275   -160948189488021323053781470347590123577671680.000000    1823737874154274573710071168530418690441609216.000000    0.327739   0.073071     -1535599395172413703634846025649446316446580736.000000
0.114600   -10.328237   -15654944990131173640065863812420737171456.000000    177328950603678093412882142411032344133632.000000    0.452393   0.103211     -136605401607563568443615944654114189737984.000000
0.125302   -10.246289   -3692474460091939602908384505855213568.000000    41812543693462030068404831630548533248.000000    0.516791   0.125350     -29468519431897231167121393876696301568.000000
0.137004   -10.127859   -1439421870835126333156103618035712.000000    16286312941763268625089021364666368.000000    0.721351   0.207591     -10506387227112089677530929567891456.000000
0.149799   -10.031753   -1371194041488269321618478596096.000000    15505007709194639726079163498496.000000    0.778517   0.247433     -9153532192714287450902654615552.000000
0.163789   -9.906537   -2091060208224144747252416512.000000    23616372495728916644816224256.000000    0.935986   0.292691     -12766763797589813284741054464.000000
0.179086   -9.783427   -5990970180165140683423744.000000    67558574222262325427044352.000000    1.072685   0.362987     -33453066466776217439698944.000000
0.195811   -9.638528   -26856060258893357383680.000000    302455864246416544104448.000000    1.112664   0.461130     -137153080995403928698880.000000
0.214098   -9.504994   -214636498249255944192.000000    2414517893312044597248.000000    1.103473   0.496919     -1002516038728957558784.000000
0.234093   -9.342284   -2410528994512820224.000000    27064977877180289024.000000    1.170032   0.542063     -10297329376444723200.000000
0.255955   -9.146711   -37012257044046752.000000    414188674324406912.000000    1.333251   0.638281     -144604665205916704.000000
0.279859   -8.956062   -881427049083797.000000    9827603463370052.000000    1.481048   0.702657     -3149543408819611.500000
0.305995   -8.761517   -30307854195720.929688    337689142813622.062500    1.549500   0.728882     -99046903687406.515625
0.334572   -8.549003   -1384981010676.957520    15362606362816.685547    1.742106   0.820285     -4139558486269.379395
0.365818   -8.306177   -79871769745.981949    880590711483.028320    2.020621   0.876958     -218337333053.169037
0.399982   -8.074761   -6409413182.943731    70388260614.637634    2.265740   0.921058     -16024240424.978025
0.437337   -7.794545   -596181040.785800    6491334933.121059    2.686845   0.967389     -1363207066.405034
0.478180   -7.546766   -76854988.636359    831177412.960344    2.914245   0.957933     -160723796.817855
0.522838   -7.237195   -10877097.877921    116138573.225614    3.330831   1.023130     -20803930.807097
0.571667   -6.922838   -1888686.081714    19855648.413481    3.703882   1.097988     -3303812.034939
0.625055   -6.609085   -398975.620968    4134504.099194    4.075739   1.131477     -638294.052513
0.683430   -6.285651   -98162.665819    996383.951969    4.352259   1.189806     -143623.219066
0.747256   -5.971319   -28668.614982    285676.940831    4.528287   1.220807     -38357.196444
0.817043   -5.623746   -9139.893618    88652.414147    4.644831   1.309251     -11179.668879
0.893347   -5.274641   -3293.510321    30945.595404    4.646032   1.344763     -3680.802619
0.976778   -4.958224   -1379.429207    12567.620992    4.489480   1.358384     -1407.147610
1.068000   -4.633675   -628.417343    5532.952703    4.323125   1.373480     -584.066869
1.167742   -4.317192   -313.766702    2665.345781    4.075432   1.392075     -264.998162
1.276799   -4.015081   -171.025396    1405.492369    3.841299   1.395857     -130.803946
1.396040   -3.726701   -100.214238    795.339927    3.536900   1.388463     -69.115151
1.526418   -3.442625   -61.902804    472.475077    3.183355   1.384725     -38.298933
1.668972   -3.185050   -40.931036    302.300131    2.865464   1.358221     -22.616312
1.824839   -2.926026   -27.965806    199.159321    2.525674   1.344304     -13.721640
1.995262   -2.698640   -20.232534    140.160012    2.228320   1.315086     -8.787764
