Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.818444   -1336126567307905114944828508580092341181690186124425461918119785126282182126237048176990935824295832584192000.000000    19108951748719721404322509373216311658515879195756121574985079239385337016682661979375750066327435659318394880.000000    0.391722   0.013282     -23815955363874599543977281790957329813886511738501754323582452274580382867356362398944848503176974401378713600.000000
0.061342   -13.772853   -463697592948348628417598102403894047998937826492141496060695126614187948966122037297213434742439936.000000    6631064975525370432799982318761424997742310711698615415301005474739773182761157894617892833460224000.000000    0.384207   0.011767     -7559267942749217876274763305328219018045169573616985042493816020776336261803005635866710956662849536.000000
0.067070   -13.718709   -969849236021323754110392826517391765315405694070716372025156564942237356506775275427594240.000000    13865217598736031555834672147423884893072560443204502095048774090094792017295358720309460992.000000    0.474792   0.011198     -14460177226493904055561074763993732625272411587593537715634741097544164399489490697689497600.000000
0.073334   -13.663035   -11735462445300459949805922595694215858179283927225339065346678278654287266346696704.000000    167759800152693245617787147359109401690675103003353193717934247483457905352490614784.000000    0.429789   0.010185     -160027302842434629772503081213119275414102917472629689838062987676469343872721354752.000000
0.080183   -13.607194   -717313670298159671607964858007194206722549458600293393547930414423333666816.000000    10251381842775507867249389352943208522724888694835306908420346511927388667904.000000    0.452861   0.008780     -8945970771158664706273953164956527707403321718631340472940774312989461315584.000000
0.087671   -13.544118   -177047279021899801914532200068855742551474586914783411640361524658176.000000    2529773858402080865747131982330836105237646485532233806070869166915584.000000    0.432734   0.007908     -2019445391524358314085523502578436774352330431714218258358824578580480.000000
0.095859   -13.475813   -161358539124756628544313120254142216945071445220092982237069312.000000    2304865138170962882711823598870849325301745807595336495215411200.000000    0.437840   0.007324     -1683291383070746349893812857326338856010816651532644024980602880.000000
0.104811   -13.394912   -454633352061878011658299404734028908266042016637059596288.000000    6492147741046044513825511592394487769857392485718869147648.000000    0.425105   0.007594     -4337636246000679760988417853604382282531788359224594006016.000000
0.114600   -13.322494   -4389096333108943145080303957697766755037377334345728.000000    62660549513006304873348321695242224915333229949485056.000000    0.399450   0.007475     -38299353185629296357038547135091106772195930101776384.000000
0.125302   -13.222361   -96105485053489151219071336364774914637925711872.000000    1371413183391336641753383234317883675741620535296.000000    0.402313   0.009630     -766988745465862345699731464492672184588261392384.000000
0.137004   -13.126103   -5796169477882941654930579862960106605903872.000000    82693940770757702973814238210955170535178240.000000    0.374786   0.011905     -42306430242910694839464700121722756286906368.000000
0.149799   -13.020908   -801835629562005898603280732974221361152.000000    11437352191797200525639235121962257743872.000000    0.359326   0.016186     -5352727642030043104912869053103679209472.000000
0.163789   -12.917033   -253670061415395264867522079258312704.000000    3618218247583529797237411029616427008.000000    0.348787   0.023821     -1548757775540486292967484089260048384.000000
0.179086   -12.784044   -143275259792779612053558748250112.000000    2042910628867018937685829044142080.000000    0.359236   0.033935     -800036829554102044477566956339200.000000
0.195811   -12.646642   -159599313203722971523938516992.000000    2273767672092169895755795922944.000000    0.415550   0.048318     -815068826910021440396450594816.000000
0.214098   -12.511198   -340753012828201182923063296.000000    4854361646972835200722010112.000000    0.459239   0.061961     -1591576285449719180035096576.000000
0.234093   -12.344727   -1135897157568272986537984.000000    16162207305002965211807744.000000    0.577748   0.081368     -4852340376686404411850752.000000
0.255955   -12.156706   -6021111115201044807680.000000    85587769077191137034240.000000    0.709720   0.118889     -23524119481422329151488.000000
0.279859   -11.992944   -58001867892209721344.000000    824037398661887426560.000000    0.787354   0.133234     -207254135108542103552.000000
0.305995   -11.748763   -669977376981780224.000000    9494734983090106368.000000    1.095446   0.208662     -2189504552257080064.000000
0.334572   -11.553096   -14030606592428072.000000    198545887703539072.000000    1.281182   0.220368     -41935966009499520.000000
0.365818   -11.307113   -373792572341425.687500    5273286181827715.000000    1.620619   0.284689     -1021798736000851.625000
0.399982   -11.038975   -13582034955178.238281    190858697401751.468750    2.060380   0.371329     -33956586608493.089844
0.437337   -10.791706   -727332982239.926880    10182492551451.267578    2.383104   0.417312     -1663094607403.835693
0.478180   -10.511880   -48874130073.093185    679959474349.878174    2.823639   0.488682     -102208544436.053406
0.522838   -10.178161   -3900048531.474398    53683774808.525902    3.439002   0.617342     -7459378823.007474
0.571667   -9.843884   -406363311.533512    5527549250.567903    3.986615   0.724221     -710839615.278589
0.625055   -9.523036   -54978739.308492    737656852.867064    4.354780   0.822737     -87958200.240127
0.683430   -9.195022   -9093672.451941    120201680.847955    4.673533   0.903131     -13305922.527107
0.747256   -8.819701   -1693812.142318    21836271.824200    4.899543   1.043652     -2266697.641301
0.817043   -8.494782   -406143.821616    5143775.526238    4.969771   1.112282     -497079.518948
0.893347   -8.155211   -110701.124326    1365461.206980    4.881227   1.174443     -123908.080292
0.976778   -7.810141   -34478.483393    414021.035231    4.789018   1.253625     -35290.177878
1.068000   -7.464352   -12099.099023    140560.377232    4.532026   1.314982     -11321.750725
1.167742   -7.128295   -4787.173404    53760.408051    4.230335   1.379854     -4093.408210
1.276799   -6.838098   -2183.546201    23887.301065    3.986428   1.375967     -1704.816912
1.396040   -6.524885   -1051.776703    11077.459239    3.589907   1.403231     -748.726100
1.526418   -6.235841   -557.043663    5670.626850    3.261937   1.400594     -360.849934
1.668972   -5.968719   -319.584264    3149.432298    2.930842   1.387724     -187.909441
1.824839   -5.709957   -194.452848    1853.344632    2.610764   1.367106     -103.429902
1.995262   -5.473211   -125.863255    1162.421921    2.307269   1.337289     -60.337953
