Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.218540   -348221388559241225658503223736677224314167374505772801423529943665402597028961568997146654467178293287614924659519823074421974409150464.000000    6203610155211263899194201128591026960272328602764453000371584383631351030844630296604312332397756780542881232895122911319385419771019264.000000    0.458080   0.063978     -6206915759023433995637682726982518509602165387171571536763652318194768229132482368174880007511630911349305715488201853716642198424911872.000000
0.061342   -17.160006   -552638961419068649462436026548819121822667883855125605054050942057413120832115443921953554383198814455402254662669894156288.000000    9844125718406762448118794412664974423354343712384669982111746658921065606913935470156041286200368459001151805595570602508288.000000    0.437979   0.057223     -9009203516470971108436892655672694684243708118368967536903767045683223654428298765864119410129699807876844109697983444942848.000000
0.067070   -17.095949   -8921428017975157633059286573539867332544083123631692237943738878944128700236921517991834175660522693359858352128.000000    158873651286130353544425895943104887697471006371708987051838845530245963957720661628366693822762028961786520141824.000000    0.464197   0.051540     -133015963164085667766515543802661171516662698897902985489896548662740124154788776732963591594031977376835784671232.000000
0.073334   -17.033354   -1331478353284331845633849907922940375175942968927801130873577003180576583731415613889617281733869174784.000000    23706904635462044613376231020958138699493634769109718496068531361070155484858246763105465727048818360320.000000    0.437107   0.042204     -18156326660523235171074818620602445853223708813545984776963067909765189952970943316486573619366418448384.000000
0.080183   -16.961174   -1310336051115339515570881554367866945684546141133970654738706331651106659155534759584168148992.000000    23332963217075411867040590122656135708669761722360440313763982240861059617352144524549526913024.000000    0.340560   0.036729     -16341843880935399908546922713624543042453469729148480068391022449622779084585820017209013960704.000000
0.087671   -16.880102   -7395850056944715489914447201514127543306756678303193668053333758024541800674050965504.000000    131675880689164001636632744854907149327152636274721052205814036583736400933750451470336.000000    0.316719   0.033191     -84358909080182616709314849262044298895836773010761749037711287383167942382107452506112.000000
0.095859   -16.791807   -212123150275211344021135312809005959552355182513791444508485373396295304085504.000000    3775118048822395252938202678052694766352148832985093152080260711490041426214912.000000    0.325084   0.030282     -2212867524364572920585654046563663323159370292860706749775879179755790587133952.000000
0.104811   -16.698080   -27562645123478481639896612839933413584091344696157744873453401919193088.000000    490621351766142498823840374600944082095106272453313822607893790136991744.000000    0.255920   0.027352     -262973950285507972873264357818015412410002068335328442265796009372155904.000000
0.114600   -16.587744   -12943863771915875636876818200060479149735947418590253954375876608.000000    230232276414153506431769118644143318847940880565355784860294184960.000000    0.287724   0.027422     -112948446004175001824262933880956635169326297489008528435162644480.000000
0.125302   -16.482398   -23861211708183209474178748352220040928185879442161366204416.000000    424472908389167729231560718865004367904295733571705167151104.000000    0.247420   0.025793     -190429098018379426706502260970238217641560983647719847362560.000000
0.137004   -16.354871   -124165104889291288659879889254049605332144555523309568.000000    2209096368238698257033914678654594661221021559631642624.000000    0.231227   0.027641     -906285154125815950629469631795581298243383636831240192.000000
0.149799   -16.228918   -1996896753214677798427854745897314216070971654144.000000    35504312732549516438612976234766004149289329098752.000000    0.254162   0.031298     -13330468309385200946114757337404940929292807700480.000000
0.163789   -16.080095   -77098399322728213342413573792228768361742336.000000    1371019872661997266409867001965799051678973952.000000    0.273131   0.034869     -470716744288034742331882287808677858148089856.000000
0.179086   -15.931483   -7668966316847417102090784980137209233408.000000    136342657832759591992178976148426363764736.000000    0.303940   0.044817     -42822853763877832223181133065976432033792.000000
0.195811   -15.758290   -1587033111613690502175924919965057024.000000    28211605222336060118212004004889624576.000000    0.374881   0.057495     -8104929717956690797528906601913647104.000000
0.214098   -15.576449   -701991979261113794772089243172864.000000    12476168525498093045183874957574144.000000    0.472543   0.077185     -3278837588242250069499108881596416.000000
0.234093   -15.376174   -596530304312307485368148557824.000000    10593809886628110462758611320832.000000    0.627834   0.097659     -2548265978346424661156827234304.000000
0.255955   -15.153010   -912275864623415462278987776.000000    16190691401009439663345106944.000000    0.785144   0.138627     -3564207009108238616208867328.000000
0.279859   -14.899814   -2346141567330674431492096.000000    41569669342483934699585536.000000    1.114273   0.192855     -8383308314879746319056896.000000
0.305995   -14.621849   -9998864014369894694912.000000    176810242617883054047232.000000    1.517001   0.247332     -32676563461720806260736.000000
0.334572   -14.342571   -73079344978592006144.000000    1289374586290607226880.000000    1.895998   0.321415     -218426260249691160576.000000
0.365818   -14.076457   -904722393261226496.000000    15924403899601180672.000000    2.204985   0.377174     -2473147585772834816.000000
0.399982   -13.742942   -14610081812812684.000000    255905117458291328.000000    2.828818   0.477034     -36526817231110264.000000
0.437337   -13.392899   -346283334995934.187500    6026968271579530.000000    3.482110   0.589706     -791799576172805.500000
0.478180   -13.021079   -11533172978682.539062    199176156112389.812500    4.133089   0.717276     -24118870686181.898438
0.522838   -12.613993   -509540319484.986511    8680929692608.429688    4.846475   0.889937     -974565892651.358765
0.571667   -12.237865   -33188725074.614429    559175437407.636353    5.268188   0.964476     -58056080499.477814
0.625055   -11.812721   -2650166230.742303    43907033524.583435    5.723574   1.139379     -4239891533.759904
0.683430   -11.442159   -302259886.084936    4945756065.509032    5.903081   1.165202     -442269123.171016
0.747256   -10.998656   -38890152.804464    621245986.147162    6.028339   1.329304     -52043936.579906
0.817043   -10.570414   -6368994.568472    99282381.835539    6.024715   1.442087     -7795164.056827
0.893347   -10.142746   -1268543.866335    19276629.323142    5.964838   1.547473     -1419977.978133
0.976778   -9.723366   -302496.002308    4462354.904125    5.718148   1.610674     -309677.577556
1.068000   -9.302664   -83910.884262    1198237.433417    5.403809   1.683890     -78559.501516
1.167742   -8.919695   -27737.778468    385154.996944    5.165137   1.700899     -23745.704395
1.276799   -8.529089   -10200.222559    136893.276799    4.809506   1.732375     -7982.223876
1.396040   -8.150369   -4203.296789    54435.258077    4.411379   1.751479     -3005.032436
1.526418   -7.796110   -1934.876223    24207.959868    4.033024   1.747175     -1262.485213
1.668972   -7.454013   -971.023263    11715.520346    3.635289   1.738053     -577.343064
1.824839   -7.136681   -530.751585    6179.460310    3.240597   1.715390     -286.937632
1.995262   -6.832776   -310.280477    3485.435052    2.864832   1.680110     -152.084114
