Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.214032   -321387492192782838356023943060743533438505548579677338864837120732865294248884991766653555687269339938033985748361887491519419254833152.000000    5726557461539506821263290015746958314274952383568403513233046679676603346122354524374334397531438579908848420490032921612644100150919168.000000    0.538531   0.550490     -5728611611991877561942805907084249159593518932699192616489633748958975370343201810186220123187284824890680461325826227983863247068463104.000000
0.061342   -17.161407   -565513785078891803388297724851028969701485967272849954248389289421914870197151730578347558411461351132747439533834056499200.000000    10075409147001717179667809120015094920439918951437712777250383203799464561379568796455432039532095980583050983505668744413184.000000    0.487517   0.444161     -9219090829323792488570027691422226550673180624236539952115898295798114128735861368416018562167954033931341795359890920701952.000000
0.067070   -17.101267   -9659973936770177727795700146211224057783717722952375401693153783186440596085203283360325283252800524607931023360.000000    172067310184031558481457281800712916378038058039606840121333210121954369899180448410629918851148917023691363057664.000000    0.482140   0.378033     -144027473488608901773456821768239658740108152679939156310208942770649255044034756675671405428131171070121896574976.000000
0.073334   -17.032820   -1322353111287922351387264154511180534206537375370134444214034865225996628323806219048765369960550629376.000000    23554080822322636180024463174075999636806349567422874866273736097621829389295443343880197498990644690944.000000    0.402128   0.337219     -18031892887991781307613796313199390059788132182473171296560290575802602486888313716317248465949599727616.000000
0.080183   -16.962838   -1337923198270111617193148859247863944346927880589628521557008547985022742053867706400959889408.000000    23826230515804642558249138459182640477639962362171763870842183770866511467855102093293082640384.000000    0.386149   0.285171     -16685896730233058626781026893837647252464974941784915173666857776939663003958646553394724995072.000000
0.087671   -16.888213   -8114149994588298999419312223586768151239224178555222736559407814538528851532810551296.000000    144490363143549197647852428766008639443409910513160370123615220244736771857017139625984.000000    0.335049   0.238617     -92552017196953744317015829597469669133789807663033188140072596123480983030143748407296.000000
0.095859   -16.798843   -228335748777850812191638367756187478119724091222669212190940848931918590246912.000000    4064682788131184406994284459000000434522484759625926691867865330659780064182272.000000    0.331716   0.219454     -2381997261809571805676417150259760644984787956239099471510000217032410393477120.000000
0.104811   -16.703946   -29145522925557772370383617658866469842377178128253393272377965182713856.000000    518733479856264928754586368769487783020135159815090726123622334113775616.000000    0.303908   0.197370     -278076115791294533335996854137715810919118751032373928784633572074979328.000000
0.114600   -16.597412   -14088859767828033264410201629126947596251101761864423753178415104.000000    250699083823568549728436658374551089521488765611376992471994073088.000000    0.283822   0.184107     -122939706782110318755628603707230945883983365840605812733400580096.000000
0.125302   -16.484330   -24235770206496638706938002421735691477352870071120913498112.000000    431205023604962270382563183275320995952546908618050737537024.000000    0.264655   0.168961     -193418335860164439374536571460504832683694800555662832041984.000000
0.137004   -16.364328   -133023505103432916106514370375296846731810392695111680.000000    2366433634382999785587912777793393631850557412277747712.000000    0.255559   0.153664     -970942906483369806964931677812430757291263014450757632.000000
0.149799   -16.243963   -2208640813388837803195360881703177241189836390400.000000    39282726241216689859835319716167190934248868544512.000000    0.258861   0.132651     -14743985297335724521006463008338674105039185772544.000000
0.163789   -16.090787   -82281818241242223000572396066585818785906688.000000    1462897714719823559943156200012697663482888192.000000    0.296676   0.136248     -502363602057293881658615495305640515867770880.000000
0.179086   -15.937324   -7922726448008743964390100697892568170496.000000    140846104977690379002129643346277976506368.000000    0.330040   0.133859     -44239828690987837614251964775121685577728.000000
0.195811   -15.761628   -1613866726044827798600042828242354176.000000    28680653402975660302057001349229314048.000000    0.375071   0.143613     -8241968168794038303312131921681580032.000000
0.214098   -15.586970   -737365293617156965044027746418688.000000    13105143952455988072653171711803392.000000    0.486083   0.145872     -3444057927160342246007912381022208.000000
0.234093   -15.361474   -559908680170709729558191407104.000000    9937870249666804032645757927424.000000    0.635566   0.175218     -2391825243991098139186686853120.000000
0.255955   -15.140883   -869813552533407001703612416.000000    15432916753533158680604704768.000000    0.855686   0.206738     -3398309306184108571382251520.000000
0.279859   -14.905129   -2391554589380903679557632.000000    42382033414345256689729536.000000    1.121014   0.247307     -8545579582163356177399808.000000
0.305995   -14.648302   -10909693748779759435776.000000    193051942215230173478912.000000    1.411651   0.295563     -35653180163027332235264.000000
0.334572   -14.363679   -77867339784498102272.000000    1374339726755121594368.000000    1.857010   0.355893     -232737059010344812544.000000
0.365818   -14.059885   -863956863202120320.000000    15195368538937085952.000000    2.310777   0.427448     -2361711002574083072.000000
0.399982   -13.735865   -14352644262923202.000000    251381814218141792.000000    2.883121   0.536612     -35883194939755848.000000
0.437337   -13.389891   -343928240223063.375000    5986357404944113.000000    3.498279   0.617601     -786414497381682.375000
0.478180   -13.020896   -11512744129897.386719    198553632858060.968750    4.162773   0.750239     -24076148638829.628906
0.522838   -12.686283   -588691234818.015991    10087509364848.154297    4.528369   0.798068     -1125952896795.626465
0.571667   -12.256700   -34374339811.942825    580362557798.508667    5.237207   0.989463     -60130042198.857483
0.625055   -11.859408   -2868810645.219702    47735050379.313278    5.589913   1.074575     -4589691706.680037
0.683430   -11.416971   -290143363.917509    4728855916.887101    5.923960   1.259852     -424540128.774841
0.747256   -10.990143   -38350197.085581    611037568.416272    5.998189   1.369602     -51321351.897989
0.817043   -10.592769   -6568387.780554    102748621.387016    6.075135   1.414351     -8039206.533024
0.893347   -10.144818   -1269862.758083    19266613.521333    5.870906   1.555572     -1421454.323822
0.976778   -9.737943   -307786.234750    4551370.187090    5.745850   1.595927     -315093.564882
1.068000   -9.334402   -86922.024751    1248404.678303    5.502354   1.660589     -81378.890592
1.167742   -8.915010   -27579.678325    382270.165088    5.134328   1.720273     -23610.318801
1.276799   -8.526630   -10179.643317    136623.500704    4.823434   1.744614     -7966.107958
1.396040   -8.161548   -4245.357358    55092.766481    4.436799   1.752156     -3035.152906
1.526418   -7.798324   -1937.320888    24232.092619    4.026558   1.751299     -1264.085333
1.668972   -7.459235   -974.818430    11769.127581    3.635719   1.746081     -579.613890
1.824839   -7.136087   -530.423449    6173.281004    3.235381   1.718404     -286.758141
1.995262   -6.834954   -310.773909    3492.351407    2.864715   1.681326     -152.330324
