Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.213410   -317776969831247632290949759356360036777032847135004326180219231136498236442706341689559181911287554104249106322728185478470446912372736.000000    5660937016684698177691257009149706565767530936589766955492721605511846677076683765546495559292825054006405596508135509874435451133100032.000000    0.443494   0.013117     -5664255403900119511420163028522784711350212698800905190138075481707580329962972469175200699306535725083824880391818402181009607344783360.000000
0.061342   -17.156025   -517872489932996929436853032694297672617712229151846616778307694053522440988168590409248854622962877704600105402859396268032.000000    9224085412208288245240630983658901326431411556230236473938323382029559716744827267783518978734843497376373919127953832148992.000000    0.440885   0.011432     -8442435266249665491158328821746173414164020988818357195032098809454776306461905217234416193237164532287890024394147309289472.000000
0.067070   -17.097340   -9109831151698003538696215670941433338713093154428601998027736405244795482256112439202972516057502572234716217344.000000    162254561535189483525741388650534619834611616037102326747071135806736312064039188531685776080710342155875058188288.000000    0.380361   0.009462     -135825000489139852633964232723669499152697413049839220099349159362652188431695787926979946227354082396389750341632.000000
0.073334   -17.030025   -1272539582835026041659449465239702379941110243874586239541588390341673333404722677264952913571480600576.000000    22660260801093672095004437830482909862436066426248536869176031953897254789802471662073410166912727384064.000000    0.383178   0.008290     -17352624845463629684650149768848852589688510769463122039001393915952900198565645287665900113018323206144.000000
0.080183   -16.956761   -1240114209061283181276319481604823781130652026786238893610335545373225682137461822060276744192.000000    22081405019855386782095459978949405163220774726851811884592813094922584825381359316814037778432.000000    0.336727   0.007332     -15466072830522559033740774679650627894916202240969073914045926821471400943178102450985491234816.000000
0.087671   -16.873000   -6818297532703303121002811840502083662320479796149334833585071848953141098232787501056.000000    121356360064668506493494883757800986356454395179746283891274158133475142635826626691072.000000    0.357973   0.006943     -77771201040352706309089714953257792986967953966012555348968148731599433512237569933312.000000
0.095859   -16.794913   -219115427144068418298944203389124860884366661196497667549748288469316317216768.000000    3899668226162137754692076842558079706743813474544121971250010594129941656240128.000000    0.312407   0.005867     -2285810917786670033278249835591044323555131760266635002677485311325243835416576.000000
0.104811   -16.696840   -27233098376646317388243388629381910058864558532478030964133899700011008.000000    484661976838309526341225275188367539242272802078585436564213426768838656.000000    0.270536   0.006175     -259829759681523742176175922286578725055235450863086330037763075290955776.000000
0.114600   -16.599305   -14319367037872378837686709920737759476092307578537969200004071424.000000    254727219502041112855170501621005664983489378435539395873744093184.000000    0.271718   0.006346     -124951118397911015857180305293787747403712632942804943188569096192.000000
0.125302   -16.488394   -25032538392177120391403797739217650825454592424245964308480.000000    445340262947765123807987984722105101424784189905528644698112.000000    0.236982   0.007797     -199777101239914203165513269981847293627419125712793636962304.000000
0.137004   -16.361469   -130295798602012287399556561253170310633576481295433728.000000    2318251086228495348752083748959619613764515346167889920.000000    0.219979   0.011286     -951033287679808591065074609270467142436070365264347136.000000
0.149799   -16.214527   -1814243711043876585524692013244765690009806176256.000000    32261264420920059048264400775194315714874214187008.000000    0.252758   0.017309     -12111151093134059540309215260857242805407385124864.000000
0.163789   -16.082064   -78035182501106312737473998147031373587677184.000000    1387761313290384971821034221181177266723356672.000000    0.270727   0.025134     -476436182456706885039221827236889621304442880.000000
0.179086   -15.932321   -7705693657503165890594717043865654657024.000000    137009371907013325426771872619047434584064.000000    0.313600   0.031387     -43027936101321688791432312489209608798208.000000
0.195811   -15.758652   -1589830327139207914125443509625290752.000000    28258866817350037018880350656657358848.000000    0.386169   0.051516     -8119215012368250735099374560723599360.000000
0.214098   -15.568032   -674504736148278323446287878324224.000000    11980164233065368868039187274661888.000000    0.504077   0.066919     -3150451212645222838694504808054784.000000
0.234093   -15.361995   -561299838455362770630040616960.000000    9965108348742247701533568270336.000000    0.629550   0.094566     -2397768012198595891986723504128.000000
0.255955   -15.141389   -871453199734227713663172608.000000    15460517503981050075841298432.000000    0.835862   0.128007     -3404715309315674501514526720.000000
0.279859   -14.900696   -2353157751570001362419712.000000    41687000035437297472110592.000000    1.105665   0.178297     -8408378769489695109808128.000000
0.305995   -14.655575   -11170751162240318046208.000000    197647100335867174060032.000000    1.407138   0.216869     -36506322992636482289664.000000
0.334572   -14.391886   -84781271815960379392.000000    1497409552554059104256.000000    1.679875   0.261464     -253402054265779191808.000000
0.365818   -14.073802   -897890335605401984.000000    15799385102942672896.000000    2.251121   0.353792     -2454471484658042880.000000
0.399982   -13.711341   -13481719253848758.000000    235838778561805088.000000    2.994875   0.500300     -33705786282087220.000000
0.437337   -13.384586   -339580042416436.000000    5907264393794977.000000    3.521410   0.596477     -776472057672755.500000
0.478180   -13.015475   -11387059159581.628906    196452064506908.562500    4.136596   0.706826     -23813308607569.476562
0.522838   -12.671973   -571738488427.838501    9779482041098.851562    4.575814   0.755904     -1093528439324.371704
0.571667   -12.254851   -34244395662.069683    577834242651.074707    5.209319   0.926672     -59902734641.511261
0.625055   -11.846586   -2807482502.971225    46665149636.125053    5.603021   1.056856     -4491575343.567085
0.683430   -11.418511   -290954770.626016    4744639047.143143    5.930553   1.205105     -425727385.711440
0.747256   -11.010910   -39630759.547667    634645004.109591    6.062326   1.305128     -53035038.384796
0.817043   -10.575552   -6414975.799306    100082961.704730    6.011443   1.415569     -7851441.666873
0.893347   -10.154408   -1286815.710497    19575560.890437    5.934592   1.504379     -1440431.198482
0.976778   -9.709765   -297907.454142    4389316.123652    5.734376   1.644559     -304979.955324
1.068000   -9.309656   -84657.825662    1212053.819540    5.478757   1.663768     -79258.878020
1.167742   -8.915564   -27659.232857    384479.120197    5.223807   1.707396     -23678.445126
1.276799   -8.524683   -10157.064748    136210.632182    4.805114   1.730111     -7948.425749
1.396040   -8.152991   -4216.792042    54701.755093    4.451744   1.749285     -3014.697366
1.526418   -7.793433   -1929.642577    24116.076640    4.016562   1.747398     -1259.058256
1.668972   -7.454048   -971.170447    11719.751735    3.640058   1.732879     -577.431231
1.824839   -7.129982   -528.275846    6144.676279    3.235387   1.716545     -285.584614
1.995262   -6.829368   -309.534251    3474.404109    2.859059   1.682252     -151.711823
