Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.114600   -16.794078   -78116241770380759167502395524004566129795541893109066280279736320.000000    1385428146263090272871040986308254901930399604196537237163573510144.000000    0.139513   0.117607     -681644080247067140295993340357443672550575096985477811952282501120.000000
0.125302   -16.712382   -149089947707873537376086431213025798333593212746338360360960.000000    2643879873456780713084095454604512582790565100048392118075392.000000    0.122224   0.101979     -1189841681672896353146966089420076326840202706698044335718400.000000
0.137004   -16.615917   -831917120956644788443291616684489501553875847126974464.000000    14752801912841829720009187891752113022786668946647941120.000000    0.104672   0.094147     -6072190224929478080460886678488688937441180892530737152.000000
0.149799   -16.504300   -12518080936555000803242793844115361305912026333184.000000    221953308392882665147391016668768932321245834248192.000000    0.095241   0.091014     -83565602953897830072893982468058932187631387148288.000000
0.163789   -16.394939   -525509498821024739975614177858487354902183936.000000    9317230969805204077042303432356407414991355904.000000    0.086404   0.081782     -3208446900979270049955012055453307148206866432.000000
0.179086   -16.275817   -52307272288316485381461848120692981104640.000000    927345698292706469613412152724620761366528.000000    0.083387   0.073987     -292079346739225292667819770310657251999744.000000
0.195811   -16.141176   -11183783545329730901666949569141800960.000000    198246533277974377740812525445455020032.000000    0.090352   0.069580     -57115241611797023395066183201966784512.000000
0.214098   -15.986182   -4746403526917751177584635432402944.000000    84136833721585234165000909292044288.000000    0.105127   0.068934     -22169322090266782666283115719163904.000000
0.234093   -15.823163   -4018769177698936294180663590912.000000    71231252794578575081775743107072.000000    0.137304   0.068075     -17167430885449062529702014484480.000000
0.255955   -15.655442   -6485922240841049772243550208.000000    114919845536653775718794133504.000000    0.190071   0.067672     -25340108631372569686887628800.000000
0.279859   -15.462466   -17519317002947901031186432.000000    310361999108984305025548288.000000    0.273049   0.072097     -62600585551590820268736512.000000
0.305995   -15.238200   -75065006376982484615168.000000    1329110523735020115329024.000000    0.424665   0.085488     -245314511839225066815488.000000
0.334572   -15.011858   -541979884699578531840.000000    9589229721398504587264.000000    0.632998   0.099476     -1619919272404083277824.000000
0.365818   -14.772072   -6086263054434889728.000000    107561579676057534464.000000    0.875101   0.119538     -16637398268871981056.000000
0.399982   -14.522297   -103396943007708880.000000    1824760733500318976.000000    1.209148   0.150309     -258503770744526720.000000
0.437337   -14.210815   -2274290631645944.500000    40014007873634768.000000    1.741909   0.205642     -5200314818073018.000000
0.478180   -13.907841   -74881985326733.687500    1312430850201582.000000    2.290780   0.266363     -156597748439222.250000
0.522838   -13.560803   -3190212986663.856445    55539579676524.593750    3.089737   0.356010     -6101720802589.750000
0.571667   -13.218999   -189723780267.051178    3277839372356.091797    3.765856   0.451790     -331878342370.196167
0.625055   -12.875780   -15012384666.814131    256597041215.383362    4.387058   0.546621     -24017694490.683407
0.683430   -12.487714   -1439794720.172216    24253228217.103218    5.044179   0.686268     -2106719403.845656
0.747256   -12.109166   -178419510.018901    2951745786.439960    5.403266   0.820202     -238766242.617457
0.817043   -11.743195   -27951566.090146    453966506.953938    5.555520   0.939585     -34210629.488826
0.893347   -11.340373   -5066199.297799    80210172.618066    5.563948   1.087198     -5671016.228302
0.976778   -10.979643   -1151395.467759    17795139.730906    5.361526   1.174983     -1178757.464181
1.068000   -10.621209   -305484.028630    4596241.822335    5.034775   1.247100     -286023.673887
1.167742   -10.258229   -92437.012496    1349353.757828    4.658605   1.323722     -79149.971623
1.276799   -9.914092   -32145.605605    454857.041807    4.242075   1.372360     -25168.955955
1.396040   -9.591539   -12685.583807    174325.578714    3.886908   1.397106     -9079.961486
1.526418   -9.276400   -5525.944489    73617.719816    3.498294   1.411396     -3614.126804
1.668972   -8.992870   -2676.942506    34672.071163    3.156962   1.398189     -1598.558917
1.824839   -8.705636   -1385.655998    17365.848872    2.782893   1.396105     -754.560027
1.995262   -8.436372   -774.590755    9421.286259    2.469169   1.378312     -383.986796
