Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.195811   -12.645954   -159047541273893095698696503296.000000    2266018356389549780029660987392.000000    0.418337   0.055639     -812250944485964670544723836928.000000
0.214098   -12.486865   -303932836556530494778376192.000000    4326827889098309374226464768.000000    0.494693   0.077284     -1419597998614687773077012480.000000
0.234093   -12.340730   -1116643365840366308687872.000000    15887942273971253351022592.000000    0.577983   0.092904     -4770091776640923549564928.000000
0.255955   -12.158369   -6061136891028780875776.000000    86167375094797431734272.000000    0.704389   0.123311     -23680497783515308359680.000000
0.279859   -11.989254   -57250606894557528064.000000    813487808413473308672.000000    0.797038   0.140350     -204569705210550878208.000000
0.305995   -11.749210   -671048099499668608.000000    9511441787753641984.000000    1.146114   0.200373     -2193003702986141952.000000
0.334572   -11.560786   -14363784454359964.000000    203355619223499648.000000    1.251254   0.230651     -42931798613104408.000000
0.365818   -11.308282   -374918696842469.625000    5288212142500944.000000    1.627961   0.297088     -1024877108009526.250000
0.399982   -11.001913   -12348231696631.568359    173098483267202.031250    2.217641   0.416811     -30871942271692.824219
0.437337   -10.781883   -710091470343.815796    9926933933104.376953    2.480847   0.445717     -1623670758687.373047
0.478180   -10.498416   -47468090064.941650    659768741292.940918    2.884190   0.505315     -99268148311.014755
0.522838   -10.206888   -4126455650.046276    56875083044.893761    3.331926   0.586703     -7892413554.810659
0.571667   -9.838366   -401807097.817872    5457063476.153537    4.009954   0.762857     -702869561.911655
0.625055   -9.504311   -53257622.419930    713408134.803229    4.442159   0.849050     -85204656.408458
0.683430   -9.175494   -8813854.230085    116205086.094296    4.692670   0.939473     -12896490.242597
0.747256   -8.828690   -1715211.740879    22119900.241406    4.853240   1.014138     -2295335.204211
0.817043   -8.500488   -408204.142719    5158861.855072    4.901924   1.103236     -499601.192191
0.893347   -8.131207   -107362.401286    1319662.051040    4.892842   1.222160     -120170.789737
0.976778   -7.811035   -34471.156013    413389.964354    4.751293   1.248004     -35282.675381
1.068000   -7.467099   -12126.441243    140799.452145    4.501605   1.323662     -11347.349472
1.167742   -7.149035   -4890.192513    55090.125021    4.225833   1.350332     -4181.611220
1.276799   -6.846936   -2201.498536    24107.627607    3.977604   1.364497     -1718.870417
1.396040   -6.531146   -1057.985949    11159.638427    3.605511   1.395052     -753.169370
1.526418   -6.242485   -560.150691    5707.587175    3.258562   1.403347     -362.881083
1.668972   -5.972319   -320.581975    3162.290006    2.936392   1.388767     -188.505084
1.824839   -5.709353   -194.432680    1854.199767    2.620189   1.372068     -103.419181
1.995262   -5.472273   -125.752370    1160.887544    2.304846   1.342997     -60.282849
