Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -17.219166   -352155057107904222846802092333574199127576165089461740967362428347890578479330421976699563483507317838609983502024755815237799775305728.000000    6274190271001858409525411735930844380036520611457896463139722119115420461277644375933030279671592611415940692185917635198943107932487680.000000    0.359162   0.007936     -6277031926805349696214349300893642867034622577929757860893536746494188955489271980758335552607810810093447769948616084521218782114349056.000000
0.061342   -17.165291   -602376985821698239974077571153016739382971609848667963041739545627161479386676656815323586540753309266223027771718645055488.000000    10730222744150673097903135668241158354141726494462452912392320131953404787503999420185043189431451547108048901623548857024512.000000    0.393943   0.006590     -9820040275428133113206990354316736757178588002566821975494343917240963724528107015836943332400267302647200950017395504709632.000000
0.067070   -17.094438   -8723099137256216743934412838296490107879215202409736935582597928881911737878868021511594843046611287447722524672.000000    155349059039765609822297203292328801052377632049674435166940836295703818924530776949357983171224870599276149866496.000000    0.419016   0.006622     -130058935764555907239055663736547384433676475362589803530979709607917760771510105203007170257491024247630633893888.000000
0.073334   -17.032142   -1309871770070407123434164466378177719409556442709165068474319813289574209891667597479061825613685850112.000000    23326097537083595543104683068562890875584656839628333981361046119403002864712079001301082676575900532736.000000    0.367405   0.005411     -17861694620969511261240461324334981088191254179532316323164224595803049104475478684868486272986889846784.000000
0.080183   -16.951248   -1157547924505458638527387200992147625712137405580782254775364888561769717528902360152858951680.000000    20608446870006070991462688171194224531807333471748417660534779960447557189872474195562657218560.000000    0.366297   0.005306     -14436348180199706686268364092327523660974902287076618525008122500570459324520682763396187160576.000000
0.087671   -16.875379   -7005926608170396197223136382185985160700230187851580969622300639208218418709388066816.000000    124697776898398254571759595289018861884965937143415938960906030017298106498496264667136.000000    0.353830   0.004601     -79911345039522148440642711653446221141024057138561039037414919781460239900834189541376.000000
0.095859   -16.796193   -222065557728364356467559674818114190637109016774215173042948760065276140060672.000000    3952250178940209555562528520216233568817691147291900426360135160107307127275520.000000    0.308569   0.004104     -2316586663640686293903386749554894821845324704477507240062692538606027028824064.000000
0.104811   -16.696975   -27265263585192173621063399815184272504126065452838312273978861075562496.000000    485183016953630644684598953546998210935875141685330790727590644748910592.000000    0.279498   0.004533     -260136646481218295954241242232046364120747809446109466406076346416496640.000000
0.114600   -16.592560   -13505729801295663532002428717749650514698352850696472862281170944.000000    240338630070199791252162470712339263202146568336715685534785077248.000000    0.241805   0.005253     -117851301596542680930864097868691628594346467393667878950803603456.000000
0.125302   -16.487535   -24865682587721956504682909221047808019472049578653691936768.000000    442444828671079412319764459783107050025154087195757743439872.000000    0.222420   0.006953     -198445475640589282851278041186517621285414326226276231151616.000000
0.137004   -16.355874   -125051465626650091480255757698580908541082544663166976.000000    2224407717434619844258937512726910901312113863213187072.000000    0.238500   0.010757     -912754730084250755958414167932876605438760177897570304.000000
0.149799   -16.231383   -2031009756698982610708946564340884089537841594368.000000    36128212514343216841131707688915002641300945108992.000000    0.232175   0.014870     -13558192807987049835340069776441310141033880748032.000000
0.163789   -16.076253   -75306535214760953095886742431945702493913088.000000    1339083996320101423172114092894040787217547264.000000    0.263536   0.024436     -459776693048082710453510293039843613056434176.000000
0.179086   -15.938618   -7982560774550238098823779714195586547712.000000    141951042567450902709685689325117079814144.000000    0.286766   0.032390     -44573938466632264889130542768810979491840.000000
0.195811   -15.756379   -1571513833776478235645398312319713280.000000    27933927766134023470945445187172696064.000000    0.385460   0.047885     -8025673239170212081523025955717644288.000000
0.214098   -15.562336   -656959287816212758013964154044416.000000    11671462369221167515233490013519872.000000    0.519436   0.071213     -3068500596123519829867596859047936.000000
0.234093   -15.353842   -541880296863478008306101911552.000000    9616741895737693381067574083584.000000    0.665742   0.108492     -2314811359710116035776160464896.000000
0.255955   -15.137330   -857500722987783770683211776.000000    15208782457739489978739589120.000000    0.861044   0.126949     -3350203820694167369551970304.000000
0.279859   -14.896608   -2319536602510029253246976.000000    41100351818984222829314048.000000    1.106402   0.177121     -8288242601069578226237440.000000
0.305995   -14.636268   -10483601180127892865024.000000    185419932395137713307648.000000    1.470011   0.240581     -34260697893030407962624.000000
0.334572   -14.368570   -79007304558589640704.000000    1394318092992638615552.000000    1.810981   0.303007     -236144290458493943808.000000
0.365818   -14.048423   -837129145711846016.000000    14720740683196426240.000000    2.365455   0.391902     -2288374799958713344.000000
0.399982   -13.721064   -13820819572990644.000000    241892112917357696.000000    2.935126   0.472903     -34553574510722900.000000
0.437337   -13.386006   -340926081403681.375000    5934758516503027.000000    3.489441   0.591109     -779549864173682.000000
0.478180   -13.005580   -11148424938856.949219    192252268980194.406250    4.203722   0.725804     -23314262254792.054688
0.522838   -12.626870   -523016462862.604736    8923085336573.515625    4.789548   0.838692     -1000340869033.783691
0.571667   -12.254732   -34258074970.149765    578405997213.254639    5.199452   0.920370     -59926663461.000076
0.625055   -11.844438   -2798383009.651444    46520119004.826683    5.565275   1.080653     -4477017439.838873
0.683430   -11.426246   -294537042.576351    4807287601.726082    5.920025   1.200629     -430968995.345819
0.747256   -11.006852   -39367302.681099    629645437.274109    6.047230   1.307862     -52682472.628866
0.817043   -10.555246   -6241281.994596    97138303.630661    6.045408   1.473925     -7638853.356793
0.893347   -10.152760   -1284028.066492    19527040.801988    5.933949   1.526416     -1437310.752660
0.976778   -9.718847   -300870.118396    4434483.538223    5.684347   1.632497     -308013.044561
1.068000   -9.309367   -84585.595105    1210243.001087    5.462265   1.665674     -79191.246710
1.167742   -8.915173   -27614.916162    383216.794418    5.154052   1.699516     -23640.494705
1.276799   -8.528215   -10192.950743    136782.848241    4.802394   1.727303     -7976.529210
1.396040   -8.144823   -4184.926307    54189.386731    4.428961   1.754459     -2991.877418
1.526418   -7.792295   -1928.718021    24115.164389    4.029708   1.749860     -1258.453298
1.668972   -7.449646   -967.278256    11652.911958    3.614360   1.741515     -575.101779
1.824839   -7.128650   -527.782930    6137.980080    3.235803   1.717115     -285.315229
1.995262   -6.826279   -309.023275    3468.989718    2.864049   1.683181     -151.457277
