Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.578150   -2425794653301694544500668969546763756397116629380333879304221391648575005902026130610319488857962646382835176094025881592766806945758850978469870616439669944158261346304.000000    53741456756668991871918147914605912105534364893255414909295502542665648215078464131161010728485321027603304906721948890343708074566800268697029384956247625459552112082944.000000    0.089355   0.049073     -43238880655866295326048478250865450698591541673519390922785001001739094992171551426353081225972358412840261401465364023126231520395792790068979297953188086010153122398208.000000
0.061342   -21.520427   -5112860584180043181203626232647162859261705313996799868951917702481248293491563891610349447750574631303826141284686326057628210976488935558067555408019456.000000    113272628107080207978993864406751761381442198991895741570942128337694239766333335913243558563499636696910406749474629837979015808128564380187117708713656320.000000    0.074019   0.044426     -83350622684908815246868517316558858821154473327967119197356982767120577601374793605264027844766789867862169511479221369809750542455292322330059748478550016.000000
0.067070   -21.457615   -194065249368956829028786010290293262068823090279163647073796364276914148222091156160694239171216227193316122133393064771197599607890338906112.000000    4299174270168763968037492521463750109861694254474841733113730165725450602564945252251728879140389719464652633804787023338413094430634166714368.000000    0.063627   0.040226     -2893457864534679840872502132731626653459645024005107941901814750676404862484878793476199294520622194658681955236257772741894240749412293804032.000000
0.073334   -21.392221   -107900935992242492492060375439692808957607188494057121517490782956384641206189954067429843265820599166795596710986971588788748288.000000    2390374613210928148530309937577126264033949651072747150857182361543382953333436096748234286287032422559706294780728782378240049152.000000    0.052982   0.034993     -1471360488902374611736177635071809664945520887044424958533896521508436870643614535685545194494941002941609494055163546789021220864.000000
0.080183   -21.324035   -696277816327556908087443870894098455225918159860245458900230067207348888475949011135773561674250824023567611973337088.000000    15424221407077497757475166602985977857903915069189457959035257556489824437223584062604864078791248013655208143074885632.000000    0.045172   0.029460     -8683622313908222304941398399190316817444209474770514678078977565173739586337078668874481327876167703835206201959776256.000000
0.087671   -21.250266   -40950081927545421720489169060295789332041365502829028843462902981888963961740310017715293450734178953854976.000000    907158292746426331972141675639325633026107889156561518120932704568130956707334127207263521062121027615588352.000000    0.037537   0.024857     -467086840803113404338349763843041926040660229924666563558762951049989923615269594722605804564815040953188352.000000
0.095859   -21.174233   -18902747642985955425471133106625797805608012650804863733772069476508103799918023931663918450081792.000000    418763987457525223909583487763675349138979808597552544252958579345489238553000841704493110523854848.000000    0.030805   0.020216     -197193358321110851410968788662767418750300972305156442312222904261324534839631840683510069492449280.000000
0.104811   -21.069599   -44568237276496253398417924757650461254224461098642413108198291025472665864933956330192896.000000    987186824261081161443220560107242045810410298265510281753143245751672315336156230650429440.000000    0.027207   0.020467     -425223535743978539876929248476440542465617521910098767543684547691450892887555048078311424.000000
0.114600   -20.959261   -594216170240605376053039905697430004696645349268681815529530574330874570595106816.000000    13162726634662108957409270130963805924126589192503624798765816558922087405908393984.000000    0.022744   0.019913     -5185143648131471505886336016079347661594358363231171143410231062988927324028665856.000000
0.125302   -20.856575   -43025863514731879400233760571988058188264347566563119294701604814345732096.000000    953104166752134103873411805857036287634985149018508121447626514934456647680.000000    0.019260   0.016782     -343376375046468073647241359034332702056082589012207508335062456215579656192.000000
0.137004   -20.734426   -11804753092093057888789988079672497891670198499408214169007278784512.000000    261482594674824336194356056994944931384606699098079630573278601412608.000000    0.017214   0.015404     -86163278201422092591395031303839076247150421766343104807463257374720.000000
0.149799   -20.615607   -12989790877793502080912387608577147327507027164411903527092224.000000    287738572173167345878811738083809436254121919310952783599894528.000000    0.016118   0.012928     -86714546139257290384474326656213000178046558265669196166725632.000000
0.163789   -20.462749   -40108031994519553004824024094832087232130634502098649088.000000    888410805136575823943131895286861588708431954019086237696.000000    0.017894   0.012771     -244875670650856049302435611508422603046008785767973781504.000000
0.179086   -20.313213   -403869832938489605164209793755919221711496326152192.000000    8946560717777463855940931077488731036195778895806464.000000    0.022656   0.011691     -2255174697738969461773316168648887349321055598542848.000000
0.195811   -20.134441   -10048896077857613358894811467107007991100997632.000000    222579355050318371263373728003400269370948059136.000000    0.037191   0.012236     -51319405914141861861259516613753106907577450496.000000
0.214098   -19.948109   -645414215880228078729200250316494737506304.000000    14296043551058211798486737595199655413547008.000000    0.061813   0.012836     -3014576310745628588482820745744824517263360.000000
0.234093   -19.734286   -90544210940579000237091184210926895104.000000    2005345508615303698700152957518087192576.000000    0.111045   0.015678     -386787947918405829964496922061190463488.000000
0.255955   -19.518840   -29114883968925432790476089114755072.000000    644770875569989100696897206859333632.000000    0.180326   0.019535     -113750102940905546030750951641448448.000000
0.279859   -19.275780   -18113164774799846047205501698048.000000    401032776994039547623293075849216.000000    0.297341   0.027632     -64722541461183865605638198394880.000000
0.305995   -19.001984   -20616251184710760947454574592.000000    456251978334194053034840948736.000000    0.499530   0.042712     -67374477661843762298495172608.000000
0.334572   -18.715353   -43477923000995760775888896.000000    961557108530185085101539328.000000    0.752038   0.061438     -129950810688211824588881920.000000
0.365818   -18.369546   -141911400856897730904064.000000    3134033726961670934233088.000000    1.247830   0.101571     -387928762498907608449024.000000
0.399982   -18.031185   -833428188831272665088.000000    18366337709392453959680.000000    1.822475   0.152969     -2083662468063516688384.000000
0.437337   -17.700117   -8290272950354331648.000000    182210846301618372608.000000    2.388148   0.200132     -18956253290458689536.000000
0.478180   -17.310145   -115012705546336048.000000    2515921857740789760.000000    3.250465   0.293798     -240521544025259552.000000
0.522838   -16.894423   -2341165455163648.500000    50886702368300984.000000    4.189125   0.401439     -4477800704797375.000000
0.571667   -16.434356   -65462160899898.093750    1407543196299907.000000    5.317468   0.562796     -114511071929713.812500
0.625055   -15.974872   -2655514232079.090820    56382523799680.601562    6.181184   0.737750     -4248447599204.154297
0.683430   -15.512087   -149219974262.608032    3115158155279.319824    6.772729   0.912654     -218339887978.385254
0.747256   -15.027626   -10970241425.301842    224260424578.000031    7.069111   1.099596     -14680701116.325102
0.817043   -14.582339   -1117219107.118943    22402405457.810307    7.051614   1.224384     -1367393310.518372
0.893347   -14.138685   -144523588.328059    2836386846.693540    6.859783   1.338344     -161777561.647491
0.976778   -13.663119   -22249777.731376    423970875.412678    6.464033   1.493741     -22778729.210280
1.068000   -13.222201   -4327637.377974    80321470.374406    6.093324   1.581206     -4052080.901863
1.167742   -12.782151   -997215.429876    17966523.853983    5.647424   1.658685     -853957.946431
1.276799   -12.365437   -273294.664027    4785497.804284    5.258226   1.702311     -214037.097462
1.396040   -11.949289   -85393.866204    1446276.327496    4.736860   1.746460     -61160.065488
1.526418   -11.567042   -30877.624061    507557.794284    4.337106   1.760600     -20221.235391
1.668972   -11.199226   -12481.477238    198684.599175    3.884378   1.759602     -7471.832992
1.824839   -10.856849   -5619.193360    86771.512783    3.483062   1.736413     -3073.332683
1.995262   -10.522911   -2747.894793    41071.503091    3.070007   1.713318     -1371.935841
