Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -21.575965   -2333087336448139899624589198650222540117218686764724081874287354409649710213952396349213960118178889889204594396285159636827775803722746031465015607619039157731375185920.000000    51685925381508710426518632201083898554660239967599659889924357291110735084754770398341003789739808997111247539665292798643297391767155912520826945531906368395145914613760.000000    0.062101   0.009550     -41586407473974960556741613648027105795125470919120678420414029164113046994685253191389367452569140613664059214140390934052642767614405013478648676659662811253983573704704.000000
0.061342   -21.519622   -5045921341250116294375280688179496297948430023314701241289227175315445181670191842345580274077791243531616899194293356192115831700905223376586087289847808.000000    111783722117364697114965043951497700901649519035866488666248938848405393759174696869574362645119433984026192492344899519707673184879448932851445974121316352.000000    0.052166   0.008427     -82259369072883992838027767192965605817461292232134509355395285660369979772514394782709858820789441949268870192293641055932957571563610195504545198111719424.000000
0.067070   -21.458908   -197842288860830547583060800140454576713719826207562637178902570229768119323997525331051367180063455602711315416290866486796688512529618436096.000000    4382790559979973052010726270270733680317703185266921496732664981388907437480610654035773936590917665282110054898910932971238336736601380487168.000000    0.044059   0.007381     -2949772452839165065371366316680628818830495087486167372525802980180964301470874860597982822432895629332948805203294761054101855427301528829952.000000
0.073334   -21.396553   -114459171486329665596864370657059478039758775441229144150317427169495781579798623558638626080764619821684712847976504619303960576.000000    2535489190139847556330216860822686385762472805508382068286829515781645906910861259470328315192076569632239150927888125217818542080.000000    0.037822   0.006175     -1560790005840121661134311230215318190882109973867826149013802865669374852331661267431704740116508735496997050309384987838355865600.000000
0.080183   -21.317789   -644100764859897975947137738643726130290180198968716947672094808809804775920449561866590395687528803238233856939130880.000000    14268348938243675845772013706026880779358446804296016991082526469741874440012672031540482391383973352002212543701450752.000000    0.031318   0.005961     -8032896701553870270496846578015840837043622127959543866615320534101543538589962741475030390696315530762607443218268160.000000
0.087671   -21.245262   -38674995928482275651930362580578397499071555320352731343240219020661192060736771024256254503798270016356352.000000    856684053844190886587011914147820980516127388850135316206609500215805742463314081364993242602579893231288320.000000    0.026916   0.004927     -441136642858747638017811600401745552474969029430451784232712422393018002628548697567330580954854017680277504.000000
0.095859   -21.164928   -17153544442277811784221357647102472427507020639235032405000925732741140930741332947181165896269824.000000    379996777399398128302799539991184663577969968980021074072110863779273664445229415125829814220488704.000000    0.021723   0.004169     -178945680256082839593872233696647586674764507831580516079002268346984641377789020315162925420511232.000000
0.104811   -21.067754   -43795095207829898005960195343127240305546275860497335320041474109325687107411594996350976.000000    970155432832480788280782033144368181821164019338713583040834734180937511524425050858979328.000000    0.018461   0.003901     -417847022241074179880123832770144463674122740224509420620203935707749218511040529316184064.000000
0.114600   -20.964281   -620833971230063940349525513476968985697382282968353463819189740943801844164984832.000000    13752502414634871934214996681803977416785696657032223653899996760583949092168663040.000000    0.015744   0.003573     -5417411177424446016929066021677200458035336898834995289940679186657778635452186624.000000
0.125302   -20.858769   -43783446053049699324035059514348992722930028582480363201377354892833718272.000000    969837762665861643425488295512031027384167224091203227355637422450089656320.000000    0.013635   0.003100     -349422411652264579185183475608649365889220275917955125115653788033764818944.000000
0.137004   -20.740815   -12368864929751569679239192302119022735971826059564271781689562234880.000000    273990422680931447925550029893903080276334382441887134032668947120128.000000    0.012012   0.002794     -90280748920690451655658609596978324436599948467785995216277859205120.000000
0.149799   -20.608460   -12384318036349513967671798174503560179506082577428904616656896.000000    274318843583102807660075914730674638893169313743668034213511168.000000    0.012009   0.002650     -82672656386034384397358722793729015532599140219113108687290368.000000
0.163789   -20.468833   -41625910461302783990280832418689849018887866109642407936.000000    922034543033550920723565064879339710058539590716558934016.000000    0.013983   0.002566     -254142929327891762963465673272114925851957492249329139712.000000
0.179086   -20.325335   -432121546265574281142171235487309696404969031204864.000000    9571640257252411856076277990431896415534639925428224.000000    0.019588   0.002542     -2412929855135733519278143042875598621193341576937472.000000
0.195811   -20.132016   -9925684892263928914074947768095760592712761344.000000    219860120018485760726949875753858490024356478976.000000    0.033136   0.003546     -50690170145590361052935397381753637220930027520.000000
0.214098   -19.943443   -631478802344893521523473126075801284902912.000000    13986859367707991808109578554011341675298816.000000    0.062556   0.005369     -2949487308225331552946764358951695911223296.000000
0.234093   -19.748245   -96112326162025915703077847620483284992.000000    2128763286719054216897123700407869112320.000000    0.100658   0.007629     -410573895555522913027406116514057682944.000000
0.255955   -19.503606   -27431690768043243229910903535173632.000000    607475644495595532754432888523456512.000000    0.181572   0.013741     -107173968202600154196577156981587968.000000
0.279859   -19.277547   -18228438866049914689191824850944.000000    403596352386434295938812917841920.000000    0.281735   0.020050     -65134442542143106588944239689728.000000
0.305995   -19.010302   -21184463895350877531051917312.000000    468826801190156650147154493440.000000    0.476347   0.035297     -69231412476869173475134144512.000000
0.334572   -18.713522   -43238605732722410233266176.000000    956220696833033303993876480.000000    0.761179   0.058842     -129235517250135276627427328.000000
0.365818   -18.378248   -145337823969437730996224.000000    3209897820779284959068160.000000    1.214665   0.092501     -397295226854972000829440.000000
0.399982   -18.027749   -826312681611695357952.000000    18209948532972200132608.000000    1.843771   0.149051     -2065872914586258636800.000000
0.437337   -17.671541   -7762969580359419904.000000    170565621478927892480.000000    2.511119   0.211816     -17750539521757169664.000000
0.478180   -17.286356   -109352871079968464.000000    2390583210042498048.000000    3.402585   0.290053     -228685354985869728.000000
0.522838   -16.916687   -2445487416798428.500000    53202701106717256.000000    4.023893   0.383450     -4677330794524166.000000
0.571667   -16.422425   -64091309154245.531250    1377712094817536.750000    5.363867   0.575201     -112113080468792.203125
0.625055   -15.985044   -2699056754636.570801    57305297467450.078125    6.157167   0.714708     -4318109483591.366699
0.683430   -15.538455   -155401277766.251617    3250169768533.137695    6.643411   0.868274     -227384421871.048401
0.747256   -15.074449   -11741441811.334957    241240111758.937866    6.970724   1.033313     -15712744254.122952
0.817043   -14.596579   -1138274125.040872    22850151376.378822    6.995512   1.194109     -1393163090.888355
0.893347   -14.114489   -140177482.930208    2741658022.792376    6.819210   1.368057     -156912595.264279
0.976778   -13.659249   -22148099.004758    421750212.578170    6.436382   1.486137     -22674633.180999
1.068000   -13.217658   -4307225.981799    79902788.807770    6.080509   1.576494     -4032969.119684
1.167742   -12.789327   -1004714.429188    18127733.631342    5.684613   1.646455     -860379.734360
1.276799   -12.355379   -270686.915510    4731141.231908    5.217396   1.714555     -211994.693789
1.396040   -11.950215   -85509.687266    1449523.805888    4.771321   1.745096     -61243.028805
1.526418   -11.567242   -30882.401250    507636.453586    4.334729   1.755360     -20224.364933
1.668972   -11.197399   -12467.247717    198461.221423    3.889396   1.755886     -7463.308166
1.824839   -10.852871   -5605.108999    86527.267769    3.482162   1.739652     -3065.616723
1.995262   -10.519997   -2743.770508    41011.061138    3.073497   1.715841     -1369.870262
