Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.482229   -3288085847481107600860571452085341706069884684034739260907569899193223607064392187558210790632180928217088.000000    46356617880713942354160740926709428848734687138340369612009207655792582209238234151461715431564644928454656.000000    0.125664   0.500262     -58608898058197100307274653851858370729643285697648195177647408229412758653494684360270759416235357215129600.000000
0.061342   -13.422397   -1509492662522901168059077761159021364120864761342722925213516453503110358713385610616564030111744.000000    21280319916589063047690368222624031210254976500024371738413220974476170095144618778234900826816512.000000    0.137516   0.461373     -24607976550129659228403847781651416041245754352256830006497219778304726291478249916457461122859008.000000
0.067070   -13.361951   -4683087461348263304431613390790587653307619923786002405090063880247619456877375571099648.000000    66017145343463101186204822067292332614259366131505676181700217714222269305138551529144320.000000    0.149637   0.401247     -69823506729842305421369653346583213555285008772033298578615589408976489739399744265912320.000000
0.073334   -13.285112   -66879065971884232441162160546033773279874105889411630722587228626000175064678400.000000    942712368238720972169177638548227444822370814057134633596991719614122221358809088.000000    0.198382   0.415365     -911977401315595870434865487961131539182633566025530372356627424132993675146821632.000000
0.080183   -13.217730   -5498375137366092114378250744765489221326221220868078722656834732574113792.000000    77497099962691802687087216408629367962690061564810927520801275829182005248.000000    0.234412   0.354122     -68572934414169025740719637522401340727958794772730871643801135898442072064.000000
0.087671   -13.119875   -1381994855148332189467849720825349663770663823922779604720631676928.000000    19474782269862100156651574558686114254207290273137564245906264424448.000000    0.358016   0.417361     -15763377764164665733586206161397584607302466115920628378063251439616.000000
0.095859   -13.034800   -1598663130595636744040679609686852684038850854727969845280768.000000    22522250870638830901901050329512732092230030153009846881878016.000000    0.482366   0.400062     -16677244890547390312114594246428381283665923097393154773483520.000000
0.104811   -12.936977   -5677782725908261993368964604358269344926615213657030656.000000    79968996363153702325988539914771097293405453894004244480.000000    0.558129   0.417073     -54171468144871598622439774267516694014288908780576964608.000000
0.114600   -12.839209   -63806876690804714791743557485949791439917106069504.000000    898402535941631617108804034962348100522321698095104.000000    0.631121   0.405057     -556780239161902645573814917370660092294767138832384.000000
0.125302   -12.721181   -1736313466610297066228375408359251425605189632.000000    24435172138415542965895125252866627796291551232.000000    0.742638   0.451807     -13856991479203453865680294396188310034693750784.000000
0.137004   -12.592692   -116396232965311829527506850101976631345152.000000    1636700373985103458534462352065564099215360.000000    0.913826   0.522277     -849579904327289935190605022520959498715136.000000
0.149799   -12.463590   -19134871795654392194895586566523060224.000000    268902860960326115013973697885772972032.000000    0.947926   0.520098     -127736600134928139075389525010950389760.000000
0.163789   -12.293851   -5554681313628666889199830584786944.000000    77932839548671417755035312672735232.000000    1.184412   0.730484     -33913564049027868283223864929943552.000000
0.179086   -12.176030   -4726298112903557202508955779072.000000    66293878870347475368291657056256.000000    1.074721   0.594504     -26391245517500378603937857536000.000000
0.195811   -11.988783   -5452065099122844620000591872.000000    76375810044913758901219885056.000000    1.162820   0.728308     -27843530246942605583027535872.000000
0.214098   -11.800845   -12107994278534470113951744.000000    169211194172989451647582208.000000    1.345046   0.747297     -56553561766428689347641344.000000
0.234093   -11.575267   -41602501191713788264448.000000    580359664114058718609408.000000    1.484767   0.872968     -177718110269647133605888.000000
0.255955   -11.383621   -287763786766175436800.000000    4008647578190573207552.000000    1.537023   0.836792     -1124275830954835181568.000000
0.279859   -11.123347   -2530879767695187968.000000    35097286226843500544.000000    1.856257   1.073541     -9043420779002617856.000000
0.305995   -10.889642   -39496930558697040.000000    547057830789402560.000000    2.011874   1.056131     -129077058762837424.000000
0.334572   -10.599370   -789379355154672.625000    10878941608636564.000000    2.438870   1.112524     -2359369538893034.000000
0.365818   -10.337618   -25668938353730.539062    352329414979696.187500    2.634583   1.098478     -70168565950953.476562
0.399982   -10.036308   -1073319754325.800781    14632342866401.617188    2.983672   1.145971     -2683417861633.762695
0.437337   -9.689308   -56385234992.305801    762162258131.385132    3.530659   1.231181     -128928541023.106720
0.478180   -9.335037   -4001022366.660079    53491918575.240311    4.002346   1.353120     -8367180569.243290
0.522838   -8.978221   -376666646.387341    4979718892.860059    4.415971   1.356209     -720426713.432061
0.571667   -8.596749   -43719096.442753    568189602.896416    4.800463   1.414483     -76476540.710165
0.625055   -8.229830   -6623355.056515    84991864.353227    5.132686   1.412167     -10596419.173647
0.683430   -7.808279   -1128341.908676    14131580.486831    5.418875   1.548897     -1650987.693343
0.747256   -7.396964   -237799.186934    2902167.733591    5.538161   1.597319     -318219.997711
0.817043   -6.996286   -60544.751165    719898.851225    5.593774   1.645975     -74093.722180
0.893347   -6.588819   -17808.049969    205829.486821    5.622451   1.682437     -19926.693585
0.976778   -6.183799   -6007.315660    67186.893916    5.466919   1.700693     -6143.802569
1.068000   -5.782936   -2290.792180    24697.045563    5.235726   1.734198     -2139.520898
1.167742   -5.392906   -980.910945    10181.052920    4.951436   1.750523     -835.388257
1.276799   -5.017546   -466.154736    4653.901170    4.633084   1.753376     -361.166699
1.396040   -4.655023   -241.981676    2319.830372    4.264947   1.751788     -169.999857
1.526418   -4.313937   -136.880112    1264.125380    3.921084   1.727295     -86.847887
1.668972   -3.981505   -82.273740    729.871649    3.532053   1.705649     -46.910462
1.824839   -3.671684   -52.764013    450.615430    3.146151   1.678637     -26.902284
1.995262   -3.376081   -35.547313    292.817758    2.781456   1.642103     -16.123811
