Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.477320   -3012121152175667845398391336294759922402459231946700461556437821407315170424360387014867218575280662642688.000000    42458990311644186869558288186299392351613823517890919410093511700203452610707302303478247685444988301213696.000000    0.073461   0.164789     -53689930779040354240475990010570646660938030738855863062029028730888514621994325166091633652485493964668928.000000
0.061342   -13.424530   -1562690944784094104231528858674816732617680984497837974803273761201587799754779029726397315678208.000000    22027178230935118370401112209929379136025820045732467757387290906642392098121002142638952343928832.000000    0.081523   0.136363     -25475222953436207307967361122916525515734395480941381596091992101456251660388998548187555865559040.000000
0.067070   -13.354069   -4163282629073216673581118543211770561047532683458043508256625141652279920005245566976000.000000    58681701025307201816886864977495943106080042888278664416130261059198913286444411470741504.000000    0.116859   0.142622     -62073364007948301796228219378785653666292174939559327356325941002908351622460902505185280.000000
0.073334   -13.288050   -69606209108777983290854811464480717037281244980845580035716853610014826567827456.000000    981049023770475999118823121377800519676053455391791976678331749617528584294891520.000000    0.155671   0.134952     -949165314676192158825357665781828176201266315933241803934744731031517795660595200.000000
0.080183   -13.212394   -5143763866654716674010344941890356234329958371378759911221354569236742144.000000    72490747967505244189377625156930080459468114027349194120422040036605689856.000000    0.225601   0.140717     -64150403247867983818730845959993331181611857218364328776354698373583863808.000000
0.087671   -13.128657   -1527556485288268769016589257795963219272303438425577641668161568768.000000    21525443144053661147326579270242511053417190603975357436427337990144.000000    0.281858   0.158038     -17423689997105040960588146489649797610990507410664385814892447268864.000000
0.095859   -13.034642   -1596005625476894390968803773609178157571202092160158657413120.000000    22484307505560660554820502200054325826630611028734225042898944.000000    0.429493   0.181918     -16649521811923167206704630996793814212674830034152170727669760.000000
0.104811   -12.942610   -5991621002961986245855836339297966073312744096135118848.000000    84393756488181401713426291498349512439185397194600480768.000000    0.474906   0.212927     -57165784949295916865076173744573729350778660602735755264.000000
0.114600   -12.843959   -66512385297145460313104718374547000021878724100096.000000    936565081835960333141177905661064201865372073197568.000000    0.558727   0.242733     -580388568028908167677042077857035062498238530584576.000000
0.125302   -12.729267   -1851991648651998709612790462617255674459979776.000000    26062351236443540956005440211598346612331511808.000000    0.734601   0.289512     -14780183986608786060708728386586577205786050560.000000
0.137004   -12.606174   -128458818798184266585920111426420340686848.000000    1806663596870237601444213319505195661524992.000000    0.837806   0.328493     -937625112120961447707022431185359385657344.000000
0.149799   -12.474932   -20643022723324737829901005053497442304.000000    290139106579411153436367551301741969408.000000    0.900032   0.402022     -137804400643249205501465302178960769024.000000
0.163789   -12.305510   -5965722240341722586271685378310144.000000    83716598004621540703514442288070656.000000    1.142616   0.538897     -36423134266972305800671418883506176.000000
0.179086   -12.158414   -4283690789581335786403900948480.000000    60087934186788306907409764319232.000000    1.075402   0.572884     -23919763977698752988527502295040.000000
0.195811   -11.983630   -5308720343094496093857120256.000000    74344015587924445787504771072.000000    1.213689   0.645998     -27111472947982975644664332288.000000
0.214098   -11.783780   -11186111313543862207643648.000000    156407363504318902161113088.000000    1.321479   0.777013     -52247665678053168593764352.000000
0.234093   -11.599450   -46175384654844891496448.000000    644767193378359091396608.000000    1.385216   0.732981     -197252613827641055641600.000000
0.255955   -11.371181   -274119267237768855552.000000    3818731518479248130048.000000    1.584780   0.934042     -1070967512687382102016.000000
0.279859   -11.142085   -2709005102670629888.000000    37605747297482235904.000000    1.768775   0.855217     -9679903940370130944.000000
0.305995   -10.878869   -38077990066633744.000000    526685984397259712.000000    2.041853   1.029798     -124439922087043408.000000
0.334572   -10.619203   -837828385891436.000000    11549065484070618.000000    2.306451   1.039848     -2504178453089701.500000
0.365818   -10.303050   -23294509511109.511719    318947870241749.187500    2.752688   1.114281     -63677831330635.585938
0.399982   -9.992132   -958684221302.812500    13039369031563.720703    3.191468   1.188868     -2396816375306.159668
0.437337   -9.676835   -54761756087.698090    739723443721.839355    3.553660   1.266271     -125216349939.469543
0.478180   -9.328703   -3947281764.640859    52759469495.560318    4.010007   1.335684     -8254794963.569674
0.522838   -8.996440   -390999051.596782    5181348099.397987    4.341267   1.234547     -747839408.218390
0.571667   -8.603144   -44298452.711307    576855693.951147    4.816060   1.393462     -77489991.926823
0.625055   -8.218512   -6494263.982647    83211288.096998    5.151526   1.416210     -10389891.711605
0.683430   -7.805888   -1123924.521661    14069726.302959    5.401089   1.513720     -1644524.139995
0.747256   -7.402490   -240284.313557    2941590.743538    5.596318   1.573861     -321545.660174
0.817043   -6.999093   -60884.127004    725528.033375    5.627273   1.605049     -74509.089600
0.893347   -6.576745   -17522.105785    201945.679075    5.561954   1.682901     -19606.625388
0.976778   -6.176905   -5958.481166    66588.927884    5.495843   1.712832     -6093.814141
1.068000   -5.782733   -2292.846750    24752.183538    5.270989   1.720352     -2141.444842
1.167742   -5.396712   -985.797021    10251.570780    4.984987   1.732508     -839.569205
1.276799   -5.016819   -466.113813    4657.143153    4.654525   1.747335     -361.135217
1.396040   -4.649872   -241.146940    2313.637771    4.290227   1.747607     -169.405615
1.526418   -4.307081   -136.065850    1254.957541    3.914742   1.733545     -86.318932
1.668972   -3.968899   -81.421432    720.566358    3.522516   1.719564     -46.407337
1.824839   -3.665155   -52.499961    447.949290    3.146527   1.680001     -26.761163
