Temperature,  F    <E>     <E^2>    Cv    Chi    entropy
0.056102   -13.814851   -1253193715767939764545332145933113947822321685717917702067214205445469728931842071945136339401340517047336960.000000    17922241952543662584293602893798446171804898150666763551619441905105008874902519579717971147799101149905158144.000000    0.376557   0.005984     -22337708363327159077613529877388541967529511797592546192548072953463716462839829282846992232261995860192133120.000000
0.061342   -13.770386   -445388405079064642713065134761743891230822834361702918695421742042752058314111921978438884345774080.000000    6368747609999251034351470804862146407044017775775761104479247817311128524359821725755243431737688064.000000    0.402818   0.005184     -7260788806728625580404630974622447304790798004705876107553584428370273271398049830891174770948177920.000000
0.067070   -13.716470   -938000028904084956286817919438052031633392165949729960994540080910960060592371459164209152.000000    13409766658883965397706774221374851048494691566995811868639887196035818452657273837782564864.000000    0.456599   0.004906     -13985314575338031985530406658772901589339874933728724231312743653146206807756638894551990272.000000
0.073334   -13.662695   -11680073171038862093258527066316477227498917546222420709705784105639959346871795712.000000    166952537950149455837303122418345480535704300931372753715452271324026323128675205120.000000    0.452994   0.004348     -159272002724710412544396016898070652971826791713456456748735614019963158706190811136.000000
0.080183   -13.609025   -733767030705805100264736523187396870268910993885114881516543986270432395264.000000    10484896760927618739005953233304572366558265669465241278493602864895530893312.000000    0.494455   0.003673     -9151168702536374467771453102463416042991318244680567132370756367897600196608.000000
0.087671   -13.553608   -197298284735398933472299681908419913594399322893750433945617432576000.000000    2819266794795337472190466263925407178989929071711334938283930604797952.000000    0.409398   0.003097     -2250433410023081999487590929446970912571584902077359464827993976733696.000000
0.095859   -13.471504   -154265790029610524099487503884752886144198341823633845332738048.000000    2203537218762605153993881100451564273273053361965943929182355456.000000    0.432645   0.003515     -1609299863942580794805049015799787441519930123785860980922122240.000000
0.104811   -13.401598   -484582945346562829729317197697316257641252007694577958912.000000    6919899063668510867058465119682108980232274001631960367104.000000    0.416887   0.003541     -4623383960715076690382197653778444171337730226359917084672.000000
0.114600   -13.307405   -3847066291309316328341971897173195544434949423628288.000000    54914401229596296112626947260377772286862034481446912.000000    0.416684   0.005081     -33569586866419634915362860785030045359857893298405376.000000
0.125302   -13.234089   -105569552306765313269230757599993273100628131840.000000    1506953351888741134950544191394038672386814902272.000000    0.360804   0.005648     -842518597539912012327124403794895659543633592320.000000
0.137004   -13.128021   -5877788288209934042294577799416855203414016.000000    83857412725714684854782270336179785942695936.000000    0.372467   0.009883     -42902168604044587807582791824753516785696768.000000
0.149799   -13.010312   -746985445680850442626593287653478629376.000000    10653696844561084569118890103766144516096.000000    0.373080   0.014678     -4986570184557785168749720099936375144448.000000
0.163789   -12.918999   -256662515790615415350918837337849856.000000    3659905197643931042131271972045193216.000000    0.352052   0.020264     -1567027913355382172996159050537238528.000000
0.179086   -12.796021   -153128121692235264976195751510016.000000    2182604322028892595661708611026944.000000    0.374137   0.030150     -855054369968795214065205665333248.000000
0.195811   -12.658026   -169173275019973798216220016640.000000    2410446609411813751292044509184.000000    0.406619   0.040873     -863962758029211778565672009728.000000
0.214098   -12.488575   -306343199448946854724632576.000000    4360744770974928668851175424.000000    0.482913   0.064228     -1430856230455566519110729728.000000
0.234093   -12.341405   -1119798301467524563206144.000000    15931769173831734435774464.000000    0.562951   0.080311     -4783569072034706750439424.000000
0.255955   -12.164423   -6205570652814056620032.000000    88211435524207625109504.000000    0.692448   0.111945     -24244791815693232242688.000000
0.279859   -11.972865   -53944969940656193536.000000    765832997374193696768.000000    0.845339   0.146058     -192757897198835531776.000000
0.305995   -11.772161   -723572083330510464.000000    10258899784325316608.000000    1.013126   0.186591     -2364653531251063808.000000
0.334572   -11.521213   -12746886475968568.000000    180270565654399968.000000    1.372181   0.257801     -38099065386927064.000000
0.365818   -11.305244   -371951115575848.812500    5248222427456484.000000    1.627326   0.293504     -1016764932938151.750000
0.399982   -11.052994   -14069962501953.908203    197754202662162.593750    2.001353   0.345602     -35176459334152.199219
0.437337   -10.755712   -668439879048.185059    9339554640059.707031    2.538090   0.427167     -1528431661099.349854
0.478180   -10.480832   -45716314873.099953    634947908838.910889    2.952136   0.525368     -95604729805.022522
0.522838   -10.164108   -3796605091.733244    52264113381.526848    3.496525   0.616663     -7261529027.173928
0.571667   -9.852929   -413119095.596500    5622801996.953702    3.953198   0.719792     -722657313.672717
0.625055   -9.515942   -54311561.611227    728111694.402089    4.367303   0.837247     -86890810.194981
0.683430   -9.153670   -8510506.826887    111883292.430827    4.741528   0.964531     -12452629.870673
0.747256   -8.827504   -1716209.484329    22183276.289528    4.906824   1.025684     -2296670.415557
0.817043   -8.487903   -401754.537938    5075984.130185    4.956223   1.108285     -491707.369677
0.893347   -8.120820   -106243.456846    1308013.128009    4.989069   1.224885     -118918.271428
0.976778   -7.806773   -34310.498943    411365.847411    4.758656   1.255678     -35118.203219
1.068000   -7.467257   -12143.006338    141222.370179    4.560014   1.314783     -11362.859706
1.167742   -7.130135   -4799.500531    53961.306605    4.253042   1.367488     -4103.963012
1.276799   -6.822450   -2147.335423    23380.940079    3.934773   1.389143     -1676.468568
1.396040   -6.513960   -1041.257497    10943.983408    3.582171   1.405259     -741.198895
1.526418   -6.233287   -556.386435    5668.295364    3.276503   1.406716     -360.421038
1.668972   -5.965480   -318.932852    3144.142982    2.944788   1.388841     -187.521075
1.824839   -5.706299   -194.097430    1851.441446    2.626962   1.373244     -103.237139
1.995262   -5.468265   -125.415805    1157.112447    2.303516   1.346393     -60.116176
