#T	β	c	e	chiz	chic	s
0.0156495	63.9	0.002135	-1.7192	1.51798e-08	6.42848e-08	0.0298116
0.015625	64	0.00214303	-1.7192	1.52182e-08	6.38451e-08	0.0298107
0.0156006	64.1	0.00215107	-1.7192	1.52551e-08	6.33182e-08	0.0298099
0.0155763	64.2	0.00215913	-1.7192	1.52899e-08	6.26912e-08	0.029809
0.0155521	64.3	0.0021672	-1.7192	1.53218e-08	6.19544e-08	0.0298082
0.015528	64.4	0.00217528	-1.7192	1.53499e-08	6.11033e-08	0.0298073
0.0155039	64.5	0.00218338	-1.7192	1.53732e-08	6.01378e-08	0.0298065
0.0154799	64.6	0.00219149	-1.7192	1.53908e-08	5.90659e-08	0.0298056
0.015456	64.7	0.00219961	-1.7192	1.54018e-08	5.78999e-08	0.0298047
0.0154321	64.8	0.00220774	-1.7192	1.54054e-08	5.66595e-08	0.0298039
0.0154083	64.9	0.00221589	-1.7192	1.54013e-08	5.53665e-08	0.029803
0.0153846	65	0.00222404	-1.7192	1.53891e-08	5.40449e-08	0.0298022
0.015361	65.1	0.00223221	-1.7192	1.53689e-08	5.27183e-08	0.0298013
0.0153374	65.2	0.0022404	-1.7192	1.53413e-08	5.14112e-08	0.0298004
0.0153139	65.3	0.00224859	-1.7192	1.53068e-08	5.01414e-08	0.0297996
0.0152905	65.4	0.0022568	-1.7192	1.52665e-08	4.8926e-08	0.0297987
0.0152672	65.5	0.00226502	-1.7192	1.52214e-08	4.77775e-08	0.0297978
0.0152439	65.6	0.00227326	-1.7192	1.51725e-08	4.67047e-08	0.029797
0.0152207	65.7	0.0022815	-1.7192	1.51205e-08	4.57139e-08	0.0297961
0.0151976	65.8	0.00228977	-1.7192	1.5066e-08	4.48117e-08	0.0297952
0.0151745	65.9	0.00229804	-1.7192	1.50091e-08	4.39994e-08	0.0297944
0.0151515	66	0.00230633	-1.7192	1.49496e-08	4.32787e-08	0.0297935
0.0151286	66.1	0.00231464	-1.7192	1.48868e-08	4.26501e-08	0.0297926
0.0151057	66.2	0.00232296	-1.7192	1.48198e-08	4.21107e-08	0.0297917
0.015083	66.3	0.00233129	-1.7192	1.47472e-08	4.16589e-08	0.0297909
0.0150602	66.4	0.00233963	-1.7192	1.46674e-08	4.12887e-08	0.02979
0.0150376	66.5	0.002348	-1.7192	1.45788e-08	4.0996e-08	0.0297891
0.015015	66.6	0.00235636	-1.7192	1.44798e-08	4.07739e-08	0.0297882
0.0149925	66.7	0.00236475	-1.7192	1.43689e-08	4.06162e-08	0.0297873
0.0149701	66.8	0.00237315	-1.7192	1.4245e-08	4.05193e-08	0.0297864
0.0149477	66.9	0.00238156	-1.7192	1.41076e-08	4.04802e-08	0.0297856
0.0149254	67	0.00238998	-1.7192	1.39565e-08	4.04975e-08	0.0297847
0.0149031	67.1	0.00239842	-1.7192	1.37923e-08	4.0574e-08	0.0297838
0.014881	67.2	0.00240687	-1.7192	1.36164e-08	4.07123e-08	0.0297829
0.0148588	67.3	0.00241534	-1.7192	1.34303e-08	4.09161e-08	0.029782
0.0148368	67.4	0.00242382	-1.7192	1.32363e-08	4.11892e-08	0.0297811
0.0148148	67.5	0.00243232	-1.7192	1.30367e-08	4.15345e-08	0.0297802
0.0147929	67.6	0.00244083	-1.7192	1.28335e-08	4.1954e-08	0.0297793
0.014771	67.7	0.00244936	-1.7192	1.26291e-08	4.24443e-08	0.0297784
0.0147493	67.8	0.00245791	-1.7192	1.2425e-08	4.30039e-08	0.0297775
0.0147275	67.9	0.00246647	-1.7192	1.22225e-08	4.36258e-08	0.0297766
0.0147059	68	0.00247506	-1.7192	1.20225e-08	4.43006e-08	0.0297757
0.0146843	68.1	0.00248365	-1.7192	1.18255e-08	4.50166e-08	0.0297748
0.0146628	68.2	0.00249227	-1.7192	1.16315e-08	4.5758e-08	0.0297739
0.0146413	68.3	0.00250089	-1.7192	1.14406e-08	4.65052e-08	0.029773
0.0146199	68.4	0.00250954	-1.7192	1.12524e-08	4.72348e-08	0.0297721
0.0145985	68.5	0.00251822	-1.7192	1.10667e-08	4.79211e-08	0.0297712
0.0145773	68.6	0.0025269	-1.7192	1.08833e-08	4.85383e-08	0.0297703
0.014556	68.7	0.00253561	-1.7192	1.07018e-08	4.90589e-08	0.0297694
0.0145349	68.8	0.00254433	-1.7192	1.05223e-08	4.94582e-08	0.0297685
0.0145138	68.9	0.00255307	-1.7192	1.03445e-08	4.9715e-08	0.0297676
0.0144928	69	0.00256183	-1.7192	1.01685e-08	4.98127e-08	0.0297667
0.0144718	69.1	0.00257061	-1.7192	9.99414e-09	4.97424e-08	0.0297658
0.0144509	69.2	0.00257941	-1.7192	9.82152e-09	4.9498e-08	0.0297648
0.01443	69.3	0.00258823	-1.7192	9.65069e-09	4.90839e-08	0.0297639
0.0144092	69.4	0.00259706	-1.7192	9.4818e-09	4.85074e-08	0.029763
0.0143885	69.5	0.0026059	-1.7192	9.31503e-09	4.77853e-08	0.0297621
0.0143678	69.6	0.00261477	-1.7192	9.15068e-09	4.69348e-08	0.0297612
0.0143472	69.7	0.00262365	-1.7192	8.98908e-09	4.59803e-08	0.0297603
0.0143266	69.8	0.00263255	-1.7192	8.83059e-09	4.49474e-08	0.0297593
0.0143062	69.9	0.00264146	-1.7192	8.67551e-09	4.38611e-08	0.0297584
0.0142857	70	0.00265039	-1.7192	8.52412e-09	4.27498e-08	0.0297575
0.0142653	70.1	0.00265934	-1.7192	8.37658e-09	4.16363e-08	0.0297566
0.014245	70.2	0.0026683	-1.7192	8.23291e-09	4.05421e-08	0.0297556
0.0142248	70.3	0.00267728	-1.7192	8.09303e-09	3.94867e-08	0.0297547
0.0142045	70.4	0.00268627	-1.7192	7.9567e-09	3.84839e-08	0.0297538
0.0141844	70.5	0.00269528	-1.7192	7.82361e-09	3.75468e-08	0.0297529
0.0141643	70.6	0.00270431	-1.7192	7.69343e-09	3.66822e-08	0.0297519
0.0141443	70.7	0.00271334	-1.7192	7.56585e-09	3.5896e-08	0.029751
0.0141243	70.8	0.0027224	-1.7192	7.44064e-09	3.51894e-08	0.0297501
0.0141044	70.9	0.00273146	-1.7192	7.31774e-09	3.45628e-08	0.0297491
0.0140845	71	0.00274055	-1.7192	7.19719e-09	3.40145e-08	0.0297482
0.0140647	71.1	0.00274965	-1.7192	7.07925e-09	3.3541e-08	0.0297472
0.0140449	71.2	0.00275876	-1.7192	6.96422e-09	3.31381e-08	0.0297463
0.0140252	71.3	0.0027679	-1.7192	6.85252e-09	3.28005e-08	0.0297454
0.0140056	71.4	0.00277704	-1.7192	6.74456e-09	3.25233e-08	0.0297444
0.013986	71.5	0.00278621	-1.7192	6.64071e-09	3.22998e-08	0.0297435
0.0139665	71.6	0.0027954	-1.7192	6.54131e-09	3.21257e-08	0.0297425
0.013947	71.7	0.00280459	-1.7192	6.4466e-09	3.19923e-08	0.0297416
0.0139276	71.8	0.00281381	-1.7192	6.35678e-09	3.18956e-08	0.0297406
0.0139082	71.9	0.00282304	-1.7192	6.27197e-09	3.18253e-08	0.0297397
0.0138889	72	0.0028323	-1.7192	6.19232e-09	3.17763e-08	0.0297388
0.0138696	72.1	0.00284156	-1.7192	6.11794e-09	3.17391e-08	0.0297378
0.0138504	72.2	0.00285085	-1.7192	6.04901e-09	3.17076e-08	0.0297369
0.0138313	72.3	0.00286015	-1.7192	5.98569e-09	3.16743e-08	0.0297359
0.0138122	72.4	0.00286947	-1.7192	5.92822e-09	3.1634e-08	0.0297349
0.0137931	72.5	0.0028788	-1.7192	5.87683e-09	3.1582e-08	0.029734
0.0137741	72.6	0.00288816	-1.7192	5.83175e-09	3.15161e-08	0.029733
0.0137552	72.7	0.00289752	-1.7192	5.79314e-09	3.14361e-08	0.0297321
0.0137363	72.8	0.00290691	-1.7192	5.76111e-09	3.13439e-08	0.0297311
0.0137174	72.9	0.00291632	-1.7192	5.73566e-09	3.12444e-08	0.0297302
0.0136986	73	0.00292573	-1.7192	5.71665e-09	3.11432e-08	0.0297292
0.0136799	73.1	0.00293517	-1.7192	5.70385e-09	3.105e-08	0.0297282
0.0136612	73.2	0.00294462	-1.7192	5.69687e-09	3.09735e-08	0.0297273
0.0136426	73.3	0.00295409	-1.7192	5.69529e-09	3.0924e-08	0.0297263
0.013624	73.4	0.00296357	-1.7192	5.69857e-09	3.09113e-08	0.0297253
0.0136054	73.5	0.00297307	-1.7192	5.70612e-09	3.09453e-08	0.0297244
0.013587	73.6	0.00298259	-1.7192	5.71734e-09	3.10322e-08	0.0297234
0.0135685	73.7	0.00299212	-1.7192	5.73155e-09	3.11749e-08	0.0297224
0.0135501	73.8	0.00300166	-1.7192	5.74799e-09	3.13726e-08	0.0297215
0.0135318	73.9	0.00301122	-1.7192	5.76577e-09	3.16214e-08	0.0297205
0.0135135	74	0.0030208	-1.7192	5.7839e-09	3.19122e-08	0.0297195
0.0134953	74.1	0.0030304	-1.7192	5.80124e-09	3.2231e-08	0.0297185
0.0134771	74.2	0.00304001	-1.7192	5.81655e-09	3.25652e-08	0.0297176
0.013459	74.3	0.00304965	-1.7192	5.82857e-09	3.28984e-08	0.0297166
0.0134409	74.4	0.0030593	-1.7192	5.83615e-09	3.322e-08	0.0297156
0.0134228	74.5	0.00306898	-1.7192	5.83825e-09	3.35194e-08	0.0297146
0.0134048	74.6	0.00307868	-1.7192	5.83408e-09	3.37906e-08	0.0297137
0.0133869	74.7	0.0030884	-1.7192	5.82319e-09	3.40319e-08	0.0297127
0.013369	74.8	0.00309815	-1.7192	5.8054e-09	3.4245e-08	0.0297117
0.0133511	74.9	0.00310793	-1.7192	5.78088e-09	3.4435e-08	0.0297107
0.0133333	75	0.00311773	-1.7192	5.7501e-09	3.4605e-08	0.0297097
0.0133156	75.1	0.00312756	-1.7192	5.71375e-09	3.47634e-08	0.0297087
0.0132979	75.2	0.00313742	-1.7192	5.67284e-09	3.4916e-08	0.0297078
0.0132802	75.3	0.00314731	-1.7192	5.62846e-09	3.50684e-08	0.0297068
0.0132626	75.4	0.00315722	-1.7192	5.58187e-09	3.52271e-08	0.0297058
0.013245	75.5	0.00316717	-1.7192	5.53435e-09	3.5395e-08	0.0297048
0.0132275	75.6	0.00317714	-1.7192	5.48719e-09	3.55782e-08	0.0297038
0.01321	75.7	0.00318714	-1.7192	5.44166e-09	3.57807e-08	0.0297028
0.0131926	75.8	0.00319718	-1.7192	5.3989e-09	3.60045e-08	0.0297018
0.0131752	75.9	0.00320723	-1.7192	5.35998e-09	3.62557e-08	0.0297008
0.0131579	76	0.00321732	-1.7192	5.32582e-09	3.65368e-08	0.0296998
0.0131406	76.1	0.00322743	-1.7192	5.29717e-09	3.68525e-08	0.0296988
0.0131234	76.2	0.00323757	-1.7192	5.27471e-09	3.72081e-08	0.0296978
0.0131062	76.3	0.00324774	-1.7192	5.25893e-09	3.76065e-08	0.0296968
0.013089	76.4	0.00325793	-1.7192	5.25023e-09	3.80535e-08	0.0296958
0.0130719	76.5	0.00326814	-1.7192	5.24885e-09	3.8552e-08	0.0296948
0.0130548	76.6	0.00327839	-1.7192	5.25491e-09	3.91075e-08	0.0296938
0.0130378	76.7	0.00328866	-1.7192	5.26846e-09	3.97196e-08	0.0296928
0.0130208	76.8	0.00329896	-1.7192	5.28934e-09	4.0392e-08	0.0296918
0.0130039	76.9	0.00330928	-1.7192	5.31729e-09	4.1122e-08	0.0296908
0.012987	77	0.00331962	-1.7192	5.35185e-09	4.19056e-08	0.0296898
0.0129702	77.1	0.00332998	-1.7192	5.39239e-09	4.27359e-08	0.0296888
0.0129534	77.2	0.00334037	-1.7192	5.43815e-09	4.36032e-08	0.0296877
0.0129366	77.3	0.00335078	-1.7192	5.48819e-09	4.44936e-08	0.0296867
0.0129199	77.4	0.00336121	-1.7192	5.54153e-09	4.53944e-08	0.0296857
0.0129032	77.5	0.00337167	-1.7192	5.59723e-09	4.62895e-08	0.0296847
0.0128866	77.6	0.00338215	-1.7192	5.65445e-09	4.71669e-08	0.0296837
0.01287	77.7	0.00339265	-1.7192	5.71257e-09	4.80149e-08	0.0296827
0.0128535	77.8	0.00340317	-1.7192	5.7712e-09	4.88284e-08	0.0296816
0.012837	77.9	0.00341371	-1.7192	5.83024e-09	4.96039e-08	0.0296806
0.0128205	78	0.00342427	-1.7192	5.88975e-09	5.0342e-08	0.0296796
0.0128041	78.1	0.00343486	-1.7192	5.94999e-09	5.1044e-08	0.0296786
0.0127877	78.2	0.00344547	-1.7192	6.01123e-09	5.17126e-08	0.0296776
0.0127714	78.3	0.0034561	-1.7192	6.07387e-09	5.23509e-08	0.0296765
0.0127551	78.4	0.00346675	-1.7192	6.1382e-09	5.29592e-08	0.0296755
0.0127389	78.5	0.00347742	-1.7192	6.20458e-09	5.35353e-08	0.0296745
0.0127226	78.6	0.00348811	-1.7192	6.27326e-09	5.40769e-08	0.0296735
0.0127065	78.7	0.00349882	-1.7192	6.34449e-09	5.45778e-08	0.0296724
0.0126904	78.8	0.00350954	-1.7192	6.41845e-09	5.50305e-08	0.0296714
0.0126743	78.9	0.0035203	-1.7192	6.49527e-09	5.54258e-08	0.0296704
0.0126582	79	0.00353107	-1.7192	6.57519e-09	5.57562e-08	0.0296693
0.0126422	79.1	0.00354186	-1.7192	6.65856e-09	5.60142e-08	0.0296683
0.0126263	79.2	0.00355266	-1.7192	6.74599e-09	5.61995e-08	0.0296673
0.0126103	79.3	0.00356349	-1.7192	6.8384e-09	5.63147e-08	0.0296662
0.0125945	79.4	0.00357434	-1.7192	6.93708e-09	5.63698e-08	0.0296652
0.0125786	79.5	0.0035852	-1.7192	7.04355e-09	5.63785e-08	0.0296641
0.0125628	79.6	0.00359608	-1.7192	7.15958e-09	5.63586e-08	0.0296631
0.0125471	79.7	0.00360699	-1.7192	7.28693e-09	5.63294e-08	0.0296621
0.0125313	79.8	0.0036179	-1.7192	7.42733e-09	5.63072e-08	0.029661
0.0125156	79.9	0.00362883	-1.7192	7.58231e-09	5.63089e-08	0.02966
0.0125	80	0.00363977	-1.7192	7.7532e-09	5.63451e-08	0.0296589
0.0124844	80.1	0.00365073	-1.7192	7.94109e-09	5.64259e-08	0.0296579
0.0124688	80.2	0.00366169	-1.7192	8.14687e-09	5.65579e-08	0.0296568
0.0124533	80.3	0.00367266	-1.7192	8.37125e-09	5.67444e-08	0.0296558
0.0124378	80.4	0.00368364	-1.7192	8.61479e-09	5.69907e-08	0.0296547
0.0124224	80.5	0.00369463	-1.7192	8.87797e-09	5.72991e-08	0.0296537
0.0124069	80.6	0.00370562	-1.7192	9.16112e-09	5.76745e-08	0.0296526
0.0123916	80.7	0.0037166	-1.7192	9.4645e-09	5.81239e-08	0.0296516
0.0123762	80.8	0.00372759	-1.7192	9.78821e-09	5.86523e-08	0.0296505
0.0123609	80.9	0.00373857	-1.7192	1.01321e-08	5.92698e-08	0.0296495
0.0123457	81	0.00374953	-1.7192	1.04958e-08	5.99829e-08	0.0296484
0.0123305	81.1	0.00376049	-1.7192	1.08784e-08	6.07986e-08	0.0296473
0.0123153	81.2	0.00377143	-1.7192	1.12783e-08	6.17206e-08	0.0296463
0.0123001	81.3	0.00378235	-1.7192	1.16933e-08	6.27475e-08	0.0296452
0.012285	81.4	0.00379326	-1.7192	1.21205e-08	6.38754e-08	0.0296442
0.0122699	81.5	0.00380414	-1.7192	1.25565e-08	6.50996e-08	0.0296431
0.0122549	81.6	0.003815	-1.7192	1.29977e-08	6.64188e-08	0.029642
0.0122399	81.7	0.00382585	-1.7192	1.34402e-08	6.7836e-08	0.029641
0.0122249	81.8	0.00383667	-1.7192	1.3881e-08	6.93635e-08	0.0296399
0.01221	81.9	0.00384748	-1.7192	1.43168e-08	7.10138e-08	0.0296388
0.0121951	82	0.00385826	-1.7192	1.47447e-08	7.28006e-08	0.0296378
0.0121803	82.1	0.00386904	-1.7192	1.51621e-08	7.47294e-08	0.0296367
0.0121655	82.2	0.00387981	-1.7192	1.55658e-08	7.6799e-08	0.0296356
0.0121507	82.3	0.00389056	-1.7192	1.59529e-08	7.89952e-08	0.0296345
0.0121359	82.4	0.00390131	-1.7192	1.63201e-08	8.1293e-08	0.0296335
0.0121212	82.5	0.00391206	-1.7192	1.66642e-08	8.36606e-08	0.0296324
0.0121065	82.6	0.0039228	-1.7192	1.69819e-08	8.60559e-08	0.0296313
0.0120919	82.7	0.00393356	-1.7192	1.72705e-08	8.84358e-08	0.0296302
0.0120773	82.8	0.00394432	-1.7192	1.75278e-08	9.0754e-08	0.0296291
0.0120627	82.9	0.0039551	-1.7192	1.77529e-08	9.29687e-08	0.0296281
0.0120482	83	0.0039659	-1.7192	1.79463e-08	9.50434e-08	0.029627
0.0120337	83.1	0.00397673	-1.7192	1.81102e-08	9.69532e-08	0.0296259
0.0120192	83.2	0.00398759	-1.7192	1.82485e-08	9.86837e-08	0.0296248
0.0120048	83.3	0.00399848	-1.7192	1.8366e-08	1.00234e-07	0.0296237
0.0119904	83.4	0.00400939	-1.7192	1.84684e-08	1.01614e-07	0.0296226
0.011976	83.5	0.00402035	-1.7192	1.85617e-08	1.02846e-07	0.0296215
0.0119617	83.6	0.00403132	-1.7192	1.86515e-08	1.03959e-07	0.0296204
0.0119474	83.7	0.00404234	-1.7192	1.87428e-08	1.04984e-07	0.0296194
0.0119332	83.8	0.00405337	-1.7192	1.88396e-08	1.05959e-07	0.0296183
0.011919	83.9	0.00406444	-1.7192	1.89447e-08	1.06921e-07	0.0296172
0.0119048	84	0.00407552	-1.7192	1.90594e-08	1.07902e-07	0.0296161
0.0118906	84.1	0.00408661	-1.7192	1.91841e-08	1.08928e-07	0.029615
0.0118765	84.2	0.00409772	-1.7192	1.93178e-08	1.1002e-07	0.0296139
0.0118624	84.3	0.00410884	-1.7192	1.94589e-08	1.11188e-07	0.0296128
0.0118483	84.4	0.00411997	-1.7192	1.9605e-08	1.12435e-07	0.0296117
0.0118343	84.5	0.00413111	-1.7192	1.97539e-08	1.13749e-07	0.0296106
0.0118203	84.6	0.00414226	-1.7192	1.99031e-08	1.15111e-07	0.0296095
0.0118064	84.7	0.00415341	-1.7192	2.00505e-08	1.16485e-07	0.0296084
0.0117925	84.8	0.00416457	-1.7192	2.01941e-08	1.17827e-07	0.0296073
0.0117786	84.9	0.00417572	-1.7192	2.03324e-08	1.19083e-07	0.0296062
0.0117647	85	0.00418689	-1.7192	2.04635e-08	1.20185e-07	0.0296051
0.0117509	85.1	0.00419805	-1.7192	2.05861e-08	1.21064e-07	0.029604
0.0117371	85.2	0.00420922	-1.71921	2.06983e-08	1.21648e-07	0.0296028
0.0117233	85.3	0.00422039	-1.71921	2.07984e-08	1.21863e-07	0.0296017
0.0117096	85.4	0.00423157	-1.71921	2.08843e-08	1.21645e-07	0.0296006
0.0116959	85.5	0.00424274	-1.71921	2.09539e-08	1.20942e-07	0.0295995
0.0116822	85.6	0.00425391	-1.71921	2.10053e-08	1.19712e-07	0.0295984
0.0116686	85.7	0.00426508	-1.71921	2.10365e-08	1.17937e-07	0.0295973
0.011655	85.8	0.00427626	-1.71921	2.1046e-08	1.15617e-07	0.0295962
0.0116414	85.9	0.00428743	-1.71921	2.10328e-08	1.1277e-07	0.029595
0.0116279	86	0.00429861	-1.71921	2.09962e-08	1.09433e-07	0.0295939
0.0116144	86.1	0.0043098	-1.71921	2.09365e-08	1.05658e-07	0.0295928
0.0116009	86.2	0.00432099	-1.71921	2.08545e-08	1.01507e-07	0.0295917
0.0115875	86.3	0.00433218	-1.71921	2.07521e-08	9.70501e-08	0.0295906
0.0115741	86.4	0.00434339	-1.71921	2.06321e-08	9.23643e-08	0.0295894
0.0115607	86.5	0.00435461	-1.71921	2.04985e-08	8.7525e-08	0.0295883
0.0115473	86.6	0.00436584	-1.71921	2.03566e-08	8.26103e-08	0.0295872
0.011534	86.7	0.00437709	-1.71921	2.02127e-08	7.77012e-08	0.0295861
0.0115207	86.8	0.00438834	-1.71921	2.00739e-08	7.2873e-08	0.0295849
0.0115075	86.9	0.00439963	-1.71921	1.99474e-08	6.82015e-08	0.0295838
0.0114943	87	0.00441091	-1.71921	1.98405e-08	6.37557e-08	0.0295827
0.0114811	87.1	0.00442223	-1.71921	1.97593e-08	5.95963e-08	0.0295815
0.0114679	87.2	0.00443355	-1.71921	1.97086e-08	5.57755e-08	0.0295804
0.0114548	87.3	0.00444489	-1.71921	1.96916e-08	5.23289e-08	0.0295793
0.0114416	87.4	0.00445625	-1.71921	1.97095e-08	4.92781e-08	0.0295781
0.0114286	87.5	0.00446762	-1.71921	1.97616e-08	4.66279e-08	0.029577
0.0114155	87.6	0.00447901	-1.71921	1.98457e-08	4.43662e-08	0.0295759
0.0114025	87.7	0.0044904	-1.71921	1.99586e-08	4.24676e-08	0.0295747
0.0113895	87.8	0.0045018	-1.71921	2.00961e-08	4.08958e-08	0.0295736
0.0113766	87.9	0.00451322	-1.71921	2.02539e-08	3.96065e-08	0.0295725
0.0113636	88	0.00452463	-1.71921	2.04278e-08	3.85499e-08	0.0295713
0.0113507	88.1	0.00453606	-1.71921	2.06142e-08	3.76784e-08	0.0295702
0.0113379	88.2	0.00454749	-1.71921	2.08103e-08	3.69454e-08	0.029569
0.011325	88.3	0.00455892	-1.71921	2.10145e-08	3.63056e-08	0.0295679
0.0113122	88.4	0.00457035	-1.71921	2.12264e-08	3.57217e-08	0.0295667
0.0112994	88.5	0.00458178	-1.71921	2.14463e-08	3.51597e-08	0.0295656
0.0112867	88.6	0.00459321	-1.71921	2.16755e-08	3.45862e-08	0.0295644
0.011274	88.7	0.00460465	-1.71921	2.19159e-08	3.39754e-08	0.0295633
0.0112613	88.8	0.00461607	-1.71921	2.21689e-08	3.32988e-08	0.0295621
0.0112486	88.9	0.00462749	-1.71921	2.24355e-08	3.25324e-08	0.029561
0.011236	89	0.00463889	-1.71921	2.27158e-08	3.16555e-08	0.0295598
0.0112233	89.1	0.00465029	-1.71921	2.30084e-08	3.06504e-08	0.0295587
0.0112108	89.2	0.00466166	-1.71921	2.33104e-08	2.95098e-08	0.0295575
0.0111982	89.3	0.00467302	-1.71921	2.36171e-08	2.82348e-08	0.0295564
0.0111857	89.4	0.00468437	-1.71921	2.39222e-08	2.6839e-08	0.0295552
0.0111732	89.5	0.0046957	-1.71921	2.42179e-08	2.53503e-08	0.029554
0.0111607	89.6	0.00470702	-1.71921	2.44954e-08	2.38079e-08	0.0295529
0.0111483	89.7	0.00471831	-1.71921	2.47454e-08	2.226e-08	0.0295517
0.0111359	89.8	0.00472961	-1.71921	2.4959e-08	2.0762e-08	0.0295506
0.0111235	89.9	0.00474091	-1.71921	2.51283e-08	1.93651e-08	0.0295494
0.0111111	90	0.00475221	-1.71921	2.52472e-08	1.8116e-08	0.0295482
0.0110988	90.1	0.00476351	-1.71921	2.5312e-08	1.7052e-08	0.0295471
0.0110865	90.2	0.00477484	-1.71921	2.53213e-08	1.61928e-08	0.0295459
0.0110742	90.3	0.00478618	-1.71921	2.52761e-08	1.55467e-08	0.0295447
0.0110619	90.4	0.00479756	-1.71921	2.51793e-08	1.51061e-08	0.0295435
0.0110497	90.5	0.00480897	-1.71921	2.5035e-08	1.48537e-08	0.0295424
0.0110375	90.6	0.00482042	-1.71921	2.48481e-08	1.47644e-08	0.0295412
0.0110254	90.7	0.0048319	-1.71921	2.46232e-08	1.48095e-08	0.02954
0.0110132	90.8	0.00484343	-1.71921	2.43648e-08	1.49595e-08	0.0295388
0.0110011	90.9	0.00485499	-1.71921	2.40762e-08	1.51893e-08	0.0295377
0.010989	91	0.00486661	-1.71921	2.37602e-08	1.5477e-08	0.0295365
0.0109769	91.1	0.00487827	-1.71921	2.34184e-08	1.58062e-08	0.0295353
0.0109649	91.2	0.00488997	-1.71921	2.30524e-08	1.61668e-08	0.0295341
0.0109529	91.3	0.00490171	-1.71921	2.26632e-08	1.65569e-08	0.029533
0.0109409	91.4	0.0049135	-1.71921	2.22523e-08	1.69778e-08	0.0295318
0.010929	91.5	0.00492533	-1.71921	2.18213e-08	1.74389e-08	0.0295306
0.010917	91.6	0.00493721	-1.71921	2.13724e-08	1.79525e-08	0.0295294
0.0109051	91.7	0.00494914	-1.71921	2.09089e-08	1.85377e-08	0.0295282
0.0108932	91.8	0.00496111	-1.71921	2.04346e-08	1.92133e-08	0.029527
0.0108814	91.9	0.00497314	-1.71921	1.99546e-08	2.00018e-08	0.0295258
0.0108696	92	0.00498522	-1.71921	1.94748e-08	2.09252e-08	0.0295247
0.0108578	92.1	0.00499734	-1.71921	1.90021e-08	2.20047e-08	0.0295235
0.010846	92.2	0.00500953	-1.71921	1.8544e-08	2.32576e-08	0.0295223
0.0108342	92.3	0.00502176	-1.71921	1.81082e-08	2.47001e-08	0.0295211
0.0108225	92.4	0.00503406	-1.71921	1.77019e-08	2.63476e-08	0.0295199
0.0108108	92.5	0.00504641	-1.71921	1.73316e-08	2.82096e-08	0.0295187
0.0107991	92.6	0.0050588	-1.71921	1.70024e-08	3.02957e-08	0.0295175
0.0107875	92.7	0.00507124	-1.71921	1.67179e-08	3.2608e-08	0.0295163
0.0107759	92.8	0.00508374	-1.71921	1.64796e-08	3.51454e-08	0.0295151
0.0107643	92.9	0.00509627	-1.71921	1.62875e-08	3.78954e-08	0.0295139
0.0107527	93	0.00510883	-1.71921	1.61398e-08	4.08351e-08	0.0295127
0.0107411	93.1	0.00512143	-1.71921	1.6033e-08	4.39277e-08	0.0295115
0.0107296	93.2	0.00513406	-1.71921	1.59625e-08	4.71235e-08	0.0295103
0.0107181	93.3	0.00514672	-1.71921	1.59223e-08	5.03551e-08	0.0295091
0.0107066	93.4	0.00515939	-1.71921	1.59059e-08	5.35445e-08	0.0295079
0.0106952	93.5	0.0051721	-1.71921	1.59061e-08	5.66038e-08	0.0295067
0.0106838	93.6	0.00518482	-1.71921	1.5916e-08	5.94444e-08	0.0295055
0.0106724	93.7	0.00519755	-1.71921	1.59295e-08	6.19837e-08	0.0295043
0.010661	93.8	0.00521031	-1.71921	1.59416e-08	6.41598e-08	0.0295031
0.0106496	93.9	0.00522308	-1.71921	1.59495e-08	6.59406e-08	0.0295019
0.0106383	94	0.00523588	-1.71921	1.59524e-08	6.73269e-08	0.0295006
0.010627	94.1	0.00524868	-1.71921	1.5952e-08	6.83614e-08	0.0294994
0.0106157	94.2	0.00526149	-1.71921	1.59517e-08	6.91176e-08	0.0294982
0.0106045	94.3	0.00527433	-1.71921	1.59562e-08	6.96897e-08	0.029497
0.0105932	94.4	0.00528718	-1.71921	1.59702e-08	7.01716e-08	0.0294958
0.010582	94.5	0.00530003	-1.71921	1.59977e-08	7.06446e-08	0.0294946
0.0105708	94.6	0.00531287	-1.71921	1.60406e-08	7.1154e-08	0.0294934
0.0105597	94.7	0.00532573	-1.71921	1.60987e-08	7.17056e-08	0.0294921
0.0105485	94.8	0.00533857	-1.71921	1.61693e-08	7.22607e-08	0.0294909
0.0105374	94.9	0.00535143	-1.71921	1.62477e-08	7.2742e-08	0.0294897
0.0105263	95	0.00536427	-1.71921	1.6328e-08	7.30491e-08	0.0294885
0.0105152	95.1	0.00537712	-1.71921	1.64038e-08	7.30735e-08	0.0294873
0.0105042	95.2	0.00538995	-1.71921	1.64696e-08	7.27204e-08	0.029486
0.0104932	95.3	0.0054028	-1.71921	1.65215e-08	7.19265e-08	0.0294848
0.0104822	95.4	0.00541566	-1.71921	1.6558e-08	7.06719e-08	0.0294836
0.0104712	95.5	0.00542852	-1.71921	1.658e-08	6.89845e-08	0.0294823
0.0104603	95.6	0.0054414	-1.71921	1.65908e-08	6.69362e-08	0.0294811
0.0104493	95.7	0.0054543	-1.71921	1.65947e-08	6.46345e-08	0.0294799
0.0104384	95.8	0.00546721	-1.71921	1.65973e-08	6.22002e-08	0.0294787
