#T	β	c	e	chiz	chic	s
0.0139276	71.8	0.0134412	-0.441215	0.0699473	0.0534706	0.00605889
0.0139082	71.9	0.0134329	-0.441215	0.0697944	0.0533497	0.0060416
0.0138889	72	0.0134246	-0.441215	0.0696416	0.0532289	0.00602436
0.0138696	72.1	0.0134164	-0.441216	0.0694888	0.0531082	0.00600716
0.0138504	72.2	0.0134081	-0.441216	0.0693362	0.0529877	0.00599
0.0138313	72.3	0.0133999	-0.441216	0.0691837	0.0528672	0.00597288
0.0138122	72.4	0.0133916	-0.441216	0.0690313	0.0527469	0.00595581
0.0137931	72.5	0.0133834	-0.441217	0.068879	0.0526267	0.00593878
0.0137741	72.6	0.0133752	-0.441217	0.0687269	0.0525066	0.0059218
0.0137552	72.7	0.0133669	-0.441217	0.0685748	0.0523867	0.00590486
0.0137363	72.8	0.0133587	-0.441217	0.0684228	0.0522668	0.00588796
0.0137174	72.9	0.0133505	-0.441218	0.068271	0.0521471	0.0058711
0.0136986	73	0.0133423	-0.441218	0.0681193	0.0520275	0.00585429
0.0136799	73.1	0.0133341	-0.441218	0.0679677	0.0519081	0.00583751
0.0136612	73.2	0.0133259	-0.441218	0.0678162	0.0517887	0.00582078
0.0136426	73.3	0.0133177	-0.441218	0.0676648	0.0516695	0.0058041
0.013624	73.4	0.0133095	-0.441219	0.0675136	0.0515504	0.00578745
0.0136054	73.5	0.0133013	-0.441219	0.0673624	0.0514314	0.00577085
0.013587	73.6	0.0132931	-0.441219	0.0672114	0.0513126	0.00575429
0.0135685	73.7	0.0132849	-0.441219	0.0670606	0.0511939	0.00573777
0.0135501	73.8	0.0132767	-0.44122	0.0669098	0.0510753	0.00572129
0.0135318	73.9	0.0132686	-0.44122	0.0667592	0.0509568	0.00570485
0.0135135	74	0.0132604	-0.44122	0.0666087	0.0508385	0.00568846
0.0134953	74.1	0.0132522	-0.44122	0.0664583	0.0507203	0.00567211
0.0134771	74.2	0.0132441	-0.44122	0.0663081	0.0506022	0.0056558
0.013459	74.3	0.0132359	-0.441221	0.066158	0.0504843	0.00563953
0.0134409	74.4	0.0132278	-0.441221	0.066008	0.0503665	0.0056233
0.0134228	74.5	0.0132196	-0.441221	0.0658582	0.0502488	0.00560711
0.0134048	74.6	0.0132115	-0.441221	0.0657085	0.0501313	0.00559096
0.0133869	74.7	0.0132033	-0.441222	0.0655589	0.0500139	0.00557486
0.013369	74.8	0.0131952	-0.441222	0.0654095	0.0498966	0.00555879
0.0133511	74.9	0.0131871	-0.441222	0.0652602	0.0497795	0.00554277
0.0133333	75	0.0131789	-0.441222	0.0651111	0.0496625	0.00552678
0.0133156	75.1	0.0131708	-0.441222	0.0649621	0.0495456	0.00551084
0.0132979	75.2	0.0131627	-0.441223	0.0648132	0.0494289	0.00549494
0.0132802	75.3	0.0131546	-0.441223	0.0646645	0.0493123	0.00547908
0.0132626	75.4	0.0131465	-0.441223	0.0645159	0.0491959	0.00546325
0.013245	75.5	0.0131384	-0.441223	0.0643675	0.0490796	0.00544747
0.0132275	75.6	0.0131303	-0.441223	0.0642192	0.0489634	0.00543173
0.01321	75.7	0.0131222	-0.441224	0.0640711	0.0488474	0.00541603
0.0131926	75.8	0.0131141	-0.441224	0.0639231	0.0487315	0.00540037
0.0131752	75.9	0.013106	-0.441224	0.0637753	0.0486158	0.00538475
0.0131579	76	0.0130979	-0.441224	0.0636276	0.0485002	0.00536916
0.0131406	76.1	0.0130898	-0.441224	0.06348	0.0483847	0.00535362
0.0131234	76.2	0.0130817	-0.441225	0.0633327	0.0482694	0.00533812
0.0131062	76.3	0.0130737	-0.441225	0.0631854	0.0481543	0.00532266
0.013089	76.4	0.0130656	-0.441225	0.0630384	0.0480393	0.00530723
0.0130719	76.5	0.0130575	-0.441225	0.0628914	0.0479244	0.00529185
0.0130548	76.6	0.0130495	-0.441225	0.0627447	0.0478097	0.0052765
0.0130378	76.7	0.0130414	-0.441226	0.0625981	0.0476951	0.0052612
0.0130208	76.8	0.0130334	-0.441226	0.0624516	0.0475807	0.00524593
0.0130039	76.9	0.0130253	-0.441226	0.0623054	0.0474664	0.0052307
0.012987	77	0.0130173	-0.441226	0.0621592	0.0473522	0.00521551
0.0129702	77.1	0.0130092	-0.441226	0.0620133	0.0472383	0.00520036
0.0129534	77.2	0.0130012	-0.441227	0.0618675	0.0471244	0.00518525
0.0129366	77.3	0.0129932	-0.441227	0.0617219	0.0470107	0.00517018
0.0129199	77.4	0.0129851	-0.441227	0.0615764	0.0468972	0.00515514
0.0129032	77.5	0.0129771	-0.441227	0.0614311	0.0467838	0.00514014
0.0128866	77.6	0.0129691	-0.441227	0.061286	0.0466706	0.00512519
0.01287	77.7	0.0129611	-0.441228	0.061141	0.0465575	0.00511027
0.0128535	77.8	0.0129531	-0.441228	0.0609962	0.0464446	0.00509539
0.012837	77.9	0.0129451	-0.441228	0.0608516	0.0463318	0.00508054
0.0128205	78	0.0129371	-0.441228	0.0607071	0.0462192	0.00506574
0.0128041	78.1	0.0129291	-0.441228	0.0605628	0.0461067	0.00505097
0.0127877	78.2	0.0129211	-0.441229	0.0604187	0.0459944	0.00503624
0.0127714	78.3	0.0129131	-0.441229	0.0602748	0.0458823	0.00502155
0.0127551	78.4	0.0129051	-0.441229	0.060131	0.0457703	0.0050069
0.0127389	78.5	0.0128971	-0.441229	0.0599874	0.0456584	0.00499228
0.0127226	78.6	0.0128892	-0.441229	0.059844	0.0455467	0.0049777
0.0127065	78.7	0.0128812	-0.441229	0.0597007	0.0454352	0.00496316
0.0126904	78.8	0.0128732	-0.44123	0.0595577	0.0453238	0.00494866
0.0126743	78.9	0.0128653	-0.44123	0.0594148	0.0452126	0.00493419
0.0126582	79	0.0128573	-0.44123	0.0592721	0.0451016	0.00491976
0.0126422	79.1	0.0128494	-0.44123	0.0591295	0.0449907	0.00490537
0.0126263	79.2	0.0128414	-0.44123	0.0589872	0.0448799	0.00489101
0.0126103	79.3	0.0128335	-0.441231	0.058845	0.0447693	0.00487669
0.0125945	79.4	0.0128255	-0.441231	0.058703	0.0446589	0.00486241
0.0125786	79.5	0.0128176	-0.441231	0.0585612	0.0445487	0.00484817
0.0125628	79.6	0.0128097	-0.441231	0.0584196	0.0444386	0.00483396
0.0125471	79.7	0.0128018	-0.441231	0.0582781	0.0443286	0.00481979
0.0125313	79.8	0.0127939	-0.441231	0.0581369	0.0442189	0.00480566
0.0125156	79.9	0.0127859	-0.441232	0.0579958	0.0441092	0.00479156
0.0125	80	0.012778	-0.441232	0.0578549	0.0439998	0.0047775
0.0124844	80.1	0.0127701	-0.441232	0.0577142	0.0438905	0.00476347
0.0124688	80.2	0.0127623	-0.441232	0.0575737	0.0437814	0.00474948
0.0124533	80.3	0.0127544	-0.441232	0.0574334	0.0436724	0.00473553
0.0124378	80.4	0.0127465	-0.441233	0.0572933	0.0435636	0.00472161
0.0124224	80.5	0.0127386	-0.441233	0.0571533	0.043455	0.00470773
0.0124069	80.6	0.0127307	-0.441233	0.0570136	0.0433466	0.00469389
0.0123916	80.7	0.0127229	-0.441233	0.056874	0.0432383	0.00468008
0.0123762	80.8	0.012715	-0.441233	0.0567346	0.0431301	0.00466631
0.0123609	80.9	0.0127072	-0.441233	0.0565955	0.0430222	0.00465257
0.0123457	81	0.0126993	-0.441234	0.0564565	0.0429144	0.00463887
0.0123305	81.1	0.0126915	-0.441234	0.0563177	0.0428067	0.0046252
0.0123153	81.2	0.0126836	-0.441234	0.0561791	0.0426993	0.00461157
0.0123001	81.3	0.0126758	-0.441234	0.0560407	0.042592	0.00459798
0.012285	81.4	0.012668	-0.441234	0.0559025	0.0424848	0.00458442
0.0122699	81.5	0.0126602	-0.441234	0.0557645	0.0423779	0.00457089
0.0122549	81.6	0.0126524	-0.441235	0.0556266	0.0422711	0.0045574
0.0122399	81.7	0.0126445	-0.441235	0.055489	0.0421644	0.00454395
0.0122249	81.8	0.0126367	-0.441235	0.0553516	0.042058	0.00453053
0.01221	81.9	0.012629	-0.441235	0.0552144	0.0419517	0.00451715
0.0121951	82	0.0126212	-0.441235	0.0550774	0.0418456	0.0045038
0.0121803	82.1	0.0126134	-0.441235	0.0549405	0.0417396	0.00449048
0.0121655	82.2	0.0126056	-0.441236	0.0548039	0.0416339	0.0044772
0.0121507	82.3	0.0125978	-0.441236	0.0546675	0.0415283	0.00446396
0.0121359	82.4	0.0125901	-0.441236	0.0545313	0.0414228	0.00445075
0.0121212	82.5	0.0125823	-0.441236	0.0543953	0.0413176	0.00443757
0.0121065	82.6	0.0125746	-0.441236	0.0542594	0.0412125	0.00442443
0.0120919	82.7	0.0125668	-0.441236	0.0541238	0.0411076	0.00441132
0.0120773	82.8	0.0125591	-0.441236	0.0539884	0.0410028	0.00439825
0.0120627	82.9	0.0125514	-0.441237	0.0538532	0.0408982	0.00438521
0.0120482	83	0.0125437	-0.441237	0.0537182	0.0407938	0.00437221
0.0120337	83.1	0.012536	-0.441237	0.0535834	0.0406896	0.00435924
0.0120192	83.2	0.0125283	-0.441237	0.0534488	0.0405856	0.0043463
0.0120048	83.3	0.0125206	-0.441237	0.0533145	0.0404817	0.0043334
0.0119904	83.4	0.0125129	-0.441237	0.0531803	0.040378	0.00432053
0.011976	83.5	0.0125052	-0.441238	0.0530463	0.0402744	0.0043077
0.0119617	83.6	0.0124975	-0.441238	0.0529125	0.0401711	0.00429489
0.0119474	83.7	0.0124898	-0.441238	0.052779	0.0400679	0.00428213
0.0119332	83.8	0.0124822	-0.441238	0.0526456	0.0399649	0.00426939
0.011919	83.9	0.0124745	-0.441238	0.0525125	0.039862	0.00425669
0.0119048	84	0.0124669	-0.441238	0.0523796	0.0397594	0.00424403
0.0118906	84.1	0.0124593	-0.441238	0.0522469	0.0396569	0.00423139
0.0118765	84.2	0.0124516	-0.441239	0.0521144	0.0395546	0.00421879
0.0118624	84.3	0.012444	-0.441239	0.0519821	0.0394525	0.00420623
0.0118483	84.4	0.0124364	-0.441239	0.05185	0.0393505	0.00419369
0.0118343	84.5	0.0124288	-0.441239	0.0517181	0.0392487	0.00418119
0.0118203	84.6	0.0124212	-0.441239	0.0515865	0.0391471	0.00416872
0.0118064	84.7	0.0124136	-0.441239	0.051455	0.0390457	0.00415629
0.0117925	84.8	0.012406	-0.44124	0.0513238	0.0389445	0.00414389
0.0117786	84.9	0.0123985	-0.44124	0.0511927	0.0388434	0.00413152
0.0117647	85	0.0123909	-0.44124	0.0510619	0.0387425	0.00411918
0.0117509	85.1	0.0123833	-0.44124	0.0509313	0.0386418	0.00410688
0.0117371	85.2	0.0123758	-0.44124	0.050801	0.0385412	0.00409461
0.0117233	85.3	0.0123683	-0.44124	0.0506708	0.0384409	0.00408237
0.0117096	85.4	0.0123607	-0.44124	0.0505409	0.0383407	0.00407016
0.0116959	85.5	0.0123532	-0.441241	0.0504111	0.0382407	0.00405799
0.0116822	85.6	0.0123457	-0.441241	0.0502816	0.0381409	0.00404585
0.0116686	85.7	0.0123382	-0.441241	0.0501523	0.0380412	0.00403374
0.011655	85.8	0.0123307	-0.441241	0.0500232	0.0379418	0.00402166
0.0116414	85.9	0.0123232	-0.441241	0.0498943	0.0378425	0.00400962
0.0116279	86	0.0123158	-0.441241	0.0497657	0.0377434	0.0039976
0.0116144	86.1	0.0123083	-0.441241	0.0496373	0.0376444	0.00398562
0.0116009	86.2	0.0123008	-0.441242	0.049509	0.0375457	0.00397367
0.0115875	86.3	0.0122934	-0.441242	0.0493811	0.0374471	0.00396175
0.0115741	86.4	0.012286	-0.441242	0.0492533	0.0373487	0.00394987
0.0115607	86.5	0.0122785	-0.441242	0.0491257	0.0372505	0.00393802
0.0115473	86.6	0.0122711	-0.441242	0.0489984	0.0371525	0.00392619
0.011534	86.7	0.0122637	-0.441242	0.0488713	0.0370546	0.0039144
0.0115207	86.8	0.0122563	-0.441242	0.0487444	0.036957	0.00390264
0.0115075	86.9	0.0122489	-0.441242	0.0486177	0.0368595	0.00389092
0.0114943	87	0.0122415	-0.441243	0.0484912	0.0367622	0.00387922
0.0114811	87.1	0.0122342	-0.441243	0.048365	0.036665	0.00386755
0.0114679	87.2	0.0122268	-0.441243	0.048239	0.0365681	0.00385592
0.0114548	87.3	0.0122195	-0.441243	0.0481132	0.0364713	0.00384432
0.0114416	87.4	0.0122121	-0.441243	0.0479876	0.0363748	0.00383274
0.0114286	87.5	0.0122048	-0.441243	0.0478622	0.0362784	0.0038212
0.0114155	87.6	0.0121975	-0.441243	0.0477371	0.0361821	0.00380969
0.0114025	87.7	0.0121902	-0.441244	0.0476122	0.0360861	0.00379821
0.0113895	87.8	0.0121829	-0.441244	0.0474875	0.0359902	0.00378677
0.0113766	87.9	0.0121756	-0.441244	0.047363	0.0358946	0.00377535
0.0113636	88	0.0121684	-0.441244	0.0472388	0.0357991	0.00376396
0.0113507	88.1	0.0121611	-0.441244	0.0471148	0.0357037	0.00375261
0.0113379	88.2	0.0121538	-0.441244	0.046991	0.0356086	0.00374128
0.011325	88.3	0.0121466	-0.441244	0.0468674	0.0355137	0.00372998
0.0113122	88.4	0.0121394	-0.441244	0.0467441	0.0354189	0.00371872
0.0112994	88.5	0.0121322	-0.441245	0.046621	0.0353243	0.00370749
0.0112867	88.6	0.012125	-0.441245	0.0464981	0.0352299	0.00369628
0.011274	88.7	0.0121178	-0.441245	0.0463754	0.0351357	0.00368511
0.0112613	88.8	0.0121106	-0.441245	0.0462529	0.0350416	0.00367396
0.0112486	88.9	0.0121034	-0.441245	0.0461307	0.0349478	0.00366285
0.011236	89	0.0120963	-0.441245	0.0460087	0.0348541	0.00365176
0.0112233	89.1	0.0120891	-0.441245	0.0458869	0.0347606	0.00364071
0.0112108	89.2	0.012082	-0.441245	0.0457654	0.0346673	0.00362969
0.0111982	89.3	0.0120749	-0.441246	0.0456441	0.0345742	0.00361869
0.0111857	89.4	0.0120677	-0.441246	0.045523	0.0344812	0.00360773
0.0111732	89.5	0.0120606	-0.441246	0.0454021	0.0343885	0.00359679
0.0111607	89.6	0.0120536	-0.441246	0.0452815	0.0342959	0.00358589
0.0111483	89.7	0.0120465	-0.441246	0.045161	0.0342035	0.00357501
0.0111359	89.8	0.0120394	-0.441246	0.0450409	0.0341113	0.00356417
0.0111235	89.9	0.0120324	-0.441246	0.0449209	0.0340193	0.00355335
0.0111111	90	0.0120253	-0.441246	0.0448012	0.0339274	0.00354256
0.0110988	90.1	0.0120183	-0.441247	0.0446816	0.0338357	0.0035318
0.0110865	90.2	0.0120113	-0.441247	0.0445624	0.0337443	0.00352107
0.0110742	90.3	0.0120043	-0.441247	0.0444433	0.033653	0.00351037
0.0110619	90.4	0.0119973	-0.441247	0.0443245	0.0335618	0.0034997
0.0110497	90.5	0.0119903	-0.441247	0.0442059	0.0334709	0.00348906
0.0110375	90.6	0.0119834	-0.441247	0.0440875	0.0333801	0.00347845
0.0110254	90.7	0.0119764	-0.441247	0.0439693	0.0332896	0.00346787
0.0110132	90.8	0.0119695	-0.441247	0.0438514	0.0331992	0.00345731
0.0110011	90.9	0.0119625	-0.441247	0.0437337	0.033109	0.00344678
0.010989	91	0.0119556	-0.441248	0.0436163	0.033019	0.00343629
0.0109769	91.1	0.0119487	-0.441248	0.043499	0.0329291	0.00342582
0.0109649	91.2	0.0119418	-0.441248	0.043382	0.0328395	0.00341538
0.0109529	91.3	0.011935	-0.441248	0.0432652	0.03275	0.00340497
0.0109409	91.4	0.0119281	-0.441248	0.0431487	0.0326607	0.00339458
0.010929	91.5	0.0119213	-0.441248	0.0430324	0.0325716	0.00338423
0.010917	91.6	0.0119144	-0.441248	0.0429163	0.0324827	0.0033739
0.0109051	91.7	0.0119076	-0.441248	0.0428004	0.0323939	0.0033636
0.0108932	91.8	0.0119008	-0.441249	0.0426848	0.0323054	0.00335333
0.0108814	91.9	0.011894	-0.441249	0.0425694	0.032217	0.00334309
0.0108696	92	0.0118872	-0.441249	0.0424542	0.0321288	0.00333288
0.0108578	92.1	0.0118805	-0.441249	0.0423392	0.0320408	0.00332269
0.010846	92.2	0.0118737	-0.441249	0.0422245	0.031953	0.00331253
0.0108342	92.3	0.011867	-0.441249	0.04211	0.0318653	0.0033024
0.0108225	92.4	0.0118603	-0.441249	0.0419957	0.0317779	0.0032923
0.0108108	92.5	0.0118536	-0.441249	0.0418817	0.0316906	0.00328223
0.0107991	92.6	0.0118469	-0.441249	0.0417679	0.0316035	0.00327218
0.0107875	92.7	0.0118402	-0.441249	0.0416543	0.0315166	0.00326216
0.0107759	92.8	0.0118335	-0.44125	0.0415409	0.0314298	0.00325217
0.0107643	92.9	0.0118269	-0.44125	0.0414278	0.0313433	0.0032422
0.0107527	93	0.0118202	-0.44125	0.0413149	0.0312569	0.00323227
0.0107411	93.1	0.0118136	-0.44125	0.0412023	0.0311707	0.00322236
0.0107296	93.2	0.011807	-0.44125	0.0410898	0.0310847	0.00321248
0.0107181	93.3	0.0118004	-0.44125	0.0409776	0.0309989	0.00320262
0.0107066	93.4	0.0117938	-0.44125	0.0408656	0.0309132	0.00319279
0.0106952	93.5	0.0117873	-0.44125	0.0407539	0.0308278	0.00318299
0.0106838	93.6	0.0117807	-0.44125	0.0406424	0.0307425	0.00317322
0.0106724	93.7	0.0117742	-0.441251	0.0405311	0.0306574	0.00316347
0.010661	93.8	0.0117677	-0.441251	0.04042	0.0305725	0.00315375
0.0106496	93.9	0.0117612	-0.441251	0.0403092	0.0304877	0.00314406
0.0106383	94	0.0117547	-0.441251	0.0401986	0.0304032	0.0031344
0.010627	94.1	0.0117482	-0.441251	0.0400882	0.0303188	0.00312476
0.0106157	94.2	0.0117418	-0.441251	0.0399781	0.0302346	0.00311515
0.0106045	94.3	0.0117353	-0.441251	0.0398681	0.0301506	0.00310556
0.0105932	94.4	0.0117289	-0.441251	0.0397585	0.0300668	0.003096
0.010582	94.5	0.0117225	-0.441251	0.039649	0.0299831	0.00308647
0.0105708	94.6	0.0117161	-0.441251	0.0395398	0.0298997	0.00307696
0.0105597	94.7	0.0117097	-0.441252	0.0394308	0.0298164	0.00306748
0.0105485	94.8	0.0117033	-0.441252	0.039322	0.0297333	0.00305803
0.0105374	94.9	0.011697	-0.441252	0.0392134	0.0296504	0.0030486
0.0105263	95	0.0116907	-0.441252	0.0391051	0.0295676	0.0030392
0.0105152	95.1	0.0116843	-0.441252	0.038997	0.0294851	0.00302983
0.0105042	95.2	0.011678	-0.441252	0.0388892	0.0294027	0.00302048
0.0104932	95.3	0.0116718	-0.441252	0.0387815	0.0293205	0.00301116
0.0104822	95.4	0.0116655	-0.441252	0.0386741	0.0292385	0.00300186
0.0104712	95.5	0.0116592	-0.441252	0.038567	0.0291566	0.00299259
0.0104603	95.6	0.011653	-0.441252	0.03846	0.029075	0.00298335
0.0104493	95.7	0.0116468	-0.441253	0.0383533	0.0289935	0.00297413
0.0104384	95.8	0.0116406	-0.441253	0.0382468	0.0289122	0.00296494
0.0104275	95.9	0.0116344	-0.441253	0.0381405	0.0288311	0.00295577
0.0104167	96	0.0116282	-0.441253	0.0380345	0.0287501	0.00294663
0.0104058	96.1	0.0116221	-0.441253	0.0379287	0.0286694	0.00293751
0.010395	96.2	0.0116159	-0.441253	0.0378231	0.0285888	0.00292842
0.0103842	96.3	0.0116098	-0.441253	0.0377178	0.0285084	0.00291936
0.0103734	96.4	0.0116037	-0.441253	0.0376126	0.0284282	0.00291032
0.0103627	96.5	0.0115976	-0.441253	0.0375077	0.0283481	0.0029013
0.010352	96.6	0.0115915	-0.441253	0.0374031	0.0282682	0.00289231
0.0103413	96.7	0.0115855	-0.441253	0.0372986	0.0281886	0.00288335
0.0103306	96.8	0.0115794	-0.441254	0.0371944	0.0281091	0.00287441
0.0103199	96.9	0.0115734	-0.441254	0.0370904	0.0280297	0.0028655
0.0103093	97	0.0115674	-0.441254	0.0369867	0.0279506	0.00285661
0.0102987	97.1	0.0115614	-0.441254	0.0368831	0.0278716	0.00284775
0.0102881	97.2	0.0115555	-0.441254	0.0367798	0.0277928	0.00283891
0.0102775	97.3	0.0115495	-0.441254	0.0366767	0.0277142	0.00283009
0.0102669	97.4	0.0115436	-0.441254	0.0365739	0.0276357	0.0028213
0.0102564	97.5	0.0115377	-0.441254	0.0364713	0.0275575	0.00281254
0.0102459	97.6	0.0115318	-0.441254	0.0363689	0.0274794	0.0028038
0.0102354	97.7	0.0115259	-0.441254	0.0362667	0.0274015	0.00279509
0.0102249	97.8	0.01152	-0.441254	0.0361647	0.0273238	0.0027864
0.0102145	97.9	0.0115142	-0.441255	0.036063	0.0272462	0.00277773
0.0102041	98	0.0115083	-0.441255	0.0359615	0.0271688	0.00276909
0.0101937	98.1	0.0115025	-0.441255	0.0358602	0.0270916	0.00276047
0.0101833	98.2	0.0114967	-0.441255	0.0357592	0.0270146	0.00275188
0.0101729	98.3	0.0114909	-0.441255	0.0356584	0.0269378	0.00274331
0.0101626	98.4	0.0114852	-0.441255	0.0355578	0.0268611	0.00273477
0.0101523	98.5	0.0114794	-0.441255	0.0354574	0.0267846	0.00272625
0.010142	98.6	0.0114737	-0.441255	0.0353572	0.0267083	0.00271775
0.0101317	98.7	0.011468	-0.441255	0.0352573	0.0266321	0.00270928
0.0101215	98.8	0.0114623	-0.441255	0.0351576	0.0265562	0.00270083
0.0101112	98.9	0.0114566	-0.441255	0.0350581	0.0264804	0.00269241
0.010101	99	0.011451	-0.441256	0.0349589	0.0264048	0.00268401
0.0100908	99.1	0.0114454	-0.441256	0.0348599	0.0263293	0.00267563
0.0100806	99.2	0.0114397	-0.441256	0.0347611	0.0262541	0.00266728
0.0100705	99.3	0.0114341	-0.441256	0.0346625	0.026179	0.00265895
0.0100604	99.4	0.0114286	-0.441256	0.0345641	0.0261041	0.00265065
0.0100503	99.5	0.011423	-0.441256	0.034466	0.0260293	0.00264237
0.0100402	99.6	0.0114175	-0.441256	0.0343681	0.0259548	0.00263411
0.0100301	99.7	0.0114119	-0.441256	0.0342704	0.0258804	0.00262588
0.01002	99.8	0.0114064	-0.441256	0.0341729	0.0258062	0.00261767
0.01001	99.9	0.0114009	-0.441256	0.0340757	0.0257321	0.00260948
0.01	100	0.0113955	-0.441256	0.0339787	0.0256582	0.00260131
