#T	β	c	e	chiz	chic	s
0.0465116	21.5	0.0321637	-0.69051	0.118011	0.108063	0.0298456
0.0462963	21.6	0.0320135	-0.690517	0.118012	0.107987	0.0296967
0.0460829	21.7	0.0318648	-0.690524	0.118013	0.107912	0.0295491
0.0458716	21.8	0.0317174	-0.690531	0.118014	0.107836	0.029403
0.0456621	21.9	0.0315715	-0.690538	0.118014	0.10776	0.0292582
0.0454545	22	0.031427	-0.690544	0.118015	0.107683	0.0291146
0.0452489	22.1	0.0312838	-0.690551	0.118016	0.107607	0.0289724
0.045045	22.2	0.031142	-0.690557	0.118016	0.10753	0.0288315
0.044843	22.3	0.0310015	-0.690563	0.118016	0.107453	0.0286919
0.0446429	22.4	0.0308623	-0.690569	0.118017	0.107376	0.0285535
0.0444444	22.5	0.0307244	-0.690575	0.118017	0.107298	0.0284163
0.0442478	22.6	0.0305878	-0.690581	0.118017	0.10722	0.0282804
0.0440529	22.7	0.0304524	-0.690587	0.118017	0.107143	0.0281456
0.0438596	22.8	0.0303183	-0.690593	0.118017	0.107064	0.0280121
0.0436681	22.9	0.0301854	-0.690599	0.118017	0.106986	0.0278797
0.0434783	23	0.0300537	-0.690605	0.118016	0.106908	0.0277485
0.04329	23.1	0.0299232	-0.69061	0.118016	0.106829	0.0276184
0.0431034	23.2	0.0297939	-0.690616	0.118015	0.10675	0.0274894
0.0429185	23.3	0.0296657	-0.690622	0.118014	0.106671	0.0273615
0.042735	23.4	0.0295388	-0.690627	0.118013	0.106592	0.0272347
0.0425532	23.5	0.0294129	-0.690632	0.118012	0.106513	0.027109
0.0423729	23.6	0.0292882	-0.690638	0.118011	0.106433	0.0269844
0.0421941	23.7	0.0291646	-0.690643	0.11801	0.106353	0.0268608
0.0420168	23.8	0.029042	-0.690648	0.118008	0.106273	0.0267383
0.041841	23.9	0.0289206	-0.690653	0.118007	0.106193	0.0266168
0.0416667	24	0.0288002	-0.690658	0.118005	0.106113	0.0264963
0.0414938	24.1	0.0286809	-0.690663	0.118003	0.106033	0.0263768
0.0413223	24.2	0.0285626	-0.690668	0.118	0.105952	0.0262583
0.0411523	24.3	0.0284454	-0.690673	0.117998	0.105872	0.0261407
0.0409836	24.4	0.0283292	-0.690678	0.117995	0.105791	0.0260242
0.0408163	24.5	0.028214	-0.690682	0.117993	0.10571	0.0259085
0.0406504	24.6	0.0280998	-0.690687	0.11799	0.105629	0.0257939
0.0404858	24.7	0.0279865	-0.690692	0.117986	0.105547	0.0256801
0.0403226	24.8	0.0278743	-0.690696	0.117983	0.105466	0.0255673
0.0401606	24.9	0.027763	-0.690701	0.117979	0.105385	0.0254553
0.04	25	0.0276527	-0.690705	0.117975	0.105303	0.0253443
0.0398406	25.1	0.0275433	-0.69071	0.117971	0.105221	0.0252341
