#T	β	c	e	chiz	chic	s
0.03663	27.3	0.0253555	-0.565794	0.117819	0.103363	0.0230159
0.0364964	27.4	0.0252652	-0.565798	0.117808	0.103279	0.0229234
0.0363636	27.5	0.0251757	-0.565801	0.117797	0.103194	0.0228315
0.0362319	27.6	0.0250868	-0.565805	0.117786	0.10311	0.0227403
0.0361011	27.7	0.0249987	-0.565808	0.117775	0.103025	0.0226497
0.0359712	27.8	0.0249113	-0.565811	0.117763	0.10294	0.0225598
0.0358423	27.9	0.0248246	-0.565814	0.11775	0.102855	0.0224705
0.0357143	28	0.0247387	-0.565817	0.117738	0.10277	0.0223819
0.0355872	28.1	0.0246534	-0.565821	0.117725	0.102685	0.0222938
0.035461	28.2	0.0245687	-0.565824	0.117711	0.1026	0.0222064
0.0353357	28.3	0.0244848	-0.565827	0.117698	0.102514	0.0221196
0.0352113	28.4	0.0244015	-0.56583	0.117684	0.102429	0.0220334
0.0350877	28.5	0.0243189	-0.565833	0.117669	0.102344	0.0219478
0.034965	28.6	0.024237	-0.565836	0.117654	0.102258	0.0218628
0.0348432	28.7	0.0241557	-0.565839	0.117639	0.102172	0.0217783
0.0347222	28.8	0.0240751	-0.565842	0.117623	0.102087	0.0216945
0.0346021	28.9	0.0239951	-0.565844	0.117607	0.102001	0.0216112
0.0344828	29	0.0239157	-0.565847	0.117591	0.101915	0.0215284
0.0343643	29.1	0.023837	-0.56585	0.117574	0.101829	0.0214463
0.0342466	29.2	0.0237589	-0.565853	0.117557	0.101743	0.0213646
0.0341297	29.3	0.0236814	-0.565856	0.117539	0.101657	0.0212836
0.0340136	29.4	0.0236045	-0.565858	0.117521	0.10157	0.021203
0.0338983	29.5	0.0235282	-0.565861	0.117502	0.101484	0.021123
0.0337838	29.6	0.0234526	-0.565864	0.117483	0.101398	0.0210435
0.03367	29.7	0.0233775	-0.565867	0.117464	0.101311	0.0209646
0.033557	29.8	0.023303	-0.565869	0.117444	0.101224	0.0208862
0.0334448	29.9	0.0232291	-0.565872	0.117424	0.101138	0.0208082
0.0333333	30	0.0231558	-0.565874	0.117403	0.101051	0.0207308
0.0332226	30.1	0.0230831	-0.565877	0.117382	0.100964	0.0206539
0.0331126	30.2	0.023011	-0.565879	0.11736	0.100877	0.0205775
0.0330033	30.3	0.0229394	-0.565882	0.117338	0.10079	0.0205015
0.0328947	30.4	0.0228683	-0.565884	0.117316	0.100703	0.0204261
0.0327869	30.5	0.0227979	-0.565887	0.117293	0.100615	0.0203511
0.0326797	30.6	0.022728	-0.565889	0.11727	0.100528	0.0202766
0.0325733	30.7	0.0226586	-0.565892	0.117246	0.10044	0.0202026
0.0324675	30.8	0.0225898	-0.565894	0.117221	0.100353	0.0201291
0.0323625	30.9	0.0225215	-0.565897	0.117197	0.100265	0.020056
0.0322581	31	0.0224537	-0.565899	0.117171	0.100177	0.0199834
0.0321543	31.1	0.0223865	-0.565901	0.117146	0.10009	0.0199112
0.0320513	31.2	0.0223198	-0.565904	0.117119	0.100002	0.0198394
0.0319489	31.3	0.0222536	-0.565906	0.117093	0.0999135	0.0197682
0.0318471	31.4	0.022188	-0.565908	0.117065	0.0998253	0.0196973
0.031746	31.5	0.0221228	-0.56591	0.117038	0.099737	0.0196269
0.0316456	31.6	0.0220582	-0.565913	0.11701	0.0996486	0.0195569
0.0315457	31.7	0.021994	-0.565915	0.116981	0.0995601	0.0194873
0.0314465	31.8	0.0219304	-0.565917	0.116952	0.0994715	0.0194182
0.031348	31.9	0.0218673	-0.565919	0.116922	0.0993828	0.0193495
0.03125	32	0.0218046	-0.565921	0.116892	0.099294	0.0192811
0.0311526	32.1	0.0217424	-0.565923	0.116861	0.0992051	0.0192132
0.0310559	32.2	0.0216808	-0.565925	0.11683	0.099116	0.0191457
0.0309598	32.3	0.0216196	-0.565928	0.116798	0.0990269	0.0190786
0.0308642	32.4	0.0215589	-0.56593	0.116766	0.0989376	0.0190119
0.0307692	32.5	0.0214986	-0.565932	0.116734	0.0988483	0.0189456
0.0306748	32.6	0.0214388	-0.565934	0.1167	0.0987588	0.0188797
0.030581	32.7	0.0213795	-0.565936	0.116667	0.0986692	0.0188142
0.0304878	32.8	0.0213207	-0.565938	0.116632	0.0985794	0.018749
0.0303951	32.9	0.0212623	-0.56594	0.116597	0.0984896	0.0186842
0.030303	33	0.0212043	-0.565942	0.116562	0.0983996	0.0186198
0.0302115	33.1	0.0211468	-0.565943	0.116526	0.0983096	0.0185558
0.0301205	33.2	0.0210898	-0.565945	0.11649	0.0982194	0.0184921
0.03003	33.3	0.0210332	-0.565947	0.116453	0.098129	0.0184288
0.0299401	33.4	0.020977	-0.565949	0.116415	0.0980386	0.0183659
0.0298507	33.5	0.0209213	-0.565951	0.116377	0.097948	0.0183033
0.0297619	33.6	0.020866	-0.565953	0.116339	0.0978573	0.0182411
0.0296736	33.7	0.0208111	-0.565955	0.1163	0.0977665	0.0181792
0.0295858	33.8	0.0207567	-0.565957	0.11626	0.0976755	0.0181176
0.0294985	33.9	0.0207026	-0.565958	0.11622	0.0975845	0.0180564
0.0294118	34	0.020649	-0.56596	0.116179	0.0974932	0.0179956
0.0293255	34.1	0.0205958	-0.565962	0.116138	0.0974019	0.0179351
0.0292398	34.2	0.0205431	-0.565964	0.116096	0.0973104	0.0178749
0.0291545	34.3	0.0204907	-0.565965	0.116054	0.0972188	0.017815
0.0290698	34.4	0.0204387	-0.565967	0.116011	0.0971271	0.0177555
0.0289855	34.5	0.0203872	-0.565969	0.115967	0.0970352	0.0176963
0.0289017	34.6	0.020336	-0.565971	0.115923	0.0969431	0.0176374
0.0288184	34.7	0.0202853	-0.565972	0.115878	0.096851	0.0175788
0.0287356	34.8	0.0202349	-0.565974	0.115833	0.0967587	0.0175206
0.0286533	34.9	0.0201849	-0.565976	0.115787	0.0966662	0.0174626
0.0285714	35	0.0201353	-0.565977	0.115741	0.0965736	0.017405
0.02849	35.1	0.0200861	-0.565979	0.115694	0.0964809	0.0173477
0.0284091	35.2	0.0200373	-0.565981	0.115647	0.096388	0.0172907
0.0283286	35.3	0.0199889	-0.565982	0.115599	0.096295	0.0172339
0.0282486	35.4	0.0199408	-0.565984	0.11555	0.0962018	0.0171775
0.028169	35.5	0.0198931	-0.565985	0.115501	0.0961085	0.0171214
0.0280899	35.6	0.0198458	-0.565987	0.115451	0.096015	0.0170656
0.0280112	35.7	0.0197988	-0.565988	0.115401	0.0959214	0.01701
0.027933	35.8	0.0197522	-0.56599	0.11535	0.0958276	0.0169548
0.0278552	35.9	0.019706	-0.565992	0.115298	0.0957337	0.0168998
0.0277778	36	0.0196601	-0.565993	0.115246	0.0956396	0.0168451
0.0277008	36.1	0.0196146	-0.565995	0.115194	0.0955454	0.0167907
0.0276243	36.2	0.0195694	-0.565996	0.11514	0.095451	0.0167366
0.0275482	36.3	0.0195246	-0.565998	0.115087	0.0953564	0.0166827
0.0274725	36.4	0.0194801	-0.565999	0.115032	0.0952617	0.0166291
0.0273973	36.5	0.019436	-0.566001	0.114977	0.0951668	0.0165758
0.0273224	36.6	0.0193922	-0.566002	0.114922	0.0950718	0.0165228
0.027248	36.7	0.0193488	-0.566003	0.114866	0.0949766	0.01647
0.0271739	36.8	0.0193057	-0.566005	0.114809	0.0948813	0.0164175
0.0271003	36.9	0.0192629	-0.566006	0.114751	0.0947858	0.0163652
0.027027	37	0.0192204	-0.566008	0.114694	0.0946901	0.0163132
0.0269542	37.1	0.0191783	-0.566009	0.114635	0.0945942	0.0162615
0.0268817	37.2	0.0191365	-0.56601	0.114576	0.0944982	0.01621
0.0268097	37.3	0.0190951	-0.566012	0.114516	0.094402	0.0161587
0.026738	37.4	0.0190539	-0.566013	0.114456	0.0943057	0.0161078
0.0266667	37.5	0.0190131	-0.566015	0.114395	0.0942092	0.016057
0.0265957	37.6	0.0189726	-0.566016	0.114334	0.0941125	0.0160065
0.0265252	37.7	0.0189324	-0.566017	0.114272	0.0940156	0.0159563
0.026455	37.8	0.0188925	-0.566019	0.114209	0.0939186	0.0159062
0.0263852	37.9	0.0188529	-0.56602	0.114146	0.0938214	0.0158565
0.0263158	38	0.0188137	-0.566021	0.114082	0.093724	0.0158069
0.0262467	38.1	0.0187747	-0.566022	0.114018	0.0936265	0.0157576
0.026178	38.2	0.018736	-0.566024	0.113953	0.0935287	0.0157085
0.0261097	38.3	0.0186977	-0.566025	0.113887	0.0934309	0.0156597
0.0260417	38.4	0.0186596	-0.566026	0.113821	0.0933328	0.0156111
0.025974	38.5	0.0186218	-0.566028	0.113755	0.0932345	0.0155627
0.0259067	38.6	0.0185843	-0.566029	0.113687	0.0931361	0.0155145
0.0258398	38.7	0.0185471	-0.56603	0.113619	0.0930375	0.0154666
0.0257732	38.8	0.0185102	-0.566031	0.113551	0.0929387	0.0154189
0.0257069	38.9	0.0184736	-0.566033	0.113482	0.0928397	0.0153714
0.025641	39	0.0184373	-0.566034	0.113412	0.0927406	0.0153241
0.0255754	39.1	0.0184012	-0.566035	0.113342	0.0926413	0.015277
0.0255102	39.2	0.0183654	-0.566036	0.113271	0.0925417	0.0152302
0.0254453	39.3	0.0183299	-0.566037	0.1132	0.0924421	0.0151835
0.0253807	39.4	0.0182947	-0.566038	0.113127	0.0923422	0.0151371
0.0253165	39.5	0.0182598	-0.56604	0.113055	0.0922421	0.0150909
0.0252525	39.6	0.0182251	-0.566041	0.112982	0.0921419	0.0150449
0.0251889	39.7	0.0181906	-0.566042	0.112908	0.0920415	0.0149991
0.0251256	39.8	0.0181565	-0.566043	0.112834	0.0919409	0.0149535
0.0250627	39.9	0.0181226	-0.566044	0.112759	0.0918401	0.0149081
0.025	40	0.018089	-0.566045	0.112683	0.0917391	0.0148629
0.0249377	40.1	0.0180556	-0.566047	0.112607	0.0916379	0.0148178
0.0248756	40.2	0.0180225	-0.566048	0.11253	0.0915366	0.014773
0.0248139	40.3	0.0179896	-0.566049	0.112453	0.091435	0.0147284
0.0247525	40.4	0.017957	-0.56605	0.112375	0.0913333	0.014684
0.0246914	40.5	0.0179247	-0.566051	0.112297	0.0912314	0.0146398
0.0246305	40.6	0.0178926	-0.566052	0.112218	0.0911293	0.0145957
0.02457	40.7	0.0178607	-0.566053	0.112138	0.091027	0.0145519
0.0245098	40.8	0.0178291	-0.566054	0.112058	0.0909245	0.0145082
0.0244499	40.9	0.0177977	-0.566055	0.111977	0.0908218	0.0144647
0.0243902	41	0.0177666	-0.566056	0.111896	0.090719	0.0144215
0.0243309	41.1	0.0177357	-0.566057	0.111814	0.0906159	0.0143783
0.0242718	41.2	0.017705	-0.566058	0.111731	0.0905127	0.0143354
0.0242131	41.3	0.0176746	-0.566059	0.111648	0.0904092	0.0142927
0.0241546	41.4	0.0176444	-0.56606	0.111565	0.0903056	0.0142501
0.0240964	41.5	0.0176145	-0.566061	0.11148	0.0902018	0.0142077
0.0240385	41.6	0.0175847	-0.566062	0.111396	0.0900978	0.0141655
0.0239808	41.7	0.0175552	-0.566064	0.11131	0.0899936	0.0141235
0.0239234	41.8	0.0175259	-0.566065	0.111224	0.0898892	0.0140816
0.0238663	41.9	0.0174969	-0.566066	0.111138	0.0897847	0.0140399
0.0238095	42	0.0174681	-0.566066	0.111051	0.0896799	0.0139984
0.023753	42.1	0.0174394	-0.566067	0.110963	0.0895749	0.013957
0.0236967	42.2	0.017411	-0.566068	0.110875	0.0894698	0.0139158
0.0236407	42.3	0.0173829	-0.566069	0.110786	0.0893644	0.0138748
0.0235849	42.4	0.0173549	-0.56607	0.110697	0.0892589	0.013834
0.0235294	42.5	0.0173272	-0.566071	0.110607	0.0891532	0.0137933
0.0234742	42.6	0.0172996	-0.566072	0.110517	0.0890473	0.0137527
0.0234192	42.7	0.0172723	-0.566073	0.110426	0.0889412	0.0137124
0.0233645	42.8	0.0172451	-0.566074	0.110334	0.0888349	0.0136722
0.02331	42.9	0.0172182	-0.566075	0.110242	0.0887284	0.0136321
0.0232558	43	0.0171915	-0.566076	0.110149	0.0886217	0.0135922
0.0232019	43.1	0.017165	-0.566077	0.110056	0.0885148	0.0135525
0.0231481	43.2	0.0171387	-0.566078	0.109963	0.0884077	0.0135129
0.0230947	43.3	0.0171126	-0.566079	0.109868	0.0883005	0.0134735
0.0230415	43.4	0.0170866	-0.56608	0.109773	0.088193	0.0134343
0.0229885	43.5	0.0170609	-0.566081	0.109678	0.0880854	0.0133951
0.0229358	43.6	0.0170354	-0.566082	0.109582	0.0879776	0.0133562
0.0228833	43.7	0.01701	-0.566082	0.109486	0.0878696	0.0133174
0.0228311	43.8	0.0169849	-0.566083	0.109389	0.0877614	0.0132787
0.022779	43.9	0.0169599	-0.566084	0.109291	0.087653	0.0132402
0.0227273	44	0.0169351	-0.566085	0.109193	0.0875444	0.0132018
0.0226757	44.1	0.0169105	-0.566086	0.109095	0.0874356	0.0131636
0.0226244	44.2	0.0168861	-0.566087	0.108995	0.0873266	0.0131255
0.0225734	44.3	0.0168619	-0.566088	0.108896	0.0872175	0.0130876
0.0225225	44.4	0.0168378	-0.566088	0.108796	0.0871081	0.0130498
0.0224719	44.5	0.016814	-0.566089	0.108695	0.0869986	0.0130121
0.0224215	44.6	0.0167903	-0.56609	0.108594	0.0868889	0.0129746
0.0223714	44.7	0.0167668	-0.566091	0.108492	0.086779	0.0129373
0.0223214	44.8	0.0167434	-0.566092	0.10839	0.0866689	0.0129
0.0222717	44.9	0.0167202	-0.566093	0.108287	0.0865586	0.0128629
0.0222222	45	0.0166972	-0.566093	0.108184	0.0864481	0.012826
0.0221729	45.1	0.0166744	-0.566094	0.10808	0.0863375	0.0127892
0.0221239	45.2	0.0166517	-0.566095	0.107975	0.0862266	0.0127525
0.0220751	45.3	0.0166292	-0.566096	0.107871	0.0861156	0.0127159
0.0220264	45.4	0.0166069	-0.566097	0.107765	0.0860044	0.0126795
0.021978	45.5	0.0165847	-0.566098	0.107659	0.085893	0.0126432
0.0219298	45.6	0.0165627	-0.566098	0.107553	0.0857814	0.0126071
0.0218818	45.7	0.0165409	-0.566099	0.107446	0.0856696	0.012571
0.0218341	45.8	0.0165192	-0.5661	0.107339	0.0855577	0.0125351
0.0217865	45.9	0.0164976	-0.566101	0.107231	0.0854456	0.0124994
0.0217391	46	0.0164763	-0.566101	0.107123	0.0853333	0.0124637
0.021692	46.1	0.016455	-0.566102	0.107014	0.0852208	0.0124282
0.021645	46.2	0.016434	-0.566103	0.106904	0.0851081	0.0123928
0.0215983	46.3	0.016413	-0.566104	0.106795	0.0849952	0.0123576
0.0215517	46.4	0.0163923	-0.566104	0.106684	0.0848822	0.0123224
0.0215054	46.5	0.0163716	-0.566105	0.106573	0.084769	0.0122874
0.0214592	46.6	0.0163512	-0.566106	0.106462	0.0846556	0.0122525
0.0214133	46.7	0.0163308	-0.566107	0.10635	0.0845421	0.0122177
0.0213675	46.8	0.0163107	-0.566107	0.106238	0.0844283	0.0121831
0.021322	46.9	0.0162906	-0.566108	0.106125	0.0843144	0.0121486
0.0212766	47	0.0162707	-0.566109	0.106012	0.0842003	0.0121142
0.0212314	47.1	0.016251	-0.56611	0.105899	0.084086	0.0120799
0.0211864	47.2	0.0162313	-0.56611	0.105785	0.0839716	0.0120457
0.0211416	47.3	0.0162119	-0.566111	0.10567	0.083857	0.0120116
0.021097	47.4	0.0161925	-0.566112	0.105555	0.0837422	0.0119777
0.0210526	47.5	0.0161733	-0.566113	0.105439	0.0836272	0.0119439
0.0210084	47.6	0.0161542	-0.566113	0.105323	0.0835121	0.0119102
0.0209644	47.7	0.0161353	-0.566114	0.105207	0.0833968	0.0118766
0.0209205	47.8	0.0161165	-0.566115	0.10509	0.0832813	0.0118431
0.0208768	47.9	0.0160978	-0.566115	0.104973	0.0831657	0.0118097
0.0208333	48	0.0160792	-0.566116	0.104855	0.0830499	0.0117764
0.02079	48.1	0.0160608	-0.566117	0.104737	0.0829339	0.0117433
0.0207469	48.2	0.0160425	-0.566117	0.104618	0.0828178	0.0117103
0.0207039	48.3	0.0160243	-0.566118	0.104499	0.0827015	0.0116773
0.0206612	48.4	0.0160063	-0.566119	0.104379	0.082585	0.0116445
0.0206186	48.5	0.0159884	-0.566119	0.104259	0.0824684	0.0116118
0.0205761	48.6	0.0159706	-0.56612	0.104139	0.0823516	0.0115792
0.0205339	48.7	0.0159529	-0.566121	0.104018	0.0822347	0.0115467
0.0204918	48.8	0.0159353	-0.566121	0.103897	0.0821176	0.0115143
0.0204499	48.9	0.0159179	-0.566122	0.103775	0.0820003	0.011482
0.0204082	49	0.0159005	-0.566123	0.103653	0.0818829	0.0114499
0.0203666	49.1	0.0158833	-0.566123	0.10353	0.0817653	0.0114178
0.0203252	49.2	0.0158662	-0.566124	0.103407	0.0816475	0.0113858
0.020284	49.3	0.0158492	-0.566125	0.103284	0.0815296	0.0113539
0.0202429	49.4	0.0158323	-0.566125	0.10316	0.0814116	0.0113222
0.020202	49.5	0.0158156	-0.566126	0.103036	0.0812934	0.0112905
0.0201613	49.6	0.0157989	-0.566127	0.102911	0.081175	0.011259
0.0201207	49.7	0.0157824	-0.566127	0.102786	0.0810565	0.0112275
0.0200803	49.8	0.0157659	-0.566128	0.102661	0.0809378	0.0111961
0.0200401	49.9	0.0157496	-0.566129	0.102535	0.080819	0.0111649
0.02	50	0.0157334	-0.566129	0.102409	0.0807001	0.0111337
0.0199601	50.1	0.0157173	-0.56613	0.102282	0.080581	0.0111027
0.0199203	50.2	0.0157012	-0.56613	0.102155	0.0804617	0.0110717
0.0198807	50.3	0.0156853	-0.566131	0.102028	0.0803423	0.0110408
0.0198413	50.4	0.0156695	-0.566132	0.1019	0.0802228	0.0110101
0.019802	50.5	0.0156538	-0.566132	0.101772	0.0801031	0.0109794
0.0197628	50.6	0.0156382	-0.566133	0.101643	0.0799833	0.0109488
0.0197239	50.7	0.0156227	-0.566133	0.101514	0.0798633	0.0109183
0.019685	50.8	0.0156072	-0.566134	0.101385	0.0797432	0.010888
0.0196464	50.9	0.0155919	-0.566135	0.101255	0.079623	0.0108577
0.0196078	51	0.0155767	-0.566135	0.101125	0.0795026	0.0108275
0.0195695	51.1	0.0155615	-0.566136	0.100995	0.0793821	0.0107974
0.0195312	51.2	0.0155465	-0.566136	0.100864	0.0792614	0.0107673
0.0194932	51.3	0.0155315	-0.566137	0.100733	0.0791406	0.0107374
0.0194553	51.4	0.0155167	-0.566138	0.100601	0.0790197	0.0107076
0.0194175	51.5	0.0155019	-0.566138	0.100469	0.0788987	0.0106778
0.0193798	51.6	0.0154872	-0.566139	0.100337	0.0787775	0.0106482
0.0193424	51.7	0.0154726	-0.566139	0.100204	0.0786562	0.0106186
0.019305	51.8	0.0154581	-0.56614	0.100071	0.0785348	0.0105892
0.0192678	51.9	0.0154437	-0.56614	0.0999381	0.0784132	0.0105598
0.0192308	52	0.0154294	-0.566141	0.0998045	0.0782915	0.0105305
0.0191939	52.1	0.0154151	-0.566142	0.0996705	0.0781697	0.0105013
0.0191571	52.2	0.0154009	-0.566142	0.0995362	0.0780478	0.0104722
0.0191205	52.3	0.0153869	-0.566143	0.0994015	0.0779257	0.0104432
